source,item_id,kind,status,bytes,fetch_elapsed_seconds,normalization_status,normalization_elapsed_seconds,row_count,error
gefs_control,gefs_control_20260621_00z_f018,model_grib,ok,8903875,12.406166000000667,,,,
gefs_control,gefs_control_20260621_00z_f024,model_grib,ok,8860209,8.144109999993816,,,,
gefs_control,gefs_control_20260621_00z_f030,model_grib,ok,9193453,7.951980600017123,,,,
gefs_control,gefs_control_20260621_00z_f027,model_grib,ok,9258828,10.307089099951554,,,,
gefs_control,gefs_control_20260621_00z_f036,model_grib,ok,8883802,10.048569299979135,,,,
gefs_control,gefs_control_20260621_00z_f021,model_grib,ok,8743391,17.944118799990974,,,,
gefs_control,gefs_control_20260621_00z_f033,model_grib,ok,8710860,12.66114490001928,,,,
gefs_control,gefs_control_20260621_00z_f039,model_grib,ok,8785132,9.19649030000437,,,,
gefs_control,gefs_control_20260621_00z_f042,model_grib,ok,8927928,10.474826299992856,,,,
gefs_control,gefs_control_20260621_00z_f045,model_grib,ok,8776622,11.85663910000585,,,,
gefs_control,gefs_control_20260621_00z_f048,model_grib,ok,8914090,11.674177899956703,,,,
gefs_control,gefs_control_20260621_06z_f003,model_grib,ok,8795285,11.195728499966208,,,,
gefs_control,gefs_control_20260621_06z_f006,model_grib,ok,8793253,12.410021600022446,,,,
gefs_control,gefs_control_20260621_06z_f000,model_grib,ok,7025577,14.397524400032125,,,,
gefs_control,gefs_control_20260621_06z_f009,model_grib,ok,8886878,12.717294099973515,,,,
gefs_control,gefs_control_20260621_06z_f018,model_grib,ok,8828348,7.330245200020727,,,,
gefs_control,gefs_control_20260621_06z_f012,model_grib,ok,8865266,12.74312620004639,,,,
gefs_control,gefs_control_20260621_06z_f015,model_grib,ok,8712511,10.766047200013418,,,,
gefs_control,gefs_control_20260621_06z_f021,model_grib,ok,9241648,11.983609799994156,,,,
gefs_control,gefs_control_20260621_06z_f024,model_grib,ok,9181403,10.547359699965455,,,,
gefs_control,gefs_control_20260621_06z_f039,model_grib,ok,8776145,11.778959300019778,,,,
gefs_control,gefs_control_20260621_06z_f033,model_grib,ok,8770862,13.417334400000982,,,,
gefs_control,gefs_control_20260621_06z_f027,model_grib,ok,8689581,15.102708699996583,,,,
gefs_control,gefs_control_20260621_06z_f036,model_grib,ok,8937019,13.996595300035551,,,,
gefs_control,gefs_control_20260621_06z_f030,model_grib,ok,8886812,16.652109699964058,,,,
gefs_control,gefs_control_20260621_06z_f045,model_grib,ok,8727003,10.835456900007557,,,,
gefs_control,gefs_control_20260621_06z_f048,model_grib,ok,9152338,8.254406399966683,,,,
gefs_control,gefs_control_20260621_06z_f042,model_grib,ok,8883472,17.457722799968906,,,,
gefs_control,gefs_control_20260621_12z_f003,model_grib,ok,8881726,10.206809499999508,,,,
gefs_control,gefs_control_20260621_12z_f018,model_grib,ok,9176780,7.885419800004456,,,,
gefs_control,gefs_control_20260621_12z_f009,model_grib,ok,9322620,9.41661859996384,,,,
gefs_control,gefs_control_20260621_12z_f006,model_grib,ok,8849676,12.148506300000008,,,,
gefs_control,gefs_control_20260621_12z_f012,model_grib,ok,9150300,12.190015200001653,,,,
gefs_control,gefs_control_20260621_12z_f000,model_grib,ok,7058922,15.029396899975836,,,,
gefs_control,gefs_control_20260621_12z_f015,model_grib,ok,9521053,12.038204799988307,,,,
gefs_control,gefs_control_20260621_12z_f021,model_grib,ok,8714177,11.400820399983786,,,,
gefs_control,gefs_control_20260621_12z_f024,model_grib,ok,8868213,10.27514699997846,,,,
gefs_control,gefs_control_20260621_12z_f027,model_grib,ok,8786523,10.634777200000826,,,,
gefs_control,gefs_control_20260621_12z_f042,model_grib,ok,9183389,8.648230999999214,,,,
gefs_control,gefs_control_20260621_12z_f045,model_grib,ok,8669315,5.502629299997352,,,,
gefs_control,gefs_control_20260621_12z_f036,model_grib,ok,8872978,11.156632300000638,,,,
gefs_control,gefs_control_20260621_12z_f030,model_grib,ok,8943422,16.65767380001489,,,,
gefs_control,gefs_control_20260621_12z_f039,model_grib,ok,8719071,13.299003000021912,,,,
gefs_control,gefs_control_20260621_12z_f048,model_grib,ok,8847824,9.31002770003397,,,,
gefs_control,gefs_control_20260621_12z_f033,model_grib,ok,8773797,16.483419299998786,,,,
gefs_control,gefs_control_20260621_18z_f000,model_grib,ok,7097347,12.54242150002392,,,,
gefs_control,gefs_control_20260621_18z_f003,model_grib,ok,9145305,12.41740919998847,,,,
gefs_control,gefs_control_20260621_18z_f006,model_grib,ok,8767211,17.682747099956032,,,,
gefs_control,gefs_control_20260621_18z_f021,model_grib,ok,8783635,12.439243400003761,,,,
gefs_control,gefs_control_20260621_18z_f009,model_grib,ok,9608567,18.003962099959608,,,,
gefs_control,gefs_control_20260621_18z_f012,model_grib,ok,9136171,17.08382670005085,,,,
gefs_control,gefs_control_20260621_18z_f018,model_grib,ok,8847215,14.645868500054348,,,,
gefs_control,gefs_control_20260621_18z_f015,model_grib,ok,8684678,17.06533099996159,,,,
gefs_control,gefs_control_20260621_18z_f024,model_grib,ok,8946919,12.945153200009372,,,,
gefs_control,gefs_control_20260621_18z_f027,model_grib,ok,8776979,12.49140030000126,,,,
gefs_control,gefs_control_20260621_18z_f030,model_grib,ok,8867465,6.723312899994198,,,,
gefs_control,gefs_control_20260621_18z_f039,model_grib,ok,8660021,7.055317199963611,,,,
gefs_control,gefs_control_20260621_18z_f048,model_grib,ok,8911154,7.047120800008997,,,,
gefs_control,gefs_control_20260621_18z_f033,model_grib,ok,8707234,12.873678800009657,,,,
gefs_control,gefs_control_20260621_18z_f045,model_grib,ok,8730586,11.956039100012276,,,,
gefs_control,gefs_control_20260621_18z_f036,model_grib,ok,9170896,13.922793900012039,,,,
gefs_control,gefs_control_20260621_18z_f042,model_grib,ok,8862020,14.199226500000805,,,,
