model_id,feature,importance,fold_id,cutoff_profile,model_slot
M2_lgbm_residual,trend_years_since_2000,109.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_rh_mean_12h_pct,100.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_temp_minus_official_max_c,98.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_last3_slope_c_per_hour,90.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_dewpoint_depression_c,82.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_last_change_age_hours,76.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,doy_sin,73.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,doy_cos,72.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_trend_12h_c,66.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_mean_24h_c,63.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_dewpoint_c,61.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_rh_trend_3h_pct,48.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_mean_6h_c,46.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_temp_minus_official_min_c,44.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_mean_12h_c,42.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_range_c,42.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_rh_mean_6h_pct,29.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_thunderstorm,22.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_trend_6h_c,21.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_trend_3h_c,20.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_max_c,20.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_midpoint_c,18.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_c,16.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_min_c,14.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,month,14.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_rh_pct,12.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_temp_c,9.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_heavy_showers,7.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_very_hot,7.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_25_27,6.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_age_minutes,5.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,eligible_forecast_count,5.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_range_c,5.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_min_c,5.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_std_c,4.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,season_bucket_SON,3.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_21_24,3.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,season_bucket_MAM,3.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_count,2.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_showers,2.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_31_32,1.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_latest_minus_prev_max_c,0.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_nt_higher,0.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_latest_minus_first_max_c,0.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_28_30,0.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_ge33,0.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_range_bin_2,0.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_le20,0.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_range_bin_ge3,0.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_18_20,0.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_23_plus,0.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_21_22,0.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,season_bucket_JJA,0.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,season_bucket_DJF,0.0,fold1_2011_2013,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,trend_years_since_2000,86.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,nt_heat_ceiling_index_c,74.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,inland_nt_mean_minus_coastal_marine_mean_c,74.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_lag2_minus_doy30_clim_c,72.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,network_mean_trend_6h_c,66.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,west_nw_nt_mean_minus_coastal_marine_mean_c,65.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,doy_sin,56.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,network_spread_mean_6h_c,55.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_temp_minus_official_max_c,54.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,urban_core_mean_minus_coastal_marine_mean_c,48.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hourly_warning_text_count_24h,45.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_last3_slope_c_per_hour,42.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_roll30_anomaly_lag2_c,42.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_dewpoint_depression_c,41.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_rh_mean_12h_pct,39.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,inland_coastal_spread_6h_max_c,39.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_modern_warming_signal_c,39.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_last_change_age_hours,39.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_roll30_minus_doy30_clim_c,36.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_trend_12h_c,33.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,network_latest_hko_minus_mean_c,32.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_clim_doy_30yr_median_c,30.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_mean_24h_c,29.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_temp_minus_official_min_c,29.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_mean_12h_c,28.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,doy_cos,27.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_range_c,22.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_mean_6h_c,21.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_rh_trend_3h_pct,21.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_dewpoint_c,21.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_clim_doy_10yr_median_c,20.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_rh_mean_6h_pct,17.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hourly_rainfall_text_count_24h,11.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_21_24,10.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_trend_6h_c,9.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_midpoint_c,9.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,eligible_forecast_count,8.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,month,8.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_rh_pct,8.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_trend_3h_c,8.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_path_max_c,8.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_min_c,7.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,network_latest_temp_spread_c,7.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,fcst_flag_thunderstorm,7.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hourly_any_thunderstorm_warning_24h,6.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_31_32,6.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,network_spread_max_6h_c,5.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_c,5.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,fcst_flag_heavy_showers,4.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_25_27,4.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_path_min_c,3.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,fcst_flag_very_hot,3.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_temp_c,2.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,issue_age_minutes,2.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_path_std_c,2.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hourly_any_rainstorm_warning_24h,2.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_count,1.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_path_range_c,1.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_latest_minus_first_max_c,1.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,season_bucket_SON,1.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,season_bucket_MAM,1.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_28_30,1.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,fcst_flag_nt_higher,0.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,fcst_flag_showers,0.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_latest_minus_prev_max_c,0.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_lag_2_missing_flag,0.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_ge33,0.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_range_bin_2,0.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_le20,0.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_range_bin_ge3,0.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_18_20,0.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_23_plus,0.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_21_22,0.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,season_bucket_JJA,0.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,season_bucket_DJF,0.0,fold1_2011_2013,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,trend_years_since_2000,116.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_dewpoint_depression_c,108.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_temp_minus_official_max_c,97.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,doy_sin,93.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_rh_mean_12h_pct,84.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_last3_slope_c_per_hour,84.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_mean_24h_c,83.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_last_change_age_hours,81.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_trend_12h_c,73.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_temp_minus_official_min_c,66.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_dewpoint_c,65.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,doy_cos,51.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_range_c,49.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_mean_6h_c,48.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_rh_trend_3h_pct,46.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_mean_12h_c,37.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_trend_6h_c,33.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_rh_mean_6h_pct,27.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_max_c,23.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_thunderstorm,20.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_c,19.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_midpoint_c,19.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_rh_pct,18.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_trend_3h_c,17.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_heavy_showers,15.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,eligible_forecast_count,15.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_min_c,10.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,month,9.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_temp_c,8.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_latest_minus_first_max_c,8.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_min_c,7.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_25_27,7.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_age_minutes,7.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_28_30,5.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_very_hot,5.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_std_c,5.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_range_c,3.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_count,2.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_31_32,2.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,season_bucket_SON,2.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_21_24,2.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_showers,1.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,season_bucket_DJF,1.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,season_bucket_JJA,1.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_nt_higher,0.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_latest_minus_prev_max_c,0.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_range_bin_2,0.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_le20,0.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_ge33,0.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_range_bin_ge3,0.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_23_plus,0.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_21_22,0.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_18_20,0.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,season_bucket_MAM,0.0,fold2_2014_2016,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,network_spread_mean_6h_c,74.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_temp_minus_official_max_c,71.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,inland_coastal_spread_6h_max_c,71.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,trend_years_since_2000,70.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_lag2_minus_doy30_clim_c,70.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_dewpoint_depression_c,69.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,nt_heat_ceiling_index_c,68.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,network_mean_trend_6h_c,66.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,inland_nt_mean_minus_coastal_marine_mean_c,59.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,doy_sin,55.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,west_nw_nt_mean_minus_coastal_marine_mean_c,55.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,urban_core_mean_minus_coastal_marine_mean_c,52.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hourly_warning_text_count_24h,51.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_trend_12h_c,49.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_roll30_anomaly_lag2_c,47.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_last_change_age_hours,44.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_last3_slope_c_per_hour,43.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,network_latest_hko_minus_mean_c,41.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_temp_minus_official_min_c,38.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_mean_24h_c,35.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_range_c,34.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_rh_mean_12h_pct,32.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_roll30_minus_doy30_clim_c,31.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,doy_cos,30.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_clim_doy_30yr_median_c,25.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_modern_warming_signal_c,25.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_dewpoint_c,24.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_mean_6h_c,21.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_mean_12h_c,18.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_clim_doy_10yr_median_c,17.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_path_max_c,17.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_rh_mean_6h_pct,15.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_rh_trend_3h_pct,12.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,fcst_flag_heavy_showers,10.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_rh_pct,9.0,fold2_2014_2016,tminus1_2359,M2b_pruned_full_LGBM_residual
