bucket,one_vs_rest_brier,validation_split,method
30,0.05349514012641106,presealed_2022_2023,B5_kernel_analog_pmf
31,0.045264728942138954,presealed_2022_2023,B5_kernel_analog_pmf
32,0.060980940285601574,presealed_2022_2023,B5_kernel_analog_pmf
33,0.05599055406639084,presealed_2022_2023,B5_kernel_analog_pmf
34_or_higher,0.029828680810724376,presealed_2022_2023,B5_kernel_analog_pmf
24_or_below,0.08781940411236977,presealed_2022_2023,B6_month_climatology_diagnostic
25,0.04776728847354671,presealed_2022_2023,B6_month_climatology_diagnostic
26,0.06302130719513092,presealed_2022_2023,B6_month_climatology_diagnostic
27,0.046122635901753674,presealed_2022_2023,B6_month_climatology_diagnostic
28,0.05402541697164418,presealed_2022_2023,B6_month_climatology_diagnostic
29,0.060428239168087594,presealed_2022_2023,B6_month_climatology_diagnostic
30,0.0626220069422697,presealed_2022_2023,B6_month_climatology_diagnostic
31,0.05232612808287392,presealed_2022_2023,B6_month_climatology_diagnostic
32,0.07354870419296612,presealed_2022_2023,B6_month_climatology_diagnostic
33,0.0644386837318708,presealed_2022_2023,B6_month_climatology_diagnostic
34_or_higher,0.06260176983412004,presealed_2022_2023,B6_month_climatology_diagnostic
24_or_below,0.03903430588693558,presealed_2022_2023,P1_normal_mos
25,0.041561817128332436,presealed_2022_2023,P1_normal_mos
26,0.05560204573109101,presealed_2022_2023,P1_normal_mos
27,0.04066357061340608,presealed_2022_2023,P1_normal_mos
28,0.044393958362604985,presealed_2022_2023,P1_normal_mos
29,0.04957668383221813,presealed_2022_2023,P1_normal_mos
30,0.05334048411418546,presealed_2022_2023,P1_normal_mos
31,0.04486715687605056,presealed_2022_2023,P1_normal_mos
32,0.06274311398533973,presealed_2022_2023,P1_normal_mos
33,0.055200791251537006,presealed_2022_2023,P1_normal_mos
34_or_higher,0.029813931026161433,presealed_2022_2023,P1_normal_mos
24_or_below,0.03899539475101861,presealed_2022_2023,P2_student_t_mos
25,0.04160774827322485,presealed_2022_2023,P2_student_t_mos
26,0.05563363372215579,presealed_2022_2023,P2_student_t_mos
27,0.040621688969902654,presealed_2022_2023,P2_student_t_mos
28,0.04440027752008432,presealed_2022_2023,P2_student_t_mos
29,0.04964485209846136,presealed_2022_2023,P2_student_t_mos
30,0.053336168778408674,presealed_2022_2023,P2_student_t_mos
31,0.04472174979349647,presealed_2022_2023,P2_student_t_mos
32,0.06294271324572973,presealed_2022_2023,P2_student_t_mos
33,0.05540367555019153,presealed_2022_2023,P2_student_t_mos
34_or_higher,0.02999290257265087,presealed_2022_2023,P2_student_t_mos
24_or_below,0.04044216764675142,presealed_2022_2023,C1_multinomial_ridge
25,0.04253682520430895,presealed_2022_2023,C1_multinomial_ridge
26,0.054797821873751415,presealed_2022_2023,C1_multinomial_ridge
27,0.0411078898286558,presealed_2022_2023,C1_multinomial_ridge
28,0.04493205270009673,presealed_2022_2023,C1_multinomial_ridge
29,0.050470792532561606,presealed_2022_2023,C1_multinomial_ridge
30,0.05449385654668423,presealed_2022_2023,C1_multinomial_ridge
31,0.04359016089556778,presealed_2022_2023,C1_multinomial_ridge
32,0.06172614852852543,presealed_2022_2023,C1_multinomial_ridge
33,0.057440626344844495,presealed_2022_2023,C1_multinomial_ridge
34_or_higher,0.034562662588539524,presealed_2022_2023,C1_multinomial_ridge
24_or_below,0.039679159434936016,presealed_2022_2023,C2_ordinal_cdf_logistic
25,0.042534599526108906,presealed_2022_2023,C2_ordinal_cdf_logistic
26,0.054924231774222586,presealed_2022_2023,C2_ordinal_cdf_logistic
27,0.04092277219000504,presealed_2022_2023,C2_ordinal_cdf_logistic
28,0.04490299571156511,presealed_2022_2023,C2_ordinal_cdf_logistic
29,0.05026542193480235,presealed_2022_2023,C2_ordinal_cdf_logistic
30,0.05450219431039781,presealed_2022_2023,C2_ordinal_cdf_logistic
31,0.04357025772226016,presealed_2022_2023,C2_ordinal_cdf_logistic
32,0.06195193010434624,presealed_2022_2023,C2_ordinal_cdf_logistic
33,0.05898467294544597,presealed_2022_2023,C2_ordinal_cdf_logistic
34_or_higher,0.03821972062086039,presealed_2022_2023,C2_ordinal_cdf_logistic
24_or_below,0.0384890533194537,presealed_2022_2023,K0_B4_identity
25,0.04065674440645627,presealed_2022_2023,K0_B4_identity
26,0.054932302901647675,presealed_2022_2023,K0_B4_identity
27,0.04101890152223769,presealed_2022_2023,K0_B4_identity
28,0.04629721989716046,presealed_2022_2023,K0_B4_identity
29,0.04989687507584214,presealed_2022_2023,K0_B4_identity
30,0.052920241283125,presealed_2022_2023,K0_B4_identity
31,0.044865577790274044,presealed_2022_2023,K0_B4_identity
32,0.06105134629424733,presealed_2022_2023,K0_B4_identity
33,0.055885226563438035,presealed_2022_2023,K0_B4_identity
34_or_higher,0.029951363256938097,presealed_2022_2023,K0_B4_identity
24_or_below,0.03851267383125735,presealed_2022_2023,K1_B4_power_calibrated
25,0.04067646938972541,presealed_2022_2023,K1_B4_power_calibrated
26,0.05486852011690533,presealed_2022_2023,K1_B4_power_calibrated
27,0.04097304607275422,presealed_2022_2023,K1_B4_power_calibrated
28,0.04619713051173617,presealed_2022_2023,K1_B4_power_calibrated
29,0.04985521181532537,presealed_2022_2023,K1_B4_power_calibrated
30,0.052892611528172685,presealed_2022_2023,K1_B4_power_calibrated
31,0.044808792915525385,presealed_2022_2023,K1_B4_power_calibrated
32,0.06113018595284216,presealed_2022_2023,K1_B4_power_calibrated
33,0.055779029115018315,presealed_2022_2023,K1_B4_power_calibrated
34_or_higher,0.030010726107654158,presealed_2022_2023,K1_B4_power_calibrated
24_or_below,0.038489053319453695,presealed_2022_2023,K2_B4_monotone_cdf_projected
25,0.04065674440645627,presealed_2022_2023,K2_B4_monotone_cdf_projected
26,0.054932302901647675,presealed_2022_2023,K2_B4_monotone_cdf_projected
27,0.04101890152223769,presealed_2022_2023,K2_B4_monotone_cdf_projected
28,0.04629721989716046,presealed_2022_2023,K2_B4_monotone_cdf_projected
29,0.04989687507584213,presealed_2022_2023,K2_B4_monotone_cdf_projected
30,0.052920241283125,presealed_2022_2023,K2_B4_monotone_cdf_projected
31,0.044865577790274044,presealed_2022_2023,K2_B4_monotone_cdf_projected
32,0.06105134629424733,presealed_2022_2023,K2_B4_monotone_cdf_projected
33,0.055885226563438035,presealed_2022_2023,K2_B4_monotone_cdf_projected
34_or_higher,0.029951363256938094,presealed_2022_2023,K2_B4_monotone_cdf_projected
24_or_below,0.038512338343528685,presealed_2022_2023,S1_conservative_simplex_stack
25,0.04071441752468774,presealed_2022_2023,S1_conservative_simplex_stack
26,0.054942900906522305,presealed_2022_2023,S1_conservative_simplex_stack
27,0.04089720066350966,presealed_2022_2023,S1_conservative_simplex_stack
28,0.04590474143836098,presealed_2022_2023,S1_conservative_simplex_stack
29,0.04977418794191976,presealed_2022_2023,S1_conservative_simplex_stack
30,0.05288963236668775,presealed_2022_2023,S1_conservative_simplex_stack
31,0.04472459853044003,presealed_2022_2023,S1_conservative_simplex_stack
32,0.06104455603260598,presealed_2022_2023,S1_conservative_simplex_stack
33,0.05570313803804358,presealed_2022_2023,S1_conservative_simplex_stack
34_or_higher,0.029893110879045955,presealed_2022_2023,S1_conservative_simplex_stack
24_or_below,0.04054980297045666,presealed_2022_2023,E1_normal_emos
25,0.04321719838904821,presealed_2022_2023,E1_normal_emos
26,0.05719011365234145,presealed_2022_2023,E1_normal_emos
27,0.04219083261404383,presealed_2022_2023,E1_normal_emos
28,0.04614377720803463,presealed_2022_2023,E1_normal_emos
29,0.05020320840607574,presealed_2022_2023,E1_normal_emos
30,0.053834797606649894,presealed_2022_2023,E1_normal_emos
31,0.04616631736257344,presealed_2022_2023,E1_normal_emos
32,0.06178663781019901,presealed_2022_2023,E1_normal_emos
33,0.05647766602105206,presealed_2022_2023,E1_normal_emos
34_or_higher,0.02987044368316252,presealed_2022_2023,E1_normal_emos
24_or_below,0.039498453301846946,presealed_2022_2023,E2_student_t_emos
25,0.04241832378859631,presealed_2022_2023,E2_student_t_emos
26,0.05628234883746186,presealed_2022_2023,E2_student_t_emos
27,0.0412388576385516,presealed_2022_2023,E2_student_t_emos
28,0.04525707771608739,presealed_2022_2023,E2_student_t_emos
29,0.0494515370987293,presealed_2022_2023,E2_student_t_emos
30,0.05316176213020282,presealed_2022_2023,E2_student_t_emos
31,0.04474224168788358,presealed_2022_2023,E2_student_t_emos
32,0.061666120713780276,presealed_2022_2023,E2_student_t_emos
33,0.05583287102803233,presealed_2022_2023,E2_student_t_emos
34_or_higher,0.029631411467007096,presealed_2022_2023,E2_student_t_emos
24_or_below,0.042666509455292864,presealed_2022_2023,E3_two_piece_normal_emos
25,0.046457163146574824,presealed_2022_2023,E3_two_piece_normal_emos
26,0.06015451443297359,presealed_2022_2023,E3_two_piece_normal_emos
27,0.044788747732473655,presealed_2022_2023,E3_two_piece_normal_emos
28,0.048473161948759766,presealed_2022_2023,E3_two_piece_normal_emos
29,0.052579000951270584,presealed_2022_2023,E3_two_piece_normal_emos
30,0.055817058807296004,presealed_2022_2023,E3_two_piece_normal_emos
31,0.04935511912246233,presealed_2022_2023,E3_two_piece_normal_emos
32,0.06247226083992822,presealed_2022_2023,E3_two_piece_normal_emos
33,0.05944335595061933,presealed_2022_2023,E3_two_piece_normal_emos
34_or_higher,0.030851314782492065,presealed_2022_2023,E3_two_piece_normal_emos
24_or_below,0.04100818377582097,presealed_2022_2023,G1_gamlss_tree_location_scale
25,0.04361559724606033,presealed_2022_2023,G1_gamlss_tree_location_scale
26,0.05811361895282886,presealed_2022_2023,G1_gamlss_tree_location_scale
27,0.042614654722883206,presealed_2022_2023,G1_gamlss_tree_location_scale
28,0.04647944272583595,presealed_2022_2023,G1_gamlss_tree_location_scale
29,0.051397618535398745,presealed_2022_2023,G1_gamlss_tree_location_scale
30,0.05472654440832899,presealed_2022_2023,G1_gamlss_tree_location_scale
31,0.04831540513420636,presealed_2022_2023,G1_gamlss_tree_location_scale
32,0.06142118194293124,presealed_2022_2023,G1_gamlss_tree_location_scale
33,0.05843025927962771,presealed_2022_2023,G1_gamlss_tree_location_scale
34_or_higher,0.030335262602321576,presealed_2022_2023,G1_gamlss_tree_location_scale
24_or_below,0.06002215019888358,presealed_2022_2023,Q1_quantile_cdf_gb
25,0.04307210138646648,presealed_2022_2023,Q1_quantile_cdf_gb
26,0.057489366143718225,presealed_2022_2023,Q1_quantile_cdf_gb
27,0.042129943025771936,presealed_2022_2023,Q1_quantile_cdf_gb
28,0.04591318095350144,presealed_2022_2023,Q1_quantile_cdf_gb
29,0.051852831778883085,presealed_2022_2023,Q1_quantile_cdf_gb
30,0.055162750339184656,presealed_2022_2023,Q1_quantile_cdf_gb
31,0.04469015687219726,presealed_2022_2023,Q1_quantile_cdf_gb
32,0.06712198443677175,presealed_2022_2023,Q1_quantile_cdf_gb
33,0.06133714144334803,presealed_2022_2023,Q1_quantile_cdf_gb
34_or_higher,0.052850518017895295,presealed_2022_2023,Q1_quantile_cdf_gb
24_or_below,0.045334077791391036,presealed_2022_2023,Q2_threshold_cdf_gb
25,0.042016668216310483,presealed_2022_2023,Q2_threshold_cdf_gb
26,0.055256746636192115,presealed_2022_2023,Q2_threshold_cdf_gb
27,0.04092108609006901,presealed_2022_2023,Q2_threshold_cdf_gb
28,0.045109562420206466,presealed_2022_2023,Q2_threshold_cdf_gb
29,0.04982614403923331,presealed_2022_2023,Q2_threshold_cdf_gb
30,0.0536654080506775,presealed_2022_2023,Q2_threshold_cdf_gb
31,0.04419576679880506,presealed_2022_2023,Q2_threshold_cdf_gb
32,0.06089013414276604,presealed_2022_2023,Q2_threshold_cdf_gb
33,0.05683291848862633,presealed_2022_2023,Q2_threshold_cdf_gb
34_or_higher,0.03492165595719866,presealed_2022_2023,Q2_threshold_cdf_gb
24_or_below,0.038580211785171924,presealed_2022_2023,T1_time_decay_b4
25,0.04110952056642871,presealed_2022_2023,T1_time_decay_b4
26,0.05531719140647808,presealed_2022_2023,T1_time_decay_b4
27,0.040458049543973855,presealed_2022_2023,T1_time_decay_b4
28,0.04549730483041858,presealed_2022_2023,T1_time_decay_b4
29,0.04975326800757944,presealed_2022_2023,T1_time_decay_b4
30,0.0526311438328085,presealed_2022_2023,T1_time_decay_b4
31,0.04417890830206468,presealed_2022_2023,T1_time_decay_b4
32,0.06169768360635586,presealed_2022_2023,T1_time_decay_b4
33,0.05517168658880475,presealed_2022_2023,T1_time_decay_b4
34_or_higher,0.02982815330722236,presealed_2022_2023,T1_time_decay_b4
24_or_below,0.038466593762219024,presealed_2022_2023,H1_b4_challenger_linear_pool
25,0.04082942244038222,presealed_2022_2023,H1_b4_challenger_linear_pool
26,0.05506837326175454,presealed_2022_2023,H1_b4_challenger_linear_pool
27,0.04069126103034321,presealed_2022_2023,H1_b4_challenger_linear_pool
28,0.045845931807828796,presealed_2022_2023,H1_b4_challenger_linear_pool
29,0.04979123504548512,presealed_2022_2023,H1_b4_challenger_linear_pool
30,0.052729753928803066,presealed_2022_2023,H1_b4_challenger_linear_pool
31,0.0444842884888563,presealed_2022_2023,H1_b4_challenger_linear_pool
32,0.061280234068080204,presealed_2022_2023,H1_b4_challenger_linear_pool
33,0.05546214162863534,presealed_2022_2023,H1_b4_challenger_linear_pool
34_or_higher,0.029815260158328184,presealed_2022_2023,H1_b4_challenger_linear_pool
24_or_below,0.23088142130537845,sealed_2024_2026_05,B0_climatology
25,0.046384917931929344,sealed_2024_2026_05,B0_climatology
26,0.05146265017392517,sealed_2024_2026_05,B0_climatology
27,0.05548305967161136,sealed_2024_2026_05,B0_climatology
28,0.06535532768843494,sealed_2024_2026_05,B0_climatology
29,0.06440654127881215,sealed_2024_2026_05,B0_climatology
30,0.07689371688653722,sealed_2024_2026_05,B0_climatology
31,0.054736206018332546,sealed_2024_2026_05,B0_climatology
32,0.06940975718171474,sealed_2024_2026_05,B0_climatology
33,0.07198412205499115,sealed_2024_2026_05,B0_climatology
34_or_higher,0.043882177675977525,sealed_2024_2026_05,B0_climatology
24_or_below,0.03195530812963483,sealed_2024_2026_05,B1_global_residual_pmf
25,0.038035679361866304,sealed_2024_2026_05,B1_global_residual_pmf
26,0.04249597914251318,sealed_2024_2026_05,B1_global_residual_pmf
27,0.04874981127815328,sealed_2024_2026_05,B1_global_residual_pmf
28,0.05348550267321468,sealed_2024_2026_05,B1_global_residual_pmf
29,0.05523512270315446,sealed_2024_2026_05,B1_global_residual_pmf
30,0.06342511713555404,sealed_2024_2026_05,B1_global_residual_pmf
31,0.048221397762335555,sealed_2024_2026_05,B1_global_residual_pmf
32,0.054417268850969445,sealed_2024_2026_05,B1_global_residual_pmf
33,0.052825902132041413,sealed_2024_2026_05,B1_global_residual_pmf
34_or_higher,0.029726416781749834,sealed_2024_2026_05,B1_global_residual_pmf
24_or_below,0.031231558060253545,sealed_2024_2026_05,B2_month_residual_pmf
25,0.037282794555660165,sealed_2024_2026_05,B2_month_residual_pmf
26,0.04311724539659832,sealed_2024_2026_05,B2_month_residual_pmf
27,0.048893044484445335,sealed_2024_2026_05,B2_month_residual_pmf
28,0.05380725642081661,sealed_2024_2026_05,B2_month_residual_pmf
29,0.05515011937778932,sealed_2024_2026_05,B2_month_residual_pmf
30,0.06308252202583131,sealed_2024_2026_05,B2_month_residual_pmf
31,0.04857532221765794,sealed_2024_2026_05,B2_month_residual_pmf
32,0.05395496852964473,sealed_2024_2026_05,B2_month_residual_pmf
33,0.05268305008068282,sealed_2024_2026_05,B2_month_residual_pmf
34_or_higher,0.029557035937931755,sealed_2024_2026_05,B2_month_residual_pmf
24_or_below,0.032020019966846135,sealed_2024_2026_05,B3_forecast_level_residual_pmf
25,0.03822528601679489,sealed_2024_2026_05,B3_forecast_level_residual_pmf
26,0.04238554321668215,sealed_2024_2026_05,B3_forecast_level_residual_pmf
27,0.04836124579217616,sealed_2024_2026_05,B3_forecast_level_residual_pmf
28,0.05351225792050783,sealed_2024_2026_05,B3_forecast_level_residual_pmf
29,0.0550344429871857,sealed_2024_2026_05,B3_forecast_level_residual_pmf
30,0.06363448470663802,sealed_2024_2026_05,B3_forecast_level_residual_pmf
31,0.04823038961872795,sealed_2024_2026_05,B3_forecast_level_residual_pmf
32,0.05525882631401309,sealed_2024_2026_05,B3_forecast_level_residual_pmf
33,0.05174103466643504,sealed_2024_2026_05,B3_forecast_level_residual_pmf
34_or_higher,0.028837450333658924,sealed_2024_2026_05,B3_forecast_level_residual_pmf
24_or_below,0.031050634841708943,sealed_2024_2026_05,B4_hierarchical_residual_pmf
25,0.036834743051193344,sealed_2024_2026_05,B4_hierarchical_residual_pmf
26,0.042907790384711104,sealed_2024_2026_05,B4_hierarchical_residual_pmf
27,0.048375238759415455,sealed_2024_2026_05,B4_hierarchical_residual_pmf
28,0.054071279253311476,sealed_2024_2026_05,B4_hierarchical_residual_pmf
29,0.05478471215736757,sealed_2024_2026_05,B4_hierarchical_residual_pmf
30,0.0642599732283917,sealed_2024_2026_05,B4_hierarchical_residual_pmf
31,0.048620509529039076,sealed_2024_2026_05,B4_hierarchical_residual_pmf
32,0.05429993157021849,sealed_2024_2026_05,B4_hierarchical_residual_pmf
33,0.05147376749582488,sealed_2024_2026_05,B4_hierarchical_residual_pmf
34_or_higher,0.02839495366779424,sealed_2024_2026_05,B4_hierarchical_residual_pmf
24_or_below,0.03148756822704456,sealed_2024_2026_05,B5_kernel_analog_pmf
25,0.03676051594347119,sealed_2024_2026_05,B5_kernel_analog_pmf
26,0.04132009652656483,sealed_2024_2026_05,B5_kernel_analog_pmf
27,0.04750059409269049,sealed_2024_2026_05,B5_kernel_analog_pmf
28,0.05479077034585583,sealed_2024_2026_05,B5_kernel_analog_pmf
29,0.05466077248396559,sealed_2024_2026_05,B5_kernel_analog_pmf
30,0.0643321992924862,sealed_2024_2026_05,B5_kernel_analog_pmf
31,0.04861946344713059,sealed_2024_2026_05,B5_kernel_analog_pmf
32,0.05413923389068824,sealed_2024_2026_05,B5_kernel_analog_pmf
33,0.051566883902688335,sealed_2024_2026_05,B5_kernel_analog_pmf
34_or_higher,0.028340840400462752,sealed_2024_2026_05,B5_kernel_analog_pmf
24_or_below,0.09701718897662603,sealed_2024_2026_05,B6_month_climatology_diagnostic
25,0.045522051595423295,sealed_2024_2026_05,B6_month_climatology_diagnostic
26,0.04965841455274892,sealed_2024_2026_05,B6_month_climatology_diagnostic
27,0.05445723939595433,sealed_2024_2026_05,B6_month_climatology_diagnostic
28,0.0636873251955982,sealed_2024_2026_05,B6_month_climatology_diagnostic
29,0.06224077053765159,sealed_2024_2026_05,B6_month_climatology_diagnostic
30,0.07326332356414314,sealed_2024_2026_05,B6_month_climatology_diagnostic
31,0.052570229789978995,sealed_2024_2026_05,B6_month_climatology_diagnostic
32,0.06568741084919917,sealed_2024_2026_05,B6_month_climatology_diagnostic
33,0.06377973399772671,sealed_2024_2026_05,B6_month_climatology_diagnostic
34_or_higher,0.04115209963298219,sealed_2024_2026_05,B6_month_climatology_diagnostic
24_or_below,0.03218387776052641,sealed_2024_2026_05,P1_normal_mos
25,0.038305164658555574,sealed_2024_2026_05,P1_normal_mos
26,0.042205531281481606,sealed_2024_2026_05,P1_normal_mos
27,0.04862022452195342,sealed_2024_2026_05,P1_normal_mos
28,0.0536645881234586,sealed_2024_2026_05,P1_normal_mos
29,0.05482279343060234,sealed_2024_2026_05,P1_normal_mos
30,0.06306026806454396,sealed_2024_2026_05,P1_normal_mos
31,0.048343478655334705,sealed_2024_2026_05,P1_normal_mos
32,0.05433558518475615,sealed_2024_2026_05,P1_normal_mos
33,0.05306896001491004,sealed_2024_2026_05,P1_normal_mos
34_or_higher,0.02877274171145434,sealed_2024_2026_05,P1_normal_mos
24_or_below,0.03220679481650939,sealed_2024_2026_05,P2_student_t_mos
25,0.03832308468147193,sealed_2024_2026_05,P2_student_t_mos
26,0.04229056339434538,sealed_2024_2026_05,P2_student_t_mos
27,0.04848082247029465,sealed_2024_2026_05,P2_student_t_mos
28,0.053657448762257205,sealed_2024_2026_05,P2_student_t_mos
29,0.05476169984054148,sealed_2024_2026_05,P2_student_t_mos
30,0.06323244137940125,sealed_2024_2026_05,P2_student_t_mos
31,0.048154745741440366,sealed_2024_2026_05,P2_student_t_mos
32,0.05443526086300299,sealed_2024_2026_05,P2_student_t_mos
33,0.053350655662110634,sealed_2024_2026_05,P2_student_t_mos
34_or_higher,0.028862340953727295,sealed_2024_2026_05,P2_student_t_mos
24_or_below,0.03214182255047004,sealed_2024_2026_05,C1_multinomial_ridge
25,0.03829148891783929,sealed_2024_2026_05,C1_multinomial_ridge
26,0.04278005381001695,sealed_2024_2026_05,C1_multinomial_ridge
27,0.04881501554068943,sealed_2024_2026_05,C1_multinomial_ridge
28,0.053513834000297654,sealed_2024_2026_05,C1_multinomial_ridge
29,0.054443312340369546,sealed_2024_2026_05,C1_multinomial_ridge
30,0.06360396675204862,sealed_2024_2026_05,C1_multinomial_ridge
31,0.04783720951686841,sealed_2024_2026_05,C1_multinomial_ridge
32,0.05425926873105097,sealed_2024_2026_05,C1_multinomial_ridge
33,0.05232820352556469,sealed_2024_2026_05,C1_multinomial_ridge
34_or_higher,0.0295497810698404,sealed_2024_2026_05,C1_multinomial_ridge
24_or_below,0.03212035726769587,sealed_2024_2026_05,C2_ordinal_cdf_logistic
25,0.03856711909231488,sealed_2024_2026_05,C2_ordinal_cdf_logistic
26,0.04265898264316545,sealed_2024_2026_05,C2_ordinal_cdf_logistic
27,0.048902352873119816,sealed_2024_2026_05,C2_ordinal_cdf_logistic
28,0.05331328443909677,sealed_2024_2026_05,C2_ordinal_cdf_logistic
29,0.05439068013915706,sealed_2024_2026_05,C2_ordinal_cdf_logistic
30,0.06398527915563783,sealed_2024_2026_05,C2_ordinal_cdf_logistic
31,0.048035409431853346,sealed_2024_2026_05,C2_ordinal_cdf_logistic
32,0.05447263553912704,sealed_2024_2026_05,C2_ordinal_cdf_logistic
33,0.05242526595285777,sealed_2024_2026_05,C2_ordinal_cdf_logistic
34_or_higher,0.030064459502616613,sealed_2024_2026_05,C2_ordinal_cdf_logistic
24_or_below,0.031050634841708943,sealed_2024_2026_05,K0_B4_identity
25,0.036834743051193344,sealed_2024_2026_05,K0_B4_identity
26,0.042907790384711104,sealed_2024_2026_05,K0_B4_identity
27,0.048375238759415455,sealed_2024_2026_05,K0_B4_identity
28,0.054071279253311476,sealed_2024_2026_05,K0_B4_identity
29,0.05478471215736757,sealed_2024_2026_05,K0_B4_identity
30,0.0642599732283917,sealed_2024_2026_05,K0_B4_identity
31,0.048620509529039076,sealed_2024_2026_05,K0_B4_identity
32,0.05429993157021849,sealed_2024_2026_05,K0_B4_identity
33,0.05147376749582488,sealed_2024_2026_05,K0_B4_identity
34_or_higher,0.02839495366779424,sealed_2024_2026_05,K0_B4_identity
24_or_below,0.031063874999021766,sealed_2024_2026_05,K1_B4_power_calibrated
25,0.03685891436528636,sealed_2024_2026_05,K1_B4_power_calibrated
26,0.04291145293511193,sealed_2024_2026_05,K1_B4_power_calibrated
27,0.04830786703426891,sealed_2024_2026_05,K1_B4_power_calibrated
28,0.05408888686169107,sealed_2024_2026_05,K1_B4_power_calibrated
29,0.05468758988573488,sealed_2024_2026_05,K1_B4_power_calibrated
30,0.06419359054218139,sealed_2024_2026_05,K1_B4_power_calibrated
31,0.04849677399204264,sealed_2024_2026_05,K1_B4_power_calibrated
32,0.05416408214914632,sealed_2024_2026_05,K1_B4_power_calibrated
33,0.0515042983904914,sealed_2024_2026_05,K1_B4_power_calibrated
34_or_higher,0.028336906608542045,sealed_2024_2026_05,K1_B4_power_calibrated
24_or_below,0.03105063484170894,sealed_2024_2026_05,K2_B4_monotone_cdf_projected
25,0.036834743051193344,sealed_2024_2026_05,K2_B4_monotone_cdf_projected
26,0.042907790384711104,sealed_2024_2026_05,K2_B4_monotone_cdf_projected
27,0.048375238759415455,sealed_2024_2026_05,K2_B4_monotone_cdf_projected
28,0.05407127925331147,sealed_2024_2026_05,K2_B4_monotone_cdf_projected
29,0.05478471215736758,sealed_2024_2026_05,K2_B4_monotone_cdf_projected
30,0.0642599732283917,sealed_2024_2026_05,K2_B4_monotone_cdf_projected
31,0.04862050952903908,sealed_2024_2026_05,K2_B4_monotone_cdf_projected
32,0.0542999315702185,sealed_2024_2026_05,K2_B4_monotone_cdf_projected
33,0.05147376749582488,sealed_2024_2026_05,K2_B4_monotone_cdf_projected
34_or_higher,0.02839495366779424,sealed_2024_2026_05,K2_B4_monotone_cdf_projected
24_or_below,0.031087378055407327,sealed_2024_2026_05,S1_conservative_simplex_stack
25,0.03693334095142595,sealed_2024_2026_05,S1_conservative_simplex_stack
26,0.04278595069864985,sealed_2024_2026_05,S1_conservative_simplex_stack
27,0.048351367918203915,sealed_2024_2026_05,S1_conservative_simplex_stack
28,0.05391693858046933,sealed_2024_2026_05,S1_conservative_simplex_stack
29,0.05474114522845337,sealed_2024_2026_05,S1_conservative_simplex_stack
30,0.06403230527114309,sealed_2024_2026_05,S1_conservative_simplex_stack
31,0.04848984717764032,sealed_2024_2026_05,S1_conservative_simplex_stack
32,0.054171370939439516,sealed_2024_2026_05,S1_conservative_simplex_stack
33,0.05155099814093404,sealed_2024_2026_05,S1_conservative_simplex_stack
34_or_higher,0.028442040790952486,sealed_2024_2026_05,S1_conservative_simplex_stack
24_or_below,0.03266541622778334,sealed_2024_2026_05,E1_normal_emos
25,0.03970263745409018,sealed_2024_2026_05,E1_normal_emos
26,0.043297446227330734,sealed_2024_2026_05,E1_normal_emos
27,0.05036520234645188,sealed_2024_2026_05,E1_normal_emos
28,0.05522897832406902,sealed_2024_2026_05,E1_normal_emos
29,0.05702589283928675,sealed_2024_2026_05,E1_normal_emos
30,0.06441001937742738,sealed_2024_2026_05,E1_normal_emos
31,0.05053223848657589,sealed_2024_2026_05,E1_normal_emos
32,0.054760735646187046,sealed_2024_2026_05,E1_normal_emos
33,0.05198369416780576,sealed_2024_2026_05,E1_normal_emos
34_or_higher,0.029392400861166606,sealed_2024_2026_05,E1_normal_emos
24_or_below,0.032091236560063026,sealed_2024_2026_05,E2_student_t_emos
25,0.0390157191637416,sealed_2024_2026_05,E2_student_t_emos
26,0.042957180729337505,sealed_2024_2026_05,E2_student_t_emos
27,0.04913541610722325,sealed_2024_2026_05,E2_student_t_emos
28,0.05432823258186805,sealed_2024_2026_05,E2_student_t_emos
29,0.055613146403187506,sealed_2024_2026_05,E2_student_t_emos
30,0.06395830137609516,sealed_2024_2026_05,E2_student_t_emos
31,0.04884489351146605,sealed_2024_2026_05,E2_student_t_emos
32,0.05401987181601272,sealed_2024_2026_05,E2_student_t_emos
33,0.052285484482728156,sealed_2024_2026_05,E2_student_t_emos
34_or_higher,0.028925716220762874,sealed_2024_2026_05,E2_student_t_emos
24_or_below,0.0338746184780033,sealed_2024_2026_05,E3_two_piece_normal_emos
25,0.042042205549602286,sealed_2024_2026_05,E3_two_piece_normal_emos
26,0.04574383894346852,sealed_2024_2026_05,E3_two_piece_normal_emos
27,0.05287374927785584,sealed_2024_2026_05,E3_two_piece_normal_emos
28,0.05732305868614647,sealed_2024_2026_05,E3_two_piece_normal_emos
29,0.06055517684160499,sealed_2024_2026_05,E3_two_piece_normal_emos
30,0.06767824399445962,sealed_2024_2026_05,E3_two_piece_normal_emos
31,0.05394309694026476,sealed_2024_2026_05,E3_two_piece_normal_emos
32,0.05725725995954405,sealed_2024_2026_05,E3_two_piece_normal_emos
33,0.05293543991523419,sealed_2024_2026_05,E3_two_piece_normal_emos
34_or_higher,0.030249364246465446,sealed_2024_2026_05,E3_two_piece_normal_emos
24_or_below,0.03249444769599346,sealed_2024_2026_05,G1_gamlss_tree_location_scale
25,0.03959360245634029,sealed_2024_2026_05,G1_gamlss_tree_location_scale
