season,method,family,row_count,rps,nll,brier,crps,ece,mce,entropy
SON,K2_B4_monotone_cdf_projected,calibration,1364,0.051169372327036874,1.3217456745653076,0.05964058227881695,0.5116937232703688,0.043927575888917623,0.2357224642560255,1.2693738561130152
SON,B5_kernel_analog_pmf,analog_pmf,1364,0.05118156505715835,1.346697711977764,0.05942724876886349,0.5118156505715836,0.03306697512233702,0.49816846299377104,1.2644734782707348
SON,B2_month_residual_pmf,residual_pmf,1364,0.051272958252547296,1.3199966623513506,0.05953318672305756,0.512729582525473,0.011318011285304184,0.23625159728056544,1.2992571701017994
SON,B1_global_residual_pmf,residual_pmf,1364,0.05129735628035972,1.3228621754769767,0.05968900418781662,0.5129735628035972,0.03821965555953795,0.2555855320901579,1.4060909146699063
SON,P1_normal_mos,mos,1364,0.051344568089003076,1.323450731412773,0.059902392583400584,0.5134456808900307,0.05243694133517678,0.5258828629112561,1.41896505699208
SON,B3_forecast_level_residual_pmf,residual_pmf,1364,0.05151516265219912,1.3228333598850217,0.05974066537512826,0.5151516265219913,0.026065694991874173,0.19458763028343756,1.376270564853302
SON,P2_student_t_mos,mos,1364,0.05159398210496476,1.3382554074452562,0.060046031598627043,0.5159398210496475,0.0699294493925611,0.5253483408692166,1.479702889042159
SON,E1_normal_emos,emos,1364,0.05183984156121501,1.3929982186811027,0.06036085756425403,0.51839841561215,0.07797509885756436,0.37186334218862793,1.0434510406589594
SON,G1_gamlss_tree_location_scale,gamlss_tree,1364,0.05243425517224071,1.4515816226156981,0.06110029941295389,0.524342551722407,0.09392575243853808,0.10503889918434589,0.9815409507766023
SON,C1_multinomial_ridge,direct_classifier,1364,0.05298307479953702,1.3537544995549802,0.06068157085825168,0.5298307479953702,0.039588107214386985,0.1279902028190718,1.4551408224645406
SON,C2_ordinal_cdf_logistic,direct_classifier,1364,0.05307533980757002,1.3576729726713976,0.06049750796965103,0.5307533980757002,0.032264281024175265,0.13627924900929778,1.4916526468097782
SON,E3_two_piece_normal_emos,emos,1364,0.05354315477777673,1.6289946191157267,0.06294010778819276,0.5354315477777674,0.13278889950230197,0.4144758321028434,0.8645232702037752
SON,Q2_threshold_cdf_gb,threshold_cdf,1364,0.05613890208456687,1.4242128269314878,0.06045385243671143,0.5613890208456688,0.044835648118241304,0.1884202736138002,1.624752704317366
SON,Q1_quantile_cdf_gb,quantile_cdf,1364,0.07589466161717974,1.5908654934252953,0.06423942122072067,0.7589466161717976,0.09691691529403786,0.2344785299202667,1.8609127453457333
SON,B6_month_climatology_diagnostic,diagnostic,1364,0.11013359735052433,2.006796381079111,0.07598104047271516,1.1013359735052433,0.08228152582577963,0.17944165676752594,1.785078387842658
SON,B0_climatology,baseline,1364,0.18685090652447173,2.466700947699876,0.08750754975483124,1.8685090652447172,0.24182277904585114,0.25577245794884895,2.0075102105143117
