cutoff_profile,model_id,official_max_bin,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope
tminus1_1800,A8_direct_lgbm_absolute,le20,780,1.036804620165518,1.360233816991075,0.8534043447369264,0.26475872932545375,1.592636513197374,2.0522716671904115,2.703408122820852,5.974847492804566,18.677707447274173,18.41294871794872,18.065384615384616,by_official_max_bin
tminus1_1800,B0_climatology_persistence,le20,780,1.9886153846153845,2.6218654056088018,1.5399999999999991,1.1484102564102563,3.120000000000001,4.473,5.600999999999997,9.099999999999998,19.561358974358974,18.41294871794872,18.065384615384616,by_official_max_bin
tminus1_2100,A7_final_residual_ensemble,21_24,867,1.0135348960470756,1.2836640765194087,0.8299258245034764,0.04000900327654769,1.6186935335415171,2.0946072238131195,2.656315977990981,3.996611958969382,22.733549949066628,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,D0_A7_reproduction,21_24,867,1.0135348960470756,1.2836640765194087,0.8299258245034764,0.04000900327654769,1.6186935335415171,2.0946072238131195,2.656315977990981,3.996611958969382,22.733549949066628,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,D4_residual_memory_constrained_stack,21_24,867,1.0146258085085629,1.2859430238158729,0.8367633713046594,0.0422521056051039,1.6264408039585119,2.0938907256775736,2.6434372416806844,4.060479354697538,22.735793051395184,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,D5_conservative_A7_plus_memory_blend,21_24,867,1.0151166986636673,1.2874772695294734,0.8288707744421231,0.03739923136503376,1.6264408039585119,2.0965411762217423,2.6434372416806844,4.060479354697538,22.730940177155116,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,A6_target_memory_residual_lgbm,21_24,867,1.0152231068908004,1.2837643350038765,0.8247143276708115,0.04528214696765987,1.6363037639729747,2.090086983004643,2.5842972327684928,3.9356671176391593,22.738823092757737,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,A4_network_gradients_residual_lgbm,21_24,867,1.0196382652628353,1.2915559632302467,0.829215546934158,0.047344039624109775,1.6750708962852268,2.111277172953315,2.6237997840251035,4.193000283573678,22.740884985414194,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,21_24,867,1.02326715890371,1.2949182168003426,0.8432379308718154,0.04316398824398882,1.6541911696357858,2.129891585490052,2.625084055510638,4.0344113379684,22.73670493403407,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,A3_hko_hourly_state_residual_lgbm,21_24,867,1.023701185549791,1.2901418190195815,0.839268624782143,0.024338511712427846,1.6442683345596387,2.1102965518246637,2.5943248304454616,4.12538047803999,22.71787945750251,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,A5_text_warning_residual_lgbm,21_24,867,1.024085644309805,1.2966286195945205,0.8469909818735921,0.039492042759471144,1.6603168320308732,2.1209771723837307,2.607953172602003,4.093477056682634,22.733032988549553,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,D2_A3_plus_residual_memory_lgbm,21_24,867,1.0345516812710172,1.3030264092614967,0.8685364060852088,0.031233730823779778,1.6715495884963496,2.1094958411718587,2.655090247944472,4.2415178839421195,22.724774676613862,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,A8_direct_lgbm_absolute,21_24,867,1.0452971236556399,1.3176710245724657,0.8437825947299054,0.17947266500828163,1.7309772908746035,2.1760849847347656,2.6058844683478637,3.9939252529886566,22.873013610798363,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,A2_revision_residual_lgbm,21_24,867,1.0511989575082272,1.3224364644178015,0.8844250019500421,0.03840207929393584,1.7251783584181695,2.170876268266413,2.5615212598426216,4.125594154726102,22.731943025084018,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,A1_grouped_residual,21_24,867,1.0621212435770842,1.3378702529013973,0.8559056282570872,-0.0021681424412509868,1.7408887472423373,2.231566217892495,2.6741735113562144,4.201381690635891,22.691372803348834,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,D1_official_residual_memory_shrinkage,21_24,867,1.0735305153267878,1.3478125484080175,0.8812065227438914,-0.17624102397872746,1.7492952146785419,2.2582351738516397,2.6999999999999993,4.348676021017475,22.51729992181135,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,A0_raw_official,21_24,867,1.0778546712802768,1.3538743584789221,0.8999999999999986,-0.21487889273356403,1.6999999999999993,2.2399999999999975,2.7699999999999934,4.399999999999999,22.478662053056517,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,B0_climatology_persistence,21_24,867,2.159826989619377,2.6840149864559595,1.879999999999999,-0.8273702422145328,3.5799999999999983,4.595999999999999,5.255999999999996,8.040000000000003,21.86617070357555,22.693540945790083,22.478662053056517,by_official_max_bin
tminus1_2100,D4_residual_memory_constrained_stack,25_27,704,1.0229064404214603,1.2850744582534588,0.8569408510153966,0.08449245421152886,1.6425782880285629,2.126902077861404,2.4794234764682774,4.120693025531981,26.25352654512062,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,A7_final_residual_ensemble,25_27,704,1.0232139347467373,1.2851309112349991,0.8685131493650182,0.08983238428361892,1.6521987066566324,2.1374058653748342,2.5007356463854085,4.082161117899645,26.25886647519271,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,D0_A7_reproduction,25_27,704,1.0232139347467373,1.2851309112349991,0.8685131493650182,0.08983238428361892,1.6521987066566324,2.1374058653748342,2.5007356463854085,4.082161117899645,26.25886647519271,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,D5_conservative_A7_plus_memory_blend,25_27,704,1.023698546700716,1.2854760640464389,0.8621432678040808,0.08251315239721228,1.6425782880285629,2.126902077861404,2.4794234764682774,4.120693025531981,26.2515472433063,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,A6_target_memory_residual_lgbm,25_27,704,1.024546415652651,1.2870432034224044,0.8558595816328065,0.09639112395297668,1.671167377731296,2.1142032539760915,2.521970275193553,4.056315356615677,26.265425214862066,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,D2_A3_plus_residual_memory_lgbm,25_27,704,1.026874022600915,1.288223941362604,0.8330747119726247,0.09390154570125131,1.677052574840327,2.132876502993235,2.5935023620517037,4.123294823536394,26.26293563661034,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,25_27,704,1.0273286841050702,1.2883676277266338,0.873028275531496,0.09782399795827366,1.6615008592739384,2.149910143980413,2.495566081395224,4.4438017579893625,26.266858088867366,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,A4_network_gradients_residual_lgbm,25_27,704,1.0296085672714608,1.2915064679153752,0.8671879505469597,0.10169833675972771,1.6429342482665374,2.1557732131501406,2.5426072518462024,4.311282502538489,26.270732427668815,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,A5_text_warning_residual_lgbm,25_27,704,1.030858248495164,1.2926762919482864,0.8827559926625135,0.09554875804897976,1.6332339660748998,2.1634822663254956,2.537255426935257,4.427463418136387,26.26458284895807,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,A3_hko_hourly_state_residual_lgbm,25_27,704,1.0312991508938933,1.2928517822525192,0.8696069303069827,0.08633619376308915,1.6732504604804397,2.165285700231409,2.606421474562915,4.266302986793409,26.25537028467218,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,A8_direct_lgbm_absolute,25_27,704,1.0394544921963804,1.3071760994998767,0.8869740796171612,0.11720323502583137,1.6954806363888983,2.1633513636543604,2.5415778472897297,4.28990065098742,26.28623732593492,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,A2_revision_residual_lgbm,25_27,704,1.0476125159188099,1.3094170970471697,0.8475550810903894,0.08772379928186504,1.6538370713686843,2.2047350326839017,2.5441930041410115,3.873792804176137,26.256757890190958,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,A1_grouped_residual,25_27,704,1.0638825472939137,1.3203232201110862,0.8823958765990021,0.04120107015098918,1.7193229017795366,2.233377715118761,2.4910110602823567,3.937618789524297,26.210235161060076,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,D1_official_residual_memory_shrinkage,25_27,704,1.0667968693684051,1.3224924651994572,0.8997204347975387,-0.07422862625566654,1.7435060343641444,2.230786549441857,2.5332835471807105,4.1506402915577745,26.094805464653426,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,A0_raw_official,25_27,704,1.0681818181818181,1.323390961267167,0.8999999999999986,-0.10227272727272724,1.6999999999999993,2.1999999999999993,2.5,4.0,26.066761363636363,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,B0_climatology_persistence,25_27,704,2.230383522727273,2.7619724660845355,1.9800000000000004,-0.7723437499999999,3.548,4.534000000000002,5.300000000000001,7.740000000000002,25.396690340909092,26.16903409090909,26.066761363636363,by_official_max_bin
tminus1_2100,D4_residual_memory_constrained_stack,28_30,1122,0.9874498250129539,1.25246727755911,0.811028838644253,0.03783238551370863,1.578767286794085,2.087474330569895,2.504899639119449,4.6939442589251215,29.19460600405203,29.156773618538324,29.093582887700535,by_official_max_bin
