model_id,feature,importance,fold_id,model_slot,cutoff_profile
M2_lgbm_residual,hko_latest_temp_minus_official_max_c,81.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,trend_years_since_2000,55.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_lag2_c,52.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_dewpoint_depression_c,50.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_last_change_age_hours,48.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_rh_mean_12h_pct,47.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_lag7_c,47.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_trend_12h_c,47.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_std_lag2_c,46.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_last3_slope_c_per_hour,45.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_minus_roll30_lag2_c,45.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_temp_minus_official_min_c,40.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,doy_cos,38.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_abs_mean_lag2_c,35.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_range_c,35.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_mean_6h_c,32.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_median_lag2_c,29.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_abs_mean_lag2_c,29.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_std_lag2_c,28.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_ewm_halflife3_lag2_c,28.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_mean_lag2_c,27.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_dewpoint_c,27.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_rh_trend_3h_pct,26.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_lag14_c,26.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll60_mean_lag2_c,26.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,doy_sin,25.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll60_abs_mean_lag2_c,25.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_lag3_c,24.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_ewm_halflife10_lag2_c,24.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_mean_lag2_c,24.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_mean_24h_c,23.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_abs_mean_lag2_c,20.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_mean_lag2_c,18.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_path_max_c,18.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_mean_12h_c,18.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_median_lag2_c,17.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_min_c,14.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,month,14.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_trend_3h_c,13.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_thunderstorm,11.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_positive_rate_lag2,10.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_trend_6h_c,10.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_rh_mean_6h_pct,10.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_rh_pct,10.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_positive_rate_lag2,9.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_c,9.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_midpoint_c,8.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_heavy_showers,7.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_latest_minus_first_max_c,6.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_25_27,6.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_large_negative_rate_lag2,5.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_large_abs_rate_lag2,4.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_positive_rate_lag2,4.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,eligible_forecast_count,3.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,issue_age_minutes,3.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_path_std_c,3.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_very_hot,3.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_large_positive_rate_lag2,2.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,season_bucket_SON,1.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_count,1.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_31_32,1.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_path_min_c,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_nt_higher,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_showers,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_path_range_c,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_latest_minus_prev_max_c,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_temp_c,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_count_roll30,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_count_roll7,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_count_roll14,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_missing_roll7_flag,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_missing_lag2_flag,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_count_roll60,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_21_24,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_28_30,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_ge33,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_le20,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_missing_roll30_flag,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_range_bin_2,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_range_bin_ge3,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,issue_hour_bucket_21_22,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,issue_hour_bucket_18_20,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,issue_hour_bucket_23_plus,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,season_bucket_DJF,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,season_bucket_JJA,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,season_bucket_MAM,0.0,fold1_2011_2013,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,nt_heat_ceiling_index_c,65.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,target_lag2_minus_doy30_clim_c,61.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_temp_minus_official_max_c,55.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,network_spread_mean_6h_c,54.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,trend_years_since_2000,45.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,target_modern_warming_signal_c,43.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,network_mean_trend_6h_c,42.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,inland_nt_mean_minus_coastal_marine_mean_c,42.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hourly_warning_text_count_24h,41.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,urban_core_mean_minus_coastal_marine_mean_c,40.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,west_nw_nt_mean_minus_coastal_marine_mean_c,40.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,network_latest_hko_minus_mean_c,36.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_trend_12h_c,35.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,target_roll30_anomaly_lag2_c,35.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_rh_mean_12h_pct,32.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_lag2_c,32.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_last_change_age_hours,31.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,inland_coastal_spread_6h_max_c,30.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll60_abs_mean_lag2_c,30.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,doy_sin,30.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_lag7_c,29.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_std_lag2_c,27.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_mean_12h_c,26.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_last3_slope_c_per_hour,25.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_dewpoint_depression_c,23.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_median_lag2_c,22.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,target_roll30_minus_doy30_clim_c,22.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_temp_minus_official_min_c,21.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_range_c,20.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_minus_roll30_lag2_c,20.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_abs_mean_lag2_c,19.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_median_lag2_c,19.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_mean_lag2_c,18.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,doy_cos,18.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_mean_24h_c,18.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_rh_mean_6h_pct,17.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_rh_trend_3h_pct,17.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_lag3_c,17.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_mean_lag2_c,17.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_std_lag2_c,16.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll60_mean_lag2_c,15.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_mean_6h_c,15.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,target_clim_doy_30yr_median_c,14.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_mean_lag2_c,13.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_lag14_c,13.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,target_clim_doy_10yr_median_c,13.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_ewm_halflife3_lag2_c,12.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_ewm_halflife10_lag2_c,12.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_large_abs_rate_lag2,11.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_dewpoint_c,10.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_abs_mean_lag2_c,10.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_positive_rate_lag2,9.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_trend_6h_c,9.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_thunderstorm,8.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_abs_mean_lag2_c,8.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_rh_pct,8.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_min_c,7.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,network_latest_temp_spread_c,7.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_path_max_c,7.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_midpoint_c,6.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,network_spread_max_6h_c,6.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hourly_rainfall_text_count_24h,6.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_positive_rate_lag2,5.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,eligible_forecast_count,5.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_31_32,4.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_large_positive_rate_lag2,4.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_21_24,4.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,month,4.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_path_std_c,4.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_c,4.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_heavy_showers,3.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_path_min_c,3.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,issue_age_minutes,3.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_trend_3h_c,3.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_large_negative_rate_lag2,3.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hourly_any_thunderstorm_warning_24h,2.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_latest_minus_first_max_c,2.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_count,2.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hourly_any_rainstorm_warning_24h,1.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_28_30,1.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_path_range_c,1.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_25_27,1.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_positive_rate_lag2,1.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_very_hot,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_showers,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_nt_higher,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_latest_minus_prev_max_c,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_temp_c,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,target_lag_2_missing_flag,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_count_roll7,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_count_roll14,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_missing_roll7_flag,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_missing_lag2_flag,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_count_roll60,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_count_roll30,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_missing_roll30_flag,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_ge33,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_le20,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_range_bin_2,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_range_bin_ge3,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,issue_hour_bucket_18_20,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,issue_hour_bucket_21_22,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,issue_hour_bucket_23_plus,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,season_bucket_DJF,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,season_bucket_JJA,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,season_bucket_MAM,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,season_bucket_SON,0.0,fold1_2011_2013,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M4_robust_linear_residual,rev_path_min_c,-1.8350226267820788,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,rev_path_max_c,-1.827361423172677,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll7_mean_lag2_c,-1.7401774050023304,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_temp_mean_24h_c,-1.6385904464174295,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll7_minus_roll30_lag2_c,1.6246411194744923,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll30_mean_lag2_c,1.1489368490944594,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_latest_temp_c,0.8182955158555776,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_max_c,0.8033183836586706,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_midpoint_c,0.7968442412389155,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_min_c,0.7823673211782762,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_latest_dewpoint_c,0.6606531652341532,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_temp_mean_12h_c,0.6176969332338496,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_temp_mean_6h_c,0.5134472616883089,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_rh_mean_12h_pct,0.2453311706934249,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,rev_path_std_c,-0.23941244646689236,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll30_abs_mean_lag2_c,0.22254519556140076,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,rev_path_range_c,0.22082711932086221,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,doy_sin,0.201382475300228,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_range_c,0.19858928560864408,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,target_clim_doy_10yr_median_c,0.17862849976739595,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,target_clim_doy_30yr_median_c,0.17578033481727434,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,rev_latest_minus_first_max_c,-0.1714752179708734,fold1_2011_2013,D_linear_robust_memory,tminus1_2359
