source,item_id,kind,status,bytes,fetch_elapsed_seconds,normalization_status,normalization_elapsed_seconds,row_count,error
gefs_control,gefs_control_20260621_00z_f018,model_grib,ok,8312128,17.55106099997647,,,,
gefs_control,gefs_control_20260621_00z_f024,model_grib,ok,8272743,15.249748900008854,,,,
gefs_control,gefs_control_20260621_00z_f021,model_grib,ok,8153638,18.96541679999791,,,,
gefs_control,gefs_control_20260621_00z_f033,model_grib,ok,8114808,11.2168168000062,,,,
gefs_control,gefs_control_20260621_00z_f036,model_grib,ok,8290945,12.644151099957526,,,,
gefs_control,gefs_control_20260621_00z_f027,model_grib,ok,8665462,23.62689680000767,,,,
gefs_control,gefs_control_20260621_00z_f039,model_grib,ok,8189445,12.630558000004385,,,,
gefs_control,gefs_control_20260621_00z_f042,model_grib,ok,8328582,13.56369799998356,,,,
gefs_control,gefs_control_20260621_00z_f030,model_grib,ok,8601135,22.222063500026707,,,,
gefs_control,gefs_control_20260621_00z_f048,model_grib,ok,8325165,12.767611800052691,,,,
gefs_control,gefs_control_20260621_00z_f045,model_grib,ok,8183144,18.55358880001586,,,,
gefs_control,gefs_control_20260621_06z_f003,model_grib,ok,8227468,16.465260099968873,,,,
gefs_control,gefs_control_20260621_06z_f006,model_grib,ok,8230621,14.794934800011106,,,,
gefs_control,gefs_control_20260621_06z_f000,model_grib,ok,6491091,24.337245400005486,,,,
gefs_control,gefs_control_20260621_06z_f009,model_grib,ok,8310080,18.5645878999494,,,,
gefs_control,gefs_control_20260621_06z_f012,model_grib,ok,8279597,15.766675300023053,,,,
gefs_control,gefs_control_20260621_06z_f015,model_grib,ok,8125924,15.674319999990985,,,,
gefs_control,gefs_control_20260621_06z_f021,model_grib,ok,8655380,11.254239700036123,,,,
gefs_control,gefs_control_20260621_06z_f018,model_grib,ok,8240808,16.400323699985165,,,,
gefs_control,gefs_control_20260621_06z_f024,model_grib,ok,8589977,15.994344500009902,,,,
gefs_control,gefs_control_20260621_06z_f027,model_grib,ok,8093759,22.340612899977714,,,,
gefs_control,gefs_control_20260621_06z_f030,model_grib,ok,8296837,17.664742099994328,,,,
gefs_control,gefs_control_20260621_06z_f033,model_grib,ok,8173362,17.74208210001234,,,,
gefs_control,gefs_control_20260621_06z_f045,model_grib,ok,8138450,12.490192500001285,,,,
gefs_control,gefs_control_20260621_06z_f039,model_grib,ok,8183784,18.634665000019595,,,,
gefs_control,gefs_control_20260621_06z_f048,model_grib,ok,8560715,11.048199099954218,,,,
gefs_control,gefs_control_20260621_06z_f036,model_grib,ok,8339819,22.657795700011775,,,,
gefs_control,gefs_control_20260621_06z_f042,model_grib,ok,8299587,23.77994330000365,,,,
gefs_control,gefs_control_20260621_12z_f006,model_grib,ok,8279161,14.090942800045013,,,,
gefs_control,gefs_control_20260621_12z_f012,model_grib,ok,8575578,15.008024400041904,,,,
gefs_control,gefs_control_20260621_12z_f000,model_grib,ok,6529335,17.91647820000071,,,,
gefs_control,gefs_control_20260621_12z_f003,model_grib,ok,8309167,17.512590900005307,,,,
gefs_control,gefs_control_20260621_12z_f009,model_grib,ok,8750549,19.032654899987392,,,,
gefs_control,gefs_control_20260621_12z_f018,model_grib,ok,8585022,15.221170799981337,,,,
gefs_control,gefs_control_20260621_12z_f021,model_grib,ok,8116549,14.115683300013188,,,,
gefs_control,gefs_control_20260621_12z_f024,model_grib,ok,8273500,10.097457900003064,,,,
gefs_control,gefs_control_20260621_12z_f015,model_grib,ok,8937550,23.94495979999192,,,,
gefs_control,gefs_control_20260621_12z_f027,model_grib,ok,8187001,13.667072199983522,,,,
gefs_control,gefs_control_20260621_12z_f030,model_grib,ok,8343762,15.441888300003484,,,,
gefs_control,gefs_control_20260621_12z_f033,model_grib,ok,8176205,17.3259917999967,,,,
gefs_control,gefs_control_20260621_12z_f039,model_grib,ok,8128822,14.3721046000137,,,,
gefs_control,gefs_control_20260621_18z_f000,model_grib,ok,6557535,8.588080199959222,,,,
gefs_control,gefs_control_20260621_12z_f048,model_grib,ok,8258012,9.653685500030406,,,,
gefs_control,gefs_control_20260621_12z_f036,model_grib,ok,8285218,22.831945699988864,,,,
gefs_control,gefs_control_20260621_12z_f042,model_grib,ok,8589539,18.436894799990114,,,,
gefs_control,gefs_control_20260621_12z_f045,model_grib,ok,8072435,17.53668820002349,,,,
gefs_control,gefs_control_20260621_18z_f003,model_grib,ok,8581889,15.486296900024172,,,,
gefs_control,gefs_control_20260621_18z_f006,model_grib,ok,8203348,14.62655350001296,,,,
gefs_control,gefs_control_20260621_18z_f015,model_grib,ok,8089175,15.23213899997063,,,,
gefs_control,gefs_control_20260621_18z_f009,model_grib,ok,9034067,17.526602199999616,,,,
gefs_control,gefs_control_20260621_18z_f021,model_grib,ok,8184999,14.456634500005748,,,,
gefs_control,gefs_control_20260621_18z_f018,model_grib,ok,8256700,15.118969600007404,,,,
gefs_control,gefs_control_20260621_18z_f027,model_grib,ok,8184155,11.715929400001187,,,,
gefs_control,gefs_control_20260621_18z_f012,model_grib,ok,8549036,24.91609630000312,,,,
gefs_control,gefs_control_20260621_18z_f024,model_grib,ok,8348709,22.925638900022022,,,,
gefs_control,gefs_control_20260621_18z_f030,model_grib,ok,8284694,18.131787799997255,,,,
gefs_control,gefs_control_20260621_18z_f033,model_grib,ok,8119876,13.972490000014659,,,,
gefs_control,gefs_control_20260621_18z_f039,model_grib,ok,8061003,14.013238000043202,,,,
gefs_control,gefs_control_20260621_18z_f042,model_grib,ok,8271170,14.403899999975692,,,,
gefs_control,gefs_control_20260621_18z_f045,model_grib,ok,8136604,10.675484500010498,,,,
gefs_control,gefs_control_20260621_18z_f048,model_grib,ok,8315254,6.86339939996833,,,,
gefs_control,gefs_control_20260621_18z_f036,model_grib,ok,8579588,19.81753940001363,,,,
