source,item_id,kind,status,bytes,fetch_elapsed_seconds,normalization_status,normalization_elapsed_seconds,row_count,error
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0020,himawari_hsd,ok,3211628,3.2296384999644943,ok,3.071816099982243,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0030,himawari_hsd,ok,3211907,5.259719999972731,ok,3.0083066999795847,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0000,himawari_hsd,ok,3213894,5.998074500006624,ok,4.233489600010216,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0040,himawari_hsd,ok,3210505,4.22472519997973,ok,3.24167740001576,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0010,himawari_hsd,ok,3214029,11.081759100023191,ok,3.176969999971334,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0050,himawari_hsd,ok,3209097,2.814585500047542,ok,2.9389843000099063,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0100,himawari_hsd,ok,3207854,6.349450500041712,ok,3.097954299999401,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0110,himawari_hsd,ok,3209230,4.081676700036041,ok,3.3143022999865934,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0120,himawari_hsd,ok,3208575,3.9201345999608748,ok,3.4429064999567345,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0130,himawari_hsd,ok,3209620,5.598828400019556,ok,3.4109424000489525,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0140,himawari_hsd,ok,3210701,5.337672299996484,ok,2.0010253000073135,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0150,himawari_hsd,ok,3211037,6.652484800026286,ok,2.1989603999536484,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0210,himawari_hsd,ok,3214744,4.485519199981354,ok,2.544243899988942,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0240,himawari_hsd,error,,0.816396500042174,skip,0.0,0,HTTPError: HTTP Error 404: Not Found
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0200,himawari_hsd,ok,3213870,6.831661099975463,ok,3.3399428999982774,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0220,himawari_hsd,ok,3217103,2.484738700033631,ok,3.4597465999540873,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0230,himawari_hsd,ok,3218672,3.664280700031668,ok,2.045423400006257,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0310,himawari_hsd,ok,3228319,1.898614900012035,ok,3.5929275000235066,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0250,himawari_hsd,ok,3224490,3.794213299988769,ok,4.9888577000238,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0300,himawari_hsd,ok,3226007,4.412010800035205,ok,4.542927500035148,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0320,himawari_hsd,ok,3230491,1.7793483999557793,ok,3.893813200003933,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0330,himawari_hsd,ok,3233256,3.4116194000234827,ok,1.8272499000304379,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0400,himawari_hsd,ok,3238388,2.2073105999734253,ok,3.950919899973087,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0350,himawari_hsd,ok,3237244,3.4917571999831125,ok,4.049311199982185,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0340,himawari_hsd,ok,3235308,4.594299599993974,ok,4.196460000006482,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0410,himawari_hsd,ok,3239671,2.4917185999802314,ok,3.9126353000174277,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0420,himawari_hsd,ok,3239892,2.826381500053685,ok,2.2924834999721497,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0430,himawari_hsd,ok,3240229,2.8517220000503585,ok,2.8468577999738045,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0440,himawari_hsd,ok,3239398,2.8292467999854125,ok,2.6724909999757074,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0450,himawari_hsd,ok,3238830,2.9108531000092626,ok,2.4951896000420675,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0500,himawari_hsd,ok,3238650,3.639860299997963,ok,2.9053392999921925,1,
