source,item_id,kind,status,bytes,fetch_elapsed_seconds,normalization_status,normalization_elapsed_seconds,row_count,error
gfs,gfs_20260621_00z_f021,model_grib,ok,12031048,48.76122929999838,,,,
gfs,gfs_20260621_00z_f006,model_grib,ok,12007908,49.88628759997664,,,,
gfs,gfs_20260621_00z_f003,model_grib,ok,11748735,51.98165339999832,,,,
gfs,gfs_20260621_00z_f018,model_grib,ok,12240474,52.863468699972145,,,,
gfs,gfs_20260621_00z_f030,model_grib,ok,12219356,52.42051729996456,,,,
gfs,gfs_20260621_00z_f033,model_grib,ok,12028871,54.238070699968375,,,,
gfs,gfs_20260621_00z_f012,model_grib,ok,12133634,56.894427500024904,,,,
gfs,gfs_20260621_00z_f000,model_grib,ok,8281915,59.82704439997906,,,,
gfs,gfs_20260621_00z_f009,model_grib,ok,11871342,61.62805160001153,,,,
gfs,gfs_20260621_00z_f015,model_grib,ok,11979461,63.516575400019065,,,,
gfs,gfs_20260621_00z_f036,model_grib,ok,12276830,62.73159050004324,,,,
gfs,gfs_20260621_00z_f027,model_grib,ok,12020519,64.99438020004891,,,,
gfs,gfs_20260621_00z_f045,model_grib,ok,12155039,43.325680000009015,,,,
gfs,gfs_20260621_00z_f039,model_grib,ok,12148873,76.69581790000666,,,,
gfs,gfs_20260621_06z_f000,model_grib,ok,8390093,37.23059509997256,,,,
gfs,gfs_20260621_00z_f042,model_grib,ok,12384055,63.538614099961706,,,,
gfs,gfs_20260621_00z_f024,model_grib,ok,12222033,98.09892690001288,,,,
gfs,gfs_20260621_00z_f048,model_grib,ok,12330641,57.818040499987546,,,,
gfs,gfs_20260621_06z_f009,model_grib,ok,11944821,53.43034449999686,,,,
gfs,gfs_20260621_06z_f015,model_grib,ok,11989355,56.328938900027424,,,,
gfs,gfs_20260621_06z_f006,model_grib,ok,12073595,60.54399939998984,,,,
gfs,gfs_20260621_06z_f021,model_grib,ok,11990666,51.67843610001728,,,,
gfs,gfs_20260621_06z_f003,model_grib,ok,11758479,67.1821903999662,,,,
gfs,gfs_20260621_06z_f018,model_grib,ok,12168228,61.11618529999396,,,,
gfs,gfs_20260621_06z_f024,model_grib,ok,12209466,59.52652559999842,,,,
gfs,gfs_20260621_06z_f012,model_grib,ok,12210448,66.79992930003209,,,,
gfs,gfs_20260621_06z_f033,model_grib,ok,12100059,49.88086979999207,,,,
gfs,gfs_20260621_06z_f027,model_grib,ok,12040266,60.77237080002669,,,,
gfs,gfs_20260621_06z_f039,model_grib,ok,12136613,47.48301429999992,,,,
gfs,gfs_20260621_06z_f030,model_grib,ok,12245957,67.77507569995942,,,,
gfs,gfs_20260621_06z_f042,model_grib,ok,12299272,43.57440739998128,,,,
gfs,gfs_20260621_06z_f036,model_grib,ok,12337103,57.619446900032926,,,,
gfs,gfs_20260621_12z_f000,model_grib,ok,8439532,32.89852520002751,,,,
gfs,gfs_20260621_06z_f048,model_grib,ok,12260748,37.35171120002633,,,,
gfs,gfs_20260621_06z_f045,model_grib,ok,12089902,43.77749670000048,,,,
gfs,gfs_20260621_12z_f003,model_grib,ok,11853330,45.992008900037035,,,,
gfs,gfs_20260621_12z_f006,model_grib,ok,12155048,44.5252935999888,,,,
gfs,gfs_20260621_12z_f009,model_grib,ok,11956799,45.333096999966074,,,,
gfs,gfs_20260621_12z_f021,model_grib,ok,11999756,47.61711910000304,,,,
gfs,gfs_20260621_12z_f015,model_grib,ok,11939909,53.947382399986964,,,,
gfs,gfs_20260621_12z_f012,model_grib,ok,12141842,60.30447129998356,,,,
gfs,gfs_20260621_12z_f027,model_grib,ok,12115796,57.62024570000358,,,,
gfs,gfs_20260621_12z_f024,model_grib,ok,12223266,68.74305839999579,,,,
gfs,gfs_20260621_12z_f018,model_grib,ok,12166918,79.36443859996507,,,,
gfs,gfs_20260621_12z_f036,model_grib,ok,12297899,70.05879190005362,,,,
gfs,gfs_20260621_12z_f042,model_grib,ok,12227861,68.107902299962,,,,
gfs,gfs_20260621_12z_f030,model_grib,ok,12357677,79.57723600004101,,,,
gfs,gfs_20260621_18z_f000,model_grib,ok,8466861,60.318475499982014,,,,
gfs,gfs_20260621_12z_f033,model_grib,ok,12123629,89.14496209996287,,,,
gfs,gfs_20260621_12z_f045,model_grib,ok,12034724,85.83986539999023,,,,
gfs,gfs_20260621_12z_f048,model_grib,ok,12300551,85.53164020000258,,,,
gfs,gfs_20260621_18z_f003,model_grib,ok,11832008,76.50277130003087,,,,
gfs,gfs_20260621_18z_f009,model_grib,ok,11891860,67.32752430002438,,,,
gfs,gfs_20260621_12z_f039,model_grib,ok,12068623,100.48445869999705,,,,
gfs,gfs_20260621_18z_f018,model_grib,ok,12195924,60.85025269998005,,,,
gfs,gfs_20260621_18z_f021,model_grib,ok,12069527,64.82283499999903,,,,
gfs,gfs_20260621_18z_f027,model_grib,ok,12121597,53.69512739998754,,,,
