target_month,method,family,row_count,rps,nll,brier,crps,ece,mce,entropy
7,C2_ordinal_cdf_logistic,direct_classifier,465,0.06011777483436514,1.4686183702621545,0.06532229800762816,0.6011777483436515,0.02223136771361339,0.30859849255661564,1.5108790661845555
7,B6_month_climatology_diagnostic,diagnostic,465,0.1043503623437336,1.9641996047988648,0.0763146124342093,1.0435036234373358,0.04292615490972344,0.10872663938598992,1.8890633375324117
7,B0_climatology,baseline,465,0.32187336512316045,2.9720170799329675,0.09827666197281903,3.2187336512316045,0.39798556860093026,0.40366121990256193,2.0074944308086904
8,B5_kernel_analog_pmf,analog_pmf,465,0.06183018050146245,1.583798467021102,0.06785277332101544,0.6183018050146246,0.055880299418290494,0.785406564658553,1.4111118363901205
8,B3_forecast_level_residual_pmf,residual_pmf,465,0.062382635296540395,1.5510518698832254,0.06815956058692035,0.6238263529654039,0.030550807488166427,0.18167506123524335,1.416120191498898
8,S1_conservative_simplex_stack,stack,465,0.06250340975464751,1.5378136060557008,0.06797278414380752,0.6250340975464751,0.029291779134392213,0.30907641260477114,1.4674974968966095
8,K1_B4_power_calibrated,calibration,465,0.06252430663636706,1.5402537833804704,0.0679680609559488,0.6252430663636707,0.0680501628340283,0.3063515594053896,1.47087243826411
8,B4_hierarchical_residual_pmf,residual_pmf,465,0.06257517821024777,1.5445130446453033,0.06804744753940259,0.6257517821024775,0.042588265378542746,0.16708050465307916,1.447516366653233
8,K0_B4_identity,calibration,465,0.06257517821024777,1.5445130446453033,0.06804744753940259,0.6257517821024775,0.042588265378542746,0.16708050465307916,1.447516366653233
8,K2_B4_monotone_cdf_projected,calibration,465,0.06257517821024777,1.5445130446453033,0.06804744753940259,0.6257517821024777,0.042588265378542746,0.16708050465307916,1.447516366653233
8,B1_global_residual_pmf,residual_pmf,465,0.06273046353183385,1.5403056346882025,0.06845240634340598,0.6273046353183386,0.06219449155573361,0.21053665492021623,1.5256715535592391
8,P1_normal_mos,mos,465,0.06297256801202585,1.5420320662634102,0.06844016845973175,0.6297256801202584,0.050939308289170086,0.16516337985604213,1.5599725315665172
8,P2_student_t_mos,mos,465,0.06308389709725969,1.5486258024248816,0.06852118736512852,0.6308389709725968,0.05798463106606126,0.16519433847902143,1.6188036808248154
8,B2_month_residual_pmf,residual_pmf,465,0.06310734589439289,1.5465288051538553,0.06836186337364167,0.6310734589439289,0.03734218450318269,0.1816958742806154,1.4692212298542169
8,C1_multinomial_ridge,direct_classifier,465,0.06380433751702046,1.5606278916475758,0.06895313450768707,0.6380433751702046,0.04427724106287004,0.5382344040972087,1.5266008483421325
8,C2_ordinal_cdf_logistic,direct_classifier,465,0.06480405811264701,1.5781630650490481,0.06924492353335587,0.6480405811264701,0.052999583663794717,0.3797380405984622,1.5761117000800309
8,B6_month_climatology_diagnostic,diagnostic,465,0.10751480474447697,2.008946494310131,0.07724523041345085,1.0751480474447697,0.015173249873699224,0.015173249873699224,1.9639938912141277
8,B0_climatology,baseline,465,0.2975593306333057,2.88669687919839,0.09751740028601018,2.9755933063330566,0.39798556860093026,0.40366121990256193,2.0074944308086904
9,B3_forecast_level_residual_pmf,residual_pmf,450,0.06478209824997493,1.5563228801240845,0.06814701011821178,0.6478209824997494,0.04419090185436008,0.289283337458498,1.4463655926090833
9,P1_normal_mos,mos,450,0.06492322456208381,1.5727520249638058,0.06887633757975607,0.6492322456208381,0.022241652791288945,0.2337362401414496,1.574738594045313
9,P2_student_t_mos,mos,450,0.06499216211939117,1.5815506202401457,0.06893538097765098,0.6499216211939117,0.039424815487643095,0.23422863106630504,1.6382103638799435
9,B1_global_residual_pmf,residual_pmf,450,0.06511141818007382,1.5749105678877573,0.06900104676752124,0.6511141818007382,0.03318548293522402,0.3186498997124032,1.5455730207875331
9,B5_kernel_analog_pmf,analog_pmf,450,0.0651851938297271,1.657475810965622,0.06836127621412048,0.651851938297271,0.02870895932758516,0.49816846299377104,1.4108896815743976
9,S1_conservative_simplex_stack,stack,450,0.06527411297409035,1.5902426657234232,0.06887481319837292,0.6527411297409035,0.0725588576698837,0.5042607709743969,1.466617376100191
9,K1_B4_power_calibrated,calibration,450,0.06529632938897904,1.5982605825706233,0.06887121220807305,0.6529632938897905,0.06951479433021018,0.5012003995539547,1.4672358788864681
9,B4_hierarchical_residual_pmf,residual_pmf,450,0.06542033414418594,1.605832202837499,0.06902090634916185,0.6542033414418594,0.07739768980421967,0.23096035323106467,1.4412623669641753
9,K0_B4_identity,calibration,450,0.06542033414418594,1.605832202837499,0.06902090634916185,0.6542033414418594,0.07739768980421967,0.23096035323106467,1.4412623669641753
9,K2_B4_monotone_cdf_projected,calibration,450,0.06542033414418594,1.605832202837499,0.06902090634916185,0.6542033414418593,0.07739768980421971,0.23096035323106467,1.4412623669641753
9,B2_month_residual_pmf,residual_pmf,450,0.0654746449334936,1.6027559500032744,0.0690858427320011,0.654746449334936,0.027025565616927608,0.29745329617075367,1.480624296418866
9,C1_multinomial_ridge,direct_classifier,450,0.06628173097594309,1.5861458662442498,0.06904744074319719,0.662817309759431,0.05314262933197027,0.2835758907935887,1.5885422152157707
9,C2_ordinal_cdf_logistic,direct_classifier,450,0.06710585155558974,1.6006535571869296,0.06923515495821915,0.6710585155558972,0.013651773864366746,0.4917846301351685,1.6325795642696408
9,B6_month_climatology_diagnostic,diagnostic,450,0.11617889571367805,2.109008010633693,0.07871316027144015,1.1617889571367803,0.05182047916594269,0.094365415307751,2.0389125655612923
9,B0_climatology,baseline,450,0.2714485806471019,2.7553733570621644,0.09661582925335327,2.714485806471019,0.39798556860093015,0.4036612199025619,2.0074944308086904
10,B2_month_residual_pmf,residual_pmf,465,0.05287330766189223,1.4018573837321289,0.06441308674990864,0.5287330766189222,0.03523820658202298,0.6106989054995517,1.395998371684939
10,S1_conservative_simplex_stack,stack,465,0.05299346950202352,1.4062821650538848,0.06468624872928633,0.529934695020235,0.024190356827510657,0.8162292961043821,1.4277735194514503
10,K1_B4_power_calibrated,calibration,465,0.053008586613152164,1.413454080467066,0.06474335517571467,0.5300858661315218,0.03434062234910315,0.8174568122042439,1.413698057313847
10,B4_hierarchical_residual_pmf,residual_pmf,465,0.05303186290948906,1.4140943612728851,0.0647743418385898,0.5303186290948907,0.04224702724175557,0.8328981786838147,1.3886062013562717
10,K0_B4_identity,calibration,465,0.05303186290948906,1.4140943612728851,0.0647743418385898,0.5303186290948907,0.04224702724175557,0.8328981786838147,1.3886062013562717
10,K2_B4_monotone_cdf_projected,calibration,465,0.05303186290948906,1.4140943612728851,0.0647743418385898,0.5303186290948907,0.04224702724175562,0.8328981786838147,1.3886062013562714
10,B5_kernel_analog_pmf,analog_pmf,465,0.053308645284384025,1.4418911545479163,0.06476867983687958,0.5330864528438403,0.028120006542424865,0.7478577612087198,1.416660968271463
10,B1_global_residual_pmf,residual_pmf,465,0.05331573860637662,1.4267929033951385,0.06473872397013888,0.5331573860637662,0.08103299975029875,0.5672201219907007,1.5802215438941607
10,B3_forecast_level_residual_pmf,residual_pmf,465,0.05347842969933148,1.4231099247919117,0.06494201097509204,0.5347842969933149,0.07304834915607925,0.7007882902270439,1.5576886835447659
10,P1_normal_mos,mos,465,0.05367345755512319,1.4314404976118,0.06520372054854515,0.5367345755512318,0.10738369691248698,0.6943509379851511,1.5876237142229002
10,P2_student_t_mos,mos,465,0.05407291074423689,1.4519278318287776,0.06542382279931581,0.5407291074423688,0.1279090847505792,0.6897444106384982,1.6557843485801664
10,C2_ordinal_cdf_logistic,direct_classifier,465,0.05590204176778959,1.4706296692205996,0.06589843852133632,0.5590204176778959,0.028655512446026207,0.5608405336252534,1.6494577422444217
10,C1_multinomial_ridge,direct_classifier,465,0.05611806503413071,1.4725117272210262,0.06639173266053469,0.561180650341307,0.04552641742529439,0.642240959550722,1.618945510882151
10,B6_month_climatology_diagnostic,diagnostic,465,0.12696190168883004,2.283029566084239,0.07998508954452811,1.2696190168883004,0.045150492925240246,0.1181997786062592,2.020012867112835
10,B0_climatology,baseline,465,0.16254022075481087,2.613879419325806,0.09410467997617708,1.6254022075481087,0.36142642881598397,0.3678189259957519,2.0074944308086904
11,B5_kernel_analog_pmf,analog_pmf,449,0.0349438696154749,0.9366418203526929,0.04494155211631757,0.34943869615474904,0.051809724904653236,0.09314685985063154,0.960120528745151
11,B4_hierarchical_residual_pmf,residual_pmf,449,0.03495781121666415,0.9413869283704083,0.04492266685131235,0.3495781121666416,0.021736171924789546,0.05125221543720104,0.9736213607430013
11,K0_B4_identity,calibration,449,0.03495781121666415,0.9413869283704083,0.04492266685131235,0.3495781121666416,0.021736171924789546,0.05125221543720104,0.9736213607430013
11,K2_B4_monotone_cdf_projected,calibration,449,0.03495781121666416,0.9413869283704083,0.04492266685131235,0.3495781121666416,0.021736171924789542,0.051252215437201154,0.9736213607430023
11,S1_conservative_simplex_stack,stack,449,0.03496508996615373,0.9427448997000549,0.044896639418333724,0.34965089966153734,0.021771806246562893,0.05807857961493912,1.003551849154454
11,K1_B4_power_calibrated,calibration,449,0.035039185468167276,0.9436447780001203,0.04494471854613051,0.3503918546816729,0.018402588379754142,0.0695983668302973,0.9992998120794874
11,P1_normal_mos,mos,449,0.03532379077356391,0.9617562472690934,0.04541822164319525,0.3532379077356391,0.03910172645547502,0.5258828629112561,1.0881758202742935
11,B1_global_residual_pmf,residual_pmf,449,0.03536222123254413,0.9626181552836663,0.04512655683893708,0.35362221232544133,0.017413662068829026,0.0660159785567288,1.0859624283843605
11,B2_month_residual_pmf,residual_pmf,449,0.03538226452922607,0.9518298140541842,0.04490546129653118,0.3538226452922606,0.020104877749946713,0.19959221162227858,1.0172975585676347
11,P2_student_t_mos,mos,449,0.035598697419545106,0.97669522237613,0.04556745670134187,0.3559869741954511,0.050010694161295506,0.5253483408692166,1.138486313625285
11,C2_ordinal_cdf_logistic,direct_classifier,449,0.03608614894318034,0.9971693492251426,0.046147009414218225,0.36086148943180335,0.07630199793895631,0.1661029729203144,1.186983421344193
11,B3_forecast_level_residual_pmf,residual_pmf,449,0.036185451748155344,0.9849739238287145,0.04592890404245403,0.3618545174815535,0.03232507286173318,0.1992117097729562,1.1181365165645891
11,C1_multinomial_ridge,direct_classifier,449,0.03640809542655528,0.997856446381522,0.046383426790797176,0.36408095426555287,0.05013866209807155,0.13262484505019478,1.1518004953994125
