bucket,one_vs_rest_brier,validation_split,method
29,0.05324652789297906,fold4__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
30,0.052916787706446894,fold4__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
31,0.05927026369388767,fold4__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
32,0.08327459644555851,fold4__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
33,0.06421883645416733,fold4__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
34_or_higher,0.03373185182809567,fold4__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
24_or_below,0.03713218294949823,fold4__t_minus_1_1800_hkt,S1_conservative_simplex_stack
25,0.04437959688971406,fold4__t_minus_1_1800_hkt,S1_conservative_simplex_stack
26,0.04521822495638147,fold4__t_minus_1_1800_hkt,S1_conservative_simplex_stack
27,0.0410122386831342,fold4__t_minus_1_1800_hkt,S1_conservative_simplex_stack
28,0.04715458235895019,fold4__t_minus_1_1800_hkt,S1_conservative_simplex_stack
29,0.053307900486159715,fold4__t_minus_1_1800_hkt,S1_conservative_simplex_stack
30,0.05283795223732261,fold4__t_minus_1_1800_hkt,S1_conservative_simplex_stack
31,0.05923926421951728,fold4__t_minus_1_1800_hkt,S1_conservative_simplex_stack
32,0.08299292133260779,fold4__t_minus_1_1800_hkt,S1_conservative_simplex_stack
33,0.06417821398623713,fold4__t_minus_1_1800_hkt,S1_conservative_simplex_stack
34_or_higher,0.033586654628278076,fold4__t_minus_1_1800_hkt,S1_conservative_simplex_stack
24_or_below,0.21938225363962754,presealed_2022_2023__t_minus_1_1800_hkt,B0_climatology
25,0.045936768510629195,presealed_2022_2023__t_minus_1_1800_hkt,B0_climatology
26,0.05670093787942558,presealed_2022_2023__t_minus_1_1800_hkt,B0_climatology
27,0.05009294823857676,presealed_2022_2023__t_minus_1_1800_hkt,B0_climatology
28,0.05840241961231522,presealed_2022_2023__t_minus_1_1800_hkt,B0_climatology
29,0.06473270719971128,presealed_2022_2023__t_minus_1_1800_hkt,B0_climatology
30,0.06859026218319961,presealed_2022_2023__t_minus_1_1800_hkt,B0_climatology
31,0.05329447505939537,presealed_2022_2023__t_minus_1_1800_hkt,B0_climatology
32,0.08726267831855734,presealed_2022_2023__t_minus_1_1800_hkt,B0_climatology
33,0.07879612794775104,presealed_2022_2023__t_minus_1_1800_hkt,B0_climatology
34_or_higher,0.07173952247198825,presealed_2022_2023__t_minus_1_1800_hkt,B0_climatology
24_or_below,0.03600589248543323,presealed_2022_2023__t_minus_1_1800_hkt,B1_global_residual_pmf
25,0.03906352605836873,presealed_2022_2023__t_minus_1_1800_hkt,B1_global_residual_pmf
26,0.04830809066251087,presealed_2022_2023__t_minus_1_1800_hkt,B1_global_residual_pmf
27,0.04190807406302758,presealed_2022_2023__t_minus_1_1800_hkt,B1_global_residual_pmf
28,0.04792112872397083,presealed_2022_2023__t_minus_1_1800_hkt,B1_global_residual_pmf
29,0.05188257775577947,presealed_2022_2023__t_minus_1_1800_hkt,B1_global_residual_pmf
30,0.05702880707115326,presealed_2022_2023__t_minus_1_1800_hkt,B1_global_residual_pmf
31,0.046760073179532784,presealed_2022_2023__t_minus_1_1800_hkt,B1_global_residual_pmf
32,0.06661495705690614,presealed_2022_2023__t_minus_1_1800_hkt,B1_global_residual_pmf
33,0.06008582978176578,presealed_2022_2023__t_minus_1_1800_hkt,B1_global_residual_pmf
34_or_higher,0.03235306903918049,presealed_2022_2023__t_minus_1_1800_hkt,B1_global_residual_pmf
24_or_below,0.036036291575803604,presealed_2022_2023__t_minus_1_1800_hkt,B2_month_residual_pmf
25,0.038608856282122725,presealed_2022_2023__t_minus_1_1800_hkt,B2_month_residual_pmf
26,0.04852016012803902,presealed_2022_2023__t_minus_1_1800_hkt,B2_month_residual_pmf
27,0.041462915361830714,presealed_2022_2023__t_minus_1_1800_hkt,B2_month_residual_pmf
28,0.048379481114263344,presealed_2022_2023__t_minus_1_1800_hkt,B2_month_residual_pmf
29,0.051080599060115923,presealed_2022_2023__t_minus_1_1800_hkt,B2_month_residual_pmf
30,0.05700401876793347,presealed_2022_2023__t_minus_1_1800_hkt,B2_month_residual_pmf
31,0.047034351640645455,presealed_2022_2023__t_minus_1_1800_hkt,B2_month_residual_pmf
32,0.06662321731557454,presealed_2022_2023__t_minus_1_1800_hkt,B2_month_residual_pmf
33,0.05994933907532148,presealed_2022_2023__t_minus_1_1800_hkt,B2_month_residual_pmf
34_or_higher,0.032226860279144634,presealed_2022_2023__t_minus_1_1800_hkt,B2_month_residual_pmf
24_or_below,0.03560471533286288,presealed_2022_2023__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
25,0.039320310231315866,presealed_2022_2023__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
26,0.0477520226404139,presealed_2022_2023__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
27,0.04190409361829564,presealed_2022_2023__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
28,0.04846905604861233,presealed_2022_2023__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
29,0.051619287131126804,presealed_2022_2023__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
30,0.05695629236321461,presealed_2022_2023__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
31,0.04799376484985602,presealed_2022_2023__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
32,0.06498157215675972,presealed_2022_2023__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
33,0.06179311722595325,presealed_2022_2023__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
34_or_higher,0.033454107366525605,presealed_2022_2023__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
24_or_below,0.036037981416332354,presealed_2022_2023__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
25,0.03834782173163702,presealed_2022_2023__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
26,0.04749594013745265,presealed_2022_2023__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
27,0.041856518652929935,presealed_2022_2023__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
28,0.05032569932861483,presealed_2022_2023__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
29,0.0523760928669122,presealed_2022_2023__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
30,0.05720799334381397,presealed_2022_2023__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
31,0.04771192977348052,presealed_2022_2023__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
32,0.0651359793605271,presealed_2022_2023__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
33,0.06112308655230009,presealed_2022_2023__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
34_or_higher,0.03269234994204847,presealed_2022_2023__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
24_or_below,0.03587513409229192,presealed_2022_2023__t_minus_1_1800_hkt,B5_kernel_analog_pmf
25,0.039228006643169944,presealed_2022_2023__t_minus_1_1800_hkt,B5_kernel_analog_pmf
26,0.047162004473183104,presealed_2022_2023__t_minus_1_1800_hkt,B5_kernel_analog_pmf
27,0.04209996115556576,presealed_2022_2023__t_minus_1_1800_hkt,B5_kernel_analog_pmf
28,0.04961147477342316,presealed_2022_2023__t_minus_1_1800_hkt,B5_kernel_analog_pmf
29,0.05181854860884293,presealed_2022_2023__t_minus_1_1800_hkt,B5_kernel_analog_pmf
30,0.057484105728827346,presealed_2022_2023__t_minus_1_1800_hkt,B5_kernel_analog_pmf
31,0.04760993244929709,presealed_2022_2023__t_minus_1_1800_hkt,B5_kernel_analog_pmf
32,0.06450414770054821,presealed_2022_2023__t_minus_1_1800_hkt,B5_kernel_analog_pmf
33,0.0611801873572147,presealed_2022_2023__t_minus_1_1800_hkt,B5_kernel_analog_pmf
34_or_higher,0.03232824474883366,presealed_2022_2023__t_minus_1_1800_hkt,B5_kernel_analog_pmf
24_or_below,0.0787612632636768,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
25,0.04416507718888574,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
26,0.05433109336781109,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
27,0.0479522776721042,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
28,0.05775323516652261,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
29,0.06361019068726687,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
30,0.06726758985123747,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
31,0.053587705029447645,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
32,0.07901308989074154,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
33,0.07117925782258691,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
34_or_higher,0.06797801387396542,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
24_or_below,0.03568034657665697,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
25,0.03888933245780393,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
26,0.04815376501813491,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
27,0.041639000384429505,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
28,0.04810627679467812,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
29,0.05226179210597084,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
30,0.0576619267175663,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
31,0.04746226855564662,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
32,0.0673323197857528,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
33,0.060638562686686936,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
34_or_higher,0.03251831230626419,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
24_or_below,0.03568901698387069,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
25,0.038927470267577494,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
26,0.0481488789747908,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
27,0.041645086640251315,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
28,0.04810030911920361,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
29,0.05235254431398803,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
30,0.057649752081206956,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
31,0.0472512355927034,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
32,0.0675661738433288,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
33,0.06089967904859597,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
34_or_higher,0.032734301617242466,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
24_or_below,0.03614207161156895,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
25,0.039134916702710965,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
26,0.04765771064075327,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
27,0.04174375530010889,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
28,0.04904201915835324,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
29,0.05320159827960121,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
30,0.05871027152314032,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
31,0.046503072926692555,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
32,0.06661786711483417,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
33,0.06274887189846572,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
34_or_higher,0.039680162683286335,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
24_or_below,0.03545981077913078,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
25,0.0392647216668112,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
26,0.04745685215079171,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
27,0.04153344468670769,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
28,0.048941717898355684,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
29,0.05299641493654114,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
30,0.058469736258649936,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
31,0.046532511534717776,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
32,0.06658503210837721,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
33,0.0644023869985851,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
34_or_higher,0.04251403370976231,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
24_or_below,0.036037981416332354,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
25,0.03834782173163702,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
26,0.04749594013745265,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
27,0.041856518652929935,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
28,0.05032569932861483,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
29,0.0523760928669122,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
30,0.05720799334381397,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
31,0.04771192977348052,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
32,0.0651359793605271,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
33,0.06112308655230009,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
34_or_higher,0.03269234994204847,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
24_or_below,0.03610428021437088,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
25,0.03832119895448764,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
26,0.047425405780607735,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
27,0.041837656753450636,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
28,0.0501907096344202,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
29,0.05235514186884721,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
30,0.05719966512346224,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
31,0.047633879163421745,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
32,0.06527702904015678,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
33,0.06100740742230589,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
34_or_higher,0.03278722331462755,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
24_or_below,0.036037981416332354,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
25,0.03834782173163702,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
26,0.04749594013745265,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
27,0.041856518652929935,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
28,0.05032569932861483,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
29,0.0523760928669122,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
30,0.05720799334381397,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
31,0.04771192977348052,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
32,0.0651359793605271,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
33,0.06112308655230008,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
34_or_higher,0.03269234994204847,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
24_or_below,0.0359080358183175,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
25,0.03836878008355569,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
26,0.04750958836082177,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
27,0.041759912811823834,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
28,0.04991181665047627,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
29,0.0522590753328299,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
30,0.057159227690996135,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
31,0.04754580476897267,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
32,0.06515802037931183,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
33,0.06093045786755304,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
34_or_higher,0.032646155989871556,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
24_or_below,0.2154407179333591,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
25,0.04371540318492125,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
26,0.05543297416844061,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
27,0.057733830295638104,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
28,0.07126792770373014,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
29,0.06579341807314813,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
30,0.08435963385751938,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
31,0.060220281716921314,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
32,0.07464593491374948,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
33,0.08146227263390458,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
34_or_higher,0.04806006009062811,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
24_or_below,0.03137314927932053,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
25,0.03651649595480081,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
26,0.04546642932084503,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
27,0.05069939571515618,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
28,0.05816830075750774,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
29,0.05710359393600005,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
30,0.06976900364507667,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
31,0.05349641365211378,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
32,0.05982394797128521,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
33,0.059577227527244384,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
34_or_higher,0.03331909045676197,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
24_or_below,0.03050175573111815,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
25,0.035711780232608466,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
26,0.046294311306390626,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
27,0.05113723164975617,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
28,0.05848642072026887,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
29,0.05697683490631801,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
30,0.06950011214080193,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
31,0.054206441664473345,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
32,0.05918974713453299,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
33,0.05920308847232958,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
34_or_higher,0.03306067465197394,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
24_or_below,0.031236637406361425,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
25,0.03655369716694501,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
26,0.04530211980873734,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
27,0.05046693389018268,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
28,0.058297382002391214,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
29,0.057052654785098404,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
30,0.07008373403190002,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
31,0.053584528929103106,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
32,0.06098348510628924,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
33,0.05772747392878671,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
34_or_higher,0.031950028647909495,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
24_or_below,0.030184241331699148,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
25,0.034907679692667136,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
26,0.046401313158510725,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
27,0.050762013038598335,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
28,0.058776881818074195,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
29,0.05672137934406111,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
30,0.07077622906825114,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
31,0.054023465464277484,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
32,0.05987346793904677,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
33,0.05771213539536999,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
34_or_higher,0.03169613331731386,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
24_or_below,0.030574844030527817,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
25,0.0351339772322148,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
26,0.04522078889329587,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
27,0.04987865728040716,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
28,0.05980606805968414,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
29,0.056698290754200124,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
30,0.07075410889657466,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
31,0.05371050254089613,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
32,0.05915079204588034,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
33,0.05745462332831691,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
34_or_higher,0.03132815882786251,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
24_or_below,0.09174107674383868,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
25,0.04319600506597327,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
26,0.05297960543430989,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
27,0.05661375114734232,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
28,0.06915402382227223,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
29,0.06418766857847202,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
30,0.080827147716471,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
31,0.058163660958213674,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
32,0.07075538453756601,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
33,0.07249982501692843,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
34_or_higher,0.045095021467883516,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
24_or_below,0.03169283302077683,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
25,0.036606813128193756,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
26,0.045236358000761874,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
27,0.050819909590689556,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
28,0.05840264842445373,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
29,0.05653615032478283,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
30,0.0693986176710962,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
31,0.053765742288864965,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
32,0.059616399700075554,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
33,0.05986553393052566,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
34_or_higher,0.03198526880750446,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
24_or_below,0.03164327011087656,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
25,0.036614802221525244,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
26,0.045366456764641745,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
27,0.05068742427013562,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
28,0.05844503107886839,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
29,0.056468306292504204,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
30,0.06965488267312424,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
31,0.053565061486850925,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
32,0.05972226579974387,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
33,0.06023387374425347,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
34_or_higher,0.03212940014937367,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
24_or_below,0.031603582585044324,sealed_2024_2026_05__t_minus_1_1800_hkt,C1_multinomial_ridge
25,0.036459179564835936,sealed_2024_2026_05__t_minus_1_1800_hkt,C1_multinomial_ridge
26,0.044831976806484326,sealed_2024_2026_05__t_minus_1_1800_hkt,C1_multinomial_ridge
27,0.05062141444131326,sealed_2024_2026_05__t_minus_1_1800_hkt,C1_multinomial_ridge
