bias,coverage_80,coverage_90,crps_normal,experiment_id,first_date,last_date,mae,median_abs_error,model_id,n,rmse
-0.6587232045168472,0.8143835616438356,0.9157534246575343,1.329275541796106,EXP-0053,2020-01-01,2023-12-31,1.894881108956418,1.6277944170842762,exp-0053_candidate,1460,2.3656144481619683
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0053,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.8732900343052812,0.726027397260274,0.9308219178082192,3.2766878072364563,EXP-0053,2020-01-01,2023-12-31,4.8337738805915,4.74999142561548,exp-0053_shuffled_target_control,1460,5.630871396984871
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0054,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.18225975423976748,0.8616438356164383,0.936986301369863,1.0488784208187434,EXP-0054,2020-01-01,2023-12-31,1.4450387171561008,1.1590141849209754,exp-0054_candidate,1460,1.8628019515144416
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0054,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0054,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.9126094650628833,0.7458904109589041,0.9335616438356165,3.2195986193856556,EXP-0054,2020-01-01,2023-12-31,4.745768027251963,4.588297820490352,exp-0054_shuffled_target_control,1460,5.5479963900208435
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0055,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0055,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.48834954273824877,0.7650684931506849,0.8671232876712329,1.3538301495965093,EXP-0055,2020-01-01,2023-12-31,1.9087638080734735,1.5606745819337249,exp-0055_candidate,1460,2.409861768567915
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0055,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.8282546705239686,0.7424657534246575,0.939041095890411,3.2248324172740954,EXP-0055,2020-01-01,2023-12-31,4.768088686026127,4.711405577732215,exp-0055_shuffled_target_control,1460,5.548044200527432
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0056,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.30302209573168937,0.6863013698630137,0.8273972602739726,1.1102938299886764,EXP-0056,2020-01-01,2023-12-31,1.4646639378075905,1.1785214017660302,exp-0056_candidate,1460,1.875567472541199
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0056,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0056,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.7457663215730232,0.7513698630136987,0.939041095890411,3.2028997267809145,EXP-0056,2020-01-01,2023-12-31,4.736357105470024,4.645490186279936,exp-0056_shuffled_target_control,1460,5.513167886561441
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0057,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.09854818586953475,0.8794520547945206,0.9513698630136986,1.0032436058661718,EXP-0057,2020-01-01,2023-12-31,1.4015178572290306,1.162942257348817,exp-0057_full_window_control,1460,1.7669478986921643
-0.42185788185919615,0.8143835616438356,0.9136986301369863,0.9848196954921857,EXP-0057,2020-01-01,2023-12-31,1.4037126449132211,1.2066670978228675,exp-0057_candidate,1460,1.7403399879837664
-0.3708912883019677,0.7924657534246575,0.897945205479452,0.9911507516175319,EXP-0057,2020-01-01,2023-12-31,1.4143328162611466,1.236877949639899,exp-0057_expert_50_year,1460,1.7512449763319387
-0.5385711556063495,0.7561643835616438,0.8698630136986302,1.016685343800123,EXP-0057,2020-01-01,2023-12-31,1.4478905996767235,1.2498401098658292,exp-0057_expert_15_year,1460,1.7921241096918317
-0.6026271202846829,0.7458904109589041,0.8643835616438356,1.0188882430429091,EXP-0057,2020-01-01,2023-12-31,1.4569275803003991,1.2804248762916295,exp-0057_expert_30_year,1460,1.7846662233514605
