split,feature,missing_pct,non_null_count
train_base_2000_2010,fcst_flag_fine,0.04978839930296241,4015
presealed_holdout_2022_2023,fcst_flag_heavy_showers,0.0,730
rolling_valid_2011_2013,fcst_flag_heavy_showers,0.0,1096
rolling_valid_2014_2016,fcst_flag_heavy_showers,0.09124087591240876,1095
rolling_valid_2017_2019,fcst_flag_heavy_showers,0.0,1095
rolling_valid_2020_2021,fcst_flag_heavy_showers,0.0,731
sealed_confirmation_2024_plus,fcst_flag_heavy_showers,0.0,882
train_base_2000_2010,fcst_flag_heavy_showers,0.04978839930296241,4015
presealed_holdout_2022_2023,fcst_flag_hot,0.0,730
rolling_valid_2011_2013,fcst_flag_hot,0.0,1096
rolling_valid_2014_2016,fcst_flag_hot,0.09124087591240876,1095
rolling_valid_2017_2019,fcst_flag_hot,0.0,1095
rolling_valid_2020_2021,fcst_flag_hot,0.0,731
sealed_confirmation_2024_plus,fcst_flag_hot,0.0,882
train_base_2000_2010,fcst_flag_hot,0.04978839930296241,4015
presealed_holdout_2022_2023,fcst_flag_mist_fog,0.0,730
rolling_valid_2011_2013,fcst_flag_mist_fog,0.0,1096
rolling_valid_2014_2016,fcst_flag_mist_fog,0.09124087591240876,1095
rolling_valid_2017_2019,fcst_flag_mist_fog,0.0,1095
rolling_valid_2020_2021,fcst_flag_mist_fog,0.0,731
sealed_confirmation_2024_plus,fcst_flag_mist_fog,0.0,882
train_base_2000_2010,fcst_flag_mist_fog,0.04978839930296241,4015
presealed_holdout_2022_2023,fcst_flag_monsoon,0.0,730
rolling_valid_2011_2013,fcst_flag_monsoon,0.0,1096
rolling_valid_2014_2016,fcst_flag_monsoon,0.09124087591240876,1095
rolling_valid_2017_2019,fcst_flag_monsoon,0.0,1095
rolling_valid_2020_2021,fcst_flag_monsoon,0.0,731
sealed_confirmation_2024_plus,fcst_flag_monsoon,0.0,882
train_base_2000_2010,fcst_flag_monsoon,0.04978839930296241,4015
presealed_holdout_2022_2023,fcst_flag_nt_higher,0.0,730
rolling_valid_2011_2013,fcst_flag_nt_higher,0.0,1096
rolling_valid_2014_2016,fcst_flag_nt_higher,0.09124087591240876,1095
rolling_valid_2017_2019,fcst_flag_nt_higher,0.0,1095
rolling_valid_2020_2021,fcst_flag_nt_higher,0.0,731
sealed_confirmation_2024_plus,fcst_flag_nt_higher,0.0,882
train_base_2000_2010,fcst_flag_nt_higher,0.04978839930296241,4015
presealed_holdout_2022_2023,fcst_flag_showers,0.0,730
rolling_valid_2011_2013,fcst_flag_showers,0.0,1096
rolling_valid_2014_2016,fcst_flag_showers,0.09124087591240876,1095
rolling_valid_2017_2019,fcst_flag_showers,0.0,1095
rolling_valid_2020_2021,fcst_flag_showers,0.0,731
sealed_confirmation_2024_plus,fcst_flag_showers,0.0,882
train_base_2000_2010,fcst_flag_showers,0.04978839930296241,4015
presealed_holdout_2022_2023,fcst_flag_southerly,0.0,730
rolling_valid_2011_2013,fcst_flag_southerly,0.0,1096
rolling_valid_2014_2016,fcst_flag_southerly,0.09124087591240876,1095
rolling_valid_2017_2019,fcst_flag_southerly,0.0,1095
rolling_valid_2020_2021,fcst_flag_southerly,0.0,731
sealed_confirmation_2024_plus,fcst_flag_southerly,0.0,882
train_base_2000_2010,fcst_flag_southerly,0.04978839930296241,4015
presealed_holdout_2022_2023,fcst_flag_squally,0.0,730
rolling_valid_2011_2013,fcst_flag_squally,0.0,1096
rolling_valid_2014_2016,fcst_flag_squally,0.09124087591240876,1095
rolling_valid_2017_2019,fcst_flag_squally,0.0,1095
rolling_valid_2020_2021,fcst_flag_squally,0.0,731
sealed_confirmation_2024_plus,fcst_flag_squally,0.0,882
train_base_2000_2010,fcst_flag_squally,0.04978839930296241,4015
presealed_holdout_2022_2023,fcst_flag_sunny,0.0,730
rolling_valid_2011_2013,fcst_flag_sunny,0.0,1096
rolling_valid_2014_2016,fcst_flag_sunny,0.09124087591240876,1095
rolling_valid_2017_2019,fcst_flag_sunny,0.0,1095
rolling_valid_2020_2021,fcst_flag_sunny,0.0,731
sealed_confirmation_2024_plus,fcst_flag_sunny,0.0,882
train_base_2000_2010,fcst_flag_sunny,0.04978839930296241,4015
presealed_holdout_2022_2023,fcst_flag_thunderstorm,0.0,730
rolling_valid_2011_2013,fcst_flag_thunderstorm,0.0,1096
rolling_valid_2014_2016,fcst_flag_thunderstorm,0.09124087591240876,1095
rolling_valid_2017_2019,fcst_flag_thunderstorm,0.0,1095
rolling_valid_2020_2021,fcst_flag_thunderstorm,0.0,731
sealed_confirmation_2024_plus,fcst_flag_thunderstorm,0.0,882
train_base_2000_2010,fcst_flag_thunderstorm,0.04978839930296241,4015
presealed_holdout_2022_2023,fcst_flag_tropical_cyclone,0.0,730
rolling_valid_2011_2013,fcst_flag_tropical_cyclone,0.0,1096
rolling_valid_2014_2016,fcst_flag_tropical_cyclone,0.09124087591240876,1095
rolling_valid_2017_2019,fcst_flag_tropical_cyclone,0.0,1095
rolling_valid_2020_2021,fcst_flag_tropical_cyclone,0.0,731
sealed_confirmation_2024_plus,fcst_flag_tropical_cyclone,0.0,882
train_base_2000_2010,fcst_flag_tropical_cyclone,0.04978839930296241,4015
presealed_holdout_2022_2023,fcst_flag_very_hot,0.0,730
rolling_valid_2011_2013,fcst_flag_very_hot,0.0,1096
rolling_valid_2014_2016,fcst_flag_very_hot,0.09124087591240876,1095
rolling_valid_2017_2019,fcst_flag_very_hot,0.0,1095
rolling_valid_2020_2021,fcst_flag_very_hot,0.0,731
sealed_confirmation_2024_plus,fcst_flag_very_hot,0.0,882
train_base_2000_2010,fcst_flag_very_hot,0.04978839930296241,4015
presealed_holdout_2022_2023,forecast_anchor_tie_flag,0.0,730
rolling_valid_2011_2013,forecast_anchor_tie_flag,0.0,1096
rolling_valid_2014_2016,forecast_anchor_tie_flag,0.0,1096
rolling_valid_2017_2019,forecast_anchor_tie_flag,0.0,1095
rolling_valid_2020_2021,forecast_anchor_tie_flag,0.0,731
sealed_confirmation_2024_plus,forecast_anchor_tie_flag,0.0,882
train_base_2000_2010,forecast_anchor_tie_flag,0.0,4017
presealed_holdout_2022_2023,forecast_full_text_missing_flag,0.0,730
rolling_valid_2011_2013,forecast_full_text_missing_flag,0.0,1096
rolling_valid_2014_2016,forecast_full_text_missing_flag,0.09124087591240876,1095
rolling_valid_2017_2019,forecast_full_text_missing_flag,0.0,1095
rolling_valid_2020_2021,forecast_full_text_missing_flag,0.0,731
sealed_confirmation_2024_plus,forecast_full_text_missing_flag,0.0,882
train_base_2000_2010,forecast_full_text_missing_flag,0.04978839930296241,4015
presealed_holdout_2022_2023,forecast_revision_missing_prev_flag,0.0,730
rolling_valid_2011_2013,forecast_revision_missing_prev_flag,0.0,1096
rolling_valid_2014_2016,forecast_revision_missing_prev_flag,0.09124087591240876,1095
rolling_valid_2017_2019,forecast_revision_missing_prev_flag,0.0,1095
rolling_valid_2020_2021,forecast_revision_missing_prev_flag,0.0,731
sealed_confirmation_2024_plus,forecast_revision_missing_prev_flag,0.0,882
train_base_2000_2010,forecast_revision_missing_prev_flag,0.04978839930296241,4015
presealed_holdout_2022_2023,forecast_single_issue_flag,0.0,730
rolling_valid_2011_2013,forecast_single_issue_flag,0.0,1096
rolling_valid_2014_2016,forecast_single_issue_flag,0.09124087591240876,1095
rolling_valid_2017_2019,forecast_single_issue_flag,0.0,1095
rolling_valid_2020_2021,forecast_single_issue_flag,0.0,731
sealed_confirmation_2024_plus,forecast_single_issue_flag,0.0,882
train_base_2000_2010,forecast_single_issue_flag,0.04978839930296241,4015
presealed_holdout_2022_2023,hko_afternoon_warmup_09_to_15_c,0.0,730
rolling_valid_2011_2013,hko_afternoon_warmup_09_to_15_c,0.0,1096
rolling_valid_2014_2016,hko_afternoon_warmup_09_to_15_c,0.09124087591240876,1095
rolling_valid_2017_2019,hko_afternoon_warmup_09_to_15_c,0.0,1095
rolling_valid_2020_2021,hko_afternoon_warmup_09_to_15_c,0.27359781121751026,729
sealed_confirmation_2024_plus,hko_afternoon_warmup_09_to_15_c,0.0,882
train_base_2000_2010,hko_afternoon_warmup_09_to_15_c,0.024894199651481205,4016
presealed_holdout_2022_2023,hko_afternoon_warmup_09_to_15_c_missing_flag,0.0,730
rolling_valid_2011_2013,hko_afternoon_warmup_09_to_15_c_missing_flag,0.0,1096
rolling_valid_2014_2016,hko_afternoon_warmup_09_to_15_c_missing_flag,0.0,1096
rolling_valid_2017_2019,hko_afternoon_warmup_09_to_15_c_missing_flag,0.0,1095
rolling_valid_2020_2021,hko_afternoon_warmup_09_to_15_c_missing_flag,0.0,731
sealed_confirmation_2024_plus,hko_afternoon_warmup_09_to_15_c_missing_flag,0.0,882
train_base_2000_2010,hko_afternoon_warmup_09_to_15_c_missing_flag,0.0,4017
presealed_holdout_2022_2023,hko_dewpoint_missing_flag,0.0,730
rolling_valid_2011_2013,hko_dewpoint_missing_flag,0.0,1096
rolling_valid_2014_2016,hko_dewpoint_missing_flag,0.0,1096
rolling_valid_2017_2019,hko_dewpoint_missing_flag,0.0,1095
rolling_valid_2020_2021,hko_dewpoint_missing_flag,0.0,731
sealed_confirmation_2024_plus,hko_dewpoint_missing_flag,0.0,882
train_base_2000_2010,hko_dewpoint_missing_flag,0.0,4017
presealed_holdout_2022_2023,hko_dispatch_count_24h,0.0,730
rolling_valid_2011_2013,hko_dispatch_count_24h,0.0,1096
rolling_valid_2014_2016,hko_dispatch_count_24h,0.0,1096
rolling_valid_2017_2019,hko_dispatch_count_24h,0.0,1095
rolling_valid_2020_2021,hko_dispatch_count_24h,0.0,731
sealed_confirmation_2024_plus,hko_dispatch_count_24h,0.0,882
train_base_2000_2010,hko_dispatch_count_24h,0.0,4017
presealed_holdout_2022_2023,hko_evening_cooling_18_to_cutoff_c,0.0,730
rolling_valid_2011_2013,hko_evening_cooling_18_to_cutoff_c,0.0,1096
rolling_valid_2014_2016,hko_evening_cooling_18_to_cutoff_c,0.09124087591240876,1095
rolling_valid_2017_2019,hko_evening_cooling_18_to_cutoff_c,0.0,1095
rolling_valid_2020_2021,hko_evening_cooling_18_to_cutoff_c,0.27359781121751026,729
sealed_confirmation_2024_plus,hko_evening_cooling_18_to_cutoff_c,0.0,882
train_base_2000_2010,hko_evening_cooling_18_to_cutoff_c,0.024894199651481205,4016
presealed_holdout_2022_2023,hko_evening_cooling_18_to_cutoff_c_missing_flag,0.0,730
rolling_valid_2011_2013,hko_evening_cooling_18_to_cutoff_c_missing_flag,0.0,1096
rolling_valid_2014_2016,hko_evening_cooling_18_to_cutoff_c_missing_flag,0.0,1096
rolling_valid_2017_2019,hko_evening_cooling_18_to_cutoff_c_missing_flag,0.0,1095
rolling_valid_2020_2021,hko_evening_cooling_18_to_cutoff_c_missing_flag,0.0,731
sealed_confirmation_2024_plus,hko_evening_cooling_18_to_cutoff_c_missing_flag,0.0,882
train_base_2000_2010,hko_evening_cooling_18_to_cutoff_c_missing_flag,0.0,4017
presealed_holdout_2022_2023,hko_evening_temp_minus_official_min_c,0.0,730
rolling_valid_2011_2013,hko_evening_temp_minus_official_min_c,0.0,1096
rolling_valid_2014_2016,hko_evening_temp_minus_official_min_c,0.09124087591240876,1095
rolling_valid_2017_2019,hko_evening_temp_minus_official_min_c,0.0,1095
rolling_valid_2020_2021,hko_evening_temp_minus_official_min_c,0.27359781121751026,729
sealed_confirmation_2024_plus,hko_evening_temp_minus_official_min_c,0.0,882
train_base_2000_2010,hko_evening_temp_minus_official_min_c,0.04978839930296241,4015
presealed_holdout_2022_2023,hko_latest_age_gt_90min_flag,0.0,730
rolling_valid_2011_2013,hko_latest_age_gt_90min_flag,0.0,1096
rolling_valid_2014_2016,hko_latest_age_gt_90min_flag,0.0,1096
rolling_valid_2017_2019,hko_latest_age_gt_90min_flag,0.0,1095
rolling_valid_2020_2021,hko_latest_age_gt_90min_flag,0.0,731
sealed_confirmation_2024_plus,hko_latest_age_gt_90min_flag,0.0,882
train_base_2000_2010,hko_latest_age_gt_90min_flag,0.0,4017
presealed_holdout_2022_2023,hko_latest_age_minutes,0.0,730
rolling_valid_2011_2013,hko_latest_age_minutes,0.0,1096
rolling_valid_2014_2016,hko_latest_age_minutes,0.0,1096
rolling_valid_2017_2019,hko_latest_age_minutes,0.0,1095
rolling_valid_2020_2021,hko_latest_age_minutes,0.0,731
sealed_confirmation_2024_plus,hko_latest_age_minutes,0.0,882
train_base_2000_2010,hko_latest_age_minutes,0.0,4017
presealed_holdout_2022_2023,hko_latest_dewpoint_c,0.0,730
rolling_valid_2011_2013,hko_latest_dewpoint_c,0.0,1096
rolling_valid_2014_2016,hko_latest_dewpoint_c,0.0,1096
rolling_valid_2017_2019,hko_latest_dewpoint_c,0.0,1095
rolling_valid_2020_2021,hko_latest_dewpoint_c,0.0,731
sealed_confirmation_2024_plus,hko_latest_dewpoint_c,0.0,882
train_base_2000_2010,hko_latest_dewpoint_c,0.0,4017
presealed_holdout_2022_2023,hko_latest_dewpoint_depression_c,0.0,730
rolling_valid_2011_2013,hko_latest_dewpoint_depression_c,0.0,1096
rolling_valid_2014_2016,hko_latest_dewpoint_depression_c,0.0,1096
rolling_valid_2017_2019,hko_latest_dewpoint_depression_c,0.0,1095
rolling_valid_2020_2021,hko_latest_dewpoint_depression_c,0.0,731
sealed_confirmation_2024_plus,hko_latest_dewpoint_depression_c,0.0,882
train_base_2000_2010,hko_latest_dewpoint_depression_c,0.0,4017
presealed_holdout_2022_2023,hko_latest_observation_hour_hkt,0.0,730
rolling_valid_2011_2013,hko_latest_observation_hour_hkt,0.0,1096
rolling_valid_2014_2016,hko_latest_observation_hour_hkt,0.0,1096
rolling_valid_2017_2019,hko_latest_observation_hour_hkt,0.0,1095
rolling_valid_2020_2021,hko_latest_observation_hour_hkt,0.0,731
sealed_confirmation_2024_plus,hko_latest_observation_hour_hkt,0.0,882
train_base_2000_2010,hko_latest_observation_hour_hkt,0.0,4017
presealed_holdout_2022_2023,hko_latest_rh_pct,0.0,730
rolling_valid_2011_2013,hko_latest_rh_pct,0.0,1096
rolling_valid_2014_2016,hko_latest_rh_pct,0.0,1096
rolling_valid_2017_2019,hko_latest_rh_pct,0.0,1095
rolling_valid_2020_2021,hko_latest_rh_pct,0.0,731
sealed_confirmation_2024_plus,hko_latest_rh_pct,0.0,882
train_base_2000_2010,hko_latest_rh_pct,0.0,4017
presealed_holdout_2022_2023,hko_latest_temp_c,0.0,730
rolling_valid_2011_2013,hko_latest_temp_c,0.0,1096
rolling_valid_2014_2016,hko_latest_temp_c,0.0,1096
rolling_valid_2017_2019,hko_latest_temp_c,0.0,1095
rolling_valid_2020_2021,hko_latest_temp_c,0.0,731
sealed_confirmation_2024_plus,hko_latest_temp_c,0.0,882
train_base_2000_2010,hko_latest_temp_c,0.0,4017
presealed_holdout_2022_2023,hko_latest_temp_minus_doy_hour_clim_c,0.0,730
rolling_valid_2011_2013,hko_latest_temp_minus_doy_hour_clim_c,0.0,1096
rolling_valid_2014_2016,hko_latest_temp_minus_doy_hour_clim_c,0.0,1096
rolling_valid_2017_2019,hko_latest_temp_minus_doy_hour_clim_c,0.0,1095
rolling_valid_2020_2021,hko_latest_temp_minus_doy_hour_clim_c,0.0,731
sealed_confirmation_2024_plus,hko_latest_temp_minus_doy_hour_clim_c,0.0,882
train_base_2000_2010,hko_latest_temp_minus_doy_hour_clim_c,0.0,4017
presealed_holdout_2022_2023,hko_latest_temp_minus_official_max_c,0.0,730
rolling_valid_2011_2013,hko_latest_temp_minus_official_max_c,0.0,1096
rolling_valid_2014_2016,hko_latest_temp_minus_official_max_c,0.09124087591240876,1095
rolling_valid_2017_2019,hko_latest_temp_minus_official_max_c,0.0,1095
rolling_valid_2020_2021,hko_latest_temp_minus_official_max_c,0.0,731
sealed_confirmation_2024_plus,hko_latest_temp_minus_official_max_c,0.0,882
train_base_2000_2010,hko_latest_temp_minus_official_max_c,0.04978839930296241,4015
presealed_holdout_2022_2023,hko_latest_temp_minus_official_min_c,0.0,730
rolling_valid_2011_2013,hko_latest_temp_minus_official_min_c,0.0,1096
rolling_valid_2014_2016,hko_latest_temp_minus_official_min_c,0.09124087591240876,1095
rolling_valid_2017_2019,hko_latest_temp_minus_official_min_c,0.0,1095
rolling_valid_2020_2021,hko_latest_temp_minus_official_min_c,0.0,731
sealed_confirmation_2024_plus,hko_latest_temp_minus_official_min_c,0.0,882
train_base_2000_2010,hko_latest_temp_minus_official_min_c,0.04978839930296241,4015
presealed_holdout_2022_2023,hko_partial_parse_count_24h,0.0,730
rolling_valid_2011_2013,hko_partial_parse_count_24h,0.0,1096
rolling_valid_2014_2016,hko_partial_parse_count_24h,0.0,1096
rolling_valid_2017_2019,hko_partial_parse_count_24h,0.0,1095
rolling_valid_2020_2021,hko_partial_parse_count_24h,0.0,731
sealed_confirmation_2024_plus,hko_partial_parse_count_24h,0.0,882
train_base_2000_2010,hko_partial_parse_count_24h,0.0,4017
presealed_holdout_2022_2023,hko_pre_target_afternoon_max_minus_official_max_c,0.0,730
rolling_valid_2011_2013,hko_pre_target_afternoon_max_minus_official_max_c,0.0,1096
rolling_valid_2014_2016,hko_pre_target_afternoon_max_minus_official_max_c,0.09124087591240876,1095
rolling_valid_2017_2019,hko_pre_target_afternoon_max_minus_official_max_c,0.0,1095
rolling_valid_2020_2021,hko_pre_target_afternoon_max_minus_official_max_c,0.27359781121751026,729
sealed_confirmation_2024_plus,hko_pre_target_afternoon_max_minus_official_max_c,0.0,882
train_base_2000_2010,hko_pre_target_afternoon_max_minus_official_max_c,0.04978839930296241,4015
presealed_holdout_2022_2023,hko_pre_target_afternoon_max_sofar_c,0.0,730
rolling_valid_2011_2013,hko_pre_target_afternoon_max_sofar_c,0.0,1096
rolling_valid_2014_2016,hko_pre_target_afternoon_max_sofar_c,0.09124087591240876,1095
rolling_valid_2017_2019,hko_pre_target_afternoon_max_sofar_c,0.0,1095
rolling_valid_2020_2021,hko_pre_target_afternoon_max_sofar_c,0.27359781121751026,729
sealed_confirmation_2024_plus,hko_pre_target_afternoon_max_sofar_c,0.0,882
train_base_2000_2010,hko_pre_target_afternoon_max_sofar_c,0.0,4017
presealed_holdout_2022_2023,hko_pre_target_afternoon_max_sofar_c_missing_flag,0.0,730
rolling_valid_2011_2013,hko_pre_target_afternoon_max_sofar_c_missing_flag,0.0,1096
rolling_valid_2014_2016,hko_pre_target_afternoon_max_sofar_c_missing_flag,0.0,1096
rolling_valid_2017_2019,hko_pre_target_afternoon_max_sofar_c_missing_flag,0.0,1095
rolling_valid_2020_2021,hko_pre_target_afternoon_max_sofar_c_missing_flag,0.0,731
sealed_confirmation_2024_plus,hko_pre_target_afternoon_max_sofar_c_missing_flag,0.0,882
train_base_2000_2010,hko_pre_target_afternoon_max_sofar_c_missing_flag,0.0,4017
presealed_holdout_2022_2023,hko_pre_target_evening_temp_c,0.0,730
rolling_valid_2011_2013,hko_pre_target_evening_temp_c,0.0,1096
rolling_valid_2014_2016,hko_pre_target_evening_temp_c,0.09124087591240876,1095
rolling_valid_2017_2019,hko_pre_target_evening_temp_c,0.0,1095
rolling_valid_2020_2021,hko_pre_target_evening_temp_c,0.27359781121751026,729
sealed_confirmation_2024_plus,hko_pre_target_evening_temp_c,0.0,882
train_base_2000_2010,hko_pre_target_evening_temp_c,0.0,4017
presealed_holdout_2022_2023,hko_pre_target_evening_temp_c_missing_flag,0.0,730
rolling_valid_2011_2013,hko_pre_target_evening_temp_c_missing_flag,0.0,1096
rolling_valid_2014_2016,hko_pre_target_evening_temp_c_missing_flag,0.0,1096
rolling_valid_2017_2019,hko_pre_target_evening_temp_c_missing_flag,0.0,1095
