cutoff_profile,model_id,month,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope
tminus1_2359,A2_revision_residual_lgbm,1,496,0.8769517941427166,1.144934282545243,0.7383800556250968,-0.02980712354885997,1.3638999558872626,1.8229908928966605,2.16853421399101,8.730591372422412,19.248418682902752,19.278225806451612,19.046370967741936,by_month
tminus1_2359,A2_revision_residual_lgbm,2,452,1.0405370466725774,1.3041979662262935,0.8346022689317447,-0.007977344519312392,1.6811654934689486,2.1737723513662,2.678518978018868,3.877312371334204,20.31989876167538,20.32787610619469,20.057522123893804,by_month
tminus1_2359,A2_revision_residual_lgbm,3,496,1.1093151315526188,1.4167964190213354,0.9064179777960977,0.019325779715453174,1.8272316844535084,2.3268819415607886,2.858157061999166,4.278416629360851,23.04734997326384,23.02802419354839,22.846774193548388,by_month
tminus1_2359,A2_revision_residual_lgbm,4,480,1.1380305120237675,1.4124271887194222,0.9974912190962844,0.028989496262476443,1.8192191668392315,2.2605633182588467,2.6241742329529867,4.025921805024652,26.512531162929143,26.483541666666667,26.385416666666668,by_month
tminus1_2359,A2_revision_residual_lgbm,5,496,1.043825029868176,1.3413165995030192,0.8031182551380383,0.06720909052523567,1.6328624594332446,2.315953332317301,2.7492035003188136,4.442932728355654,29.354305864718782,29.28709677419355,29.330645161290324,by_month
tminus1_2359,A2_revision_residual_lgbm,6,450,0.8313644823678497,1.0463553493038833,0.6877033898279947,0.028499924449580556,1.3866105865993845,1.6686867306291198,2.0944434722789445,3.102275113979431,31.482277702227357,31.45377777777778,31.42,by_month
tminus1_2359,A2_revision_residual_lgbm,7,465,0.8497035475645797,1.097528450730861,0.6866388477130414,-0.027961403087628386,1.314404794156923,1.8658051576290975,2.300139602194817,3.565703587431056,32.194404188310216,32.22236559139785,32.08817204301075,by_month
tminus1_2359,A2_revision_residual_lgbm,8,465,0.8836921514613514,1.1261204424778057,0.7261688345738122,-0.008552690321386463,1.4397200075420327,1.8018839886038371,2.1684131315548947,3.7727920494058864,31.83467311613023,31.843225806451613,31.761290322580646,by_month
tminus1_2359,A2_revision_residual_lgbm,9,450,0.8900216104129398,1.152582843608336,0.7196590177147009,-0.01337732152725495,1.5189315594557216,1.9701707472379162,2.312668646387417,3.6976209424599666,31.444400456250523,31.45777777777778,31.362222222222222,by_month
tminus1_2359,A2_revision_residual_lgbm,10,465,0.756821151720412,0.9655709560365667,0.6231265935798689,-0.025105556258443826,1.22139603378986,1.593367400449848,1.9006313086548468,3.5242050569954593,28.841776164171662,28.866881720430108,28.729032258064517,by_month
tminus1_2359,A2_revision_residual_lgbm,11,449,0.7725293706503836,1.0049174195276678,0.5993922555642328,0.09935029302599395,1.2420783344722488,1.6609035423360745,2.095269901043164,3.9514971661534553,25.22496276518635,25.125612472160356,25.053452115812917,by_month
tminus1_2359,A2_revision_residual_lgbm,12,465,0.7484453781880959,0.9343091642179163,0.6370473071717555,0.12382958754257996,1.178100688931669,1.5136842890796538,1.8332511292684956,3.1445919624117007,20.62318442625226,20.499354838709678,20.31827956989247,by_month
tminus1_2359,A3_hko_hourly_state_residual_lgbm,1,496,0.8589920450099519,1.1106917019333815,0.7094510648699206,-0.008281186190148723,1.3145044648409723,1.761639399921851,2.0890709283889892,8.115805377994901,19.269944620261462,19.278225806451612,19.046370967741936,by_month
tminus1_2359,A3_hko_hourly_state_residual_lgbm,2,452,1.0373883947965126,1.2931370195491565,0.8659032816695831,-0.024054258236824576,1.6180530768182693,2.081336663541902,2.6309563345524034,3.8362817997020873,20.303821847957867,20.32787610619469,20.057522123893804,by_month
tminus1_2359,A3_hko_hourly_state_residual_lgbm,3,496,1.0972743661261704,1.3982538235677306,0.8896899742833053,0.00839203895726735,1.8188111610121496,2.330263886712629,2.6982553463031467,4.382234839028023,23.036416232505655,23.02802419354839,22.846774193548388,by_month
