high_bucket_group,method,family,row_count,rps,nll,brier,crps,ece,mce,entropy
34_or_higher,S1_conservative_simplex_stack,stack,194,0.06679493137982932,1.3576879756774334,0.057458127806238955,0.6679493137982933,0.28596306781855124,0.4731214600493082,1.1460409346158429
34_or_higher,K1_B4_power_calibrated,calibration,194,0.06694524941799457,1.3619258456713113,0.057584333145327335,0.6694524941799458,0.2617788907940337,0.47604601689784776,1.144085658036815
34_or_higher,B5_kernel_analog_pmf,analog_pmf,194,0.06838157017356236,1.8104730720705164,0.0629186004983407,0.6838157017356236,0.16275916102752244,0.4820309959548478,1.0667486576317202
34_or_higher,E2_student_t_emos,emos,194,0.06910727203719373,1.3438177267426112,0.059096545673501845,0.6910727203719373,0.3746326176732453,0.49680847901741865,1.1970214881197558
34_or_higher,G1_gamlss_tree_location_scale,gamlss_tree,194,0.07085024454720959,1.9354022603284289,0.06931749638259141,0.7085024454720956,0.2526816764901276,0.399553067694436,0.8636954921605358
34_or_higher,B3_forecast_level_residual_pmf,residual_pmf,194,0.07142943060378884,1.5456143958944297,0.0637530568109176,0.7142943060378882,0.12903724065911337,0.15818963921902418,1.1206163552712545
34_or_higher,E1_normal_emos,emos,194,0.07201201336746021,1.6716989720897866,0.06558527821965916,0.7201201336746021,0.18401631581614974,0.4965799775135967,1.0115581068214181
34_or_higher,E3_two_piece_normal_emos,emos,194,0.07585348191244143,2.154864868370739,0.0736833963118042,0.7585348191244142,0.23059982278503613,0.26300028585220636,0.8578867783195744
34_or_higher,C1_multinomial_ridge,direct_classifier,194,0.09013871828508858,1.7893715450961591,0.07693410072951197,0.9013871828508859,0.2761554470356944,0.3447379649390826,1.2763407114682024
34_or_higher,C2_ordinal_cdf_logistic,direct_classifier,194,0.10022049256017895,2.028987641105049,0.08560855090092281,1.0022049256017898,0.3647947063694827,0.3975768991413023,1.307856063632134
34_or_higher,Q2_threshold_cdf_gb,threshold_cdf,194,0.1057767814055436,1.9283348061514785,0.07091057439297763,1.0577678140554359,0.1908913365413325,0.31514888587992806,1.6625468755516384
34_or_higher,Q1_quantile_cdf_gb,quantile_cdf,194,0.2277889160988506,2.2974360026230523,0.08126379865017819,2.277889160988506,0.19912048518885567,0.2345358800150751,2.267692938254909
34_or_higher,B6_month_climatology_diagnostic,diagnostic,194,0.24225657057193994,3.6783635733873092,0.09828036260274502,2.4225657057193986,0.2515360317639298,0.30409992630970506,1.985503434268715
34_or_higher,B0_climatology,baseline,194,0.5002731854479253,4.290412727526276,0.10615570202139096,5.0027318544792525,0.3941810384614395,0.4029811291789975,2.0199731115881345
other,B5_kernel_analog_pmf,analog_pmf,4117,0.036752111506293254,0.927471426336333,0.03957063520178113,0.3675211150629326,0.0204226627923931,0.11761913793298934,0.8795576483436373
other,S1_conservative_simplex_stack,stack,4117,0.036931348564498596,0.9017730199785585,0.03952166571431523,0.36931348564498595,0.02571220518797902,0.1492110178845807,0.8933588530960314
other,K1_B4_power_calibrated,calibration,4117,0.0369571117030536,0.9048604488150868,0.039545872672889566,0.369571117030536,0.023581607734133554,0.07340961849043359,0.8989531956765401
other,K2_B4_monotone_cdf_projected,calibration,4117,0.03697957775740441,0.9056570976386309,0.0395730808352857,0.3697957775740442,0.02780537103446903,0.12064944535019978,0.8803352793610655
other,B4_hierarchical_residual_pmf,residual_pmf,4117,0.03697957775740442,0.9056570976386309,0.0395730808352857,0.3697957775740442,0.027805371034469003,0.12064944535019978,0.880335279361064
other,K0_B4_identity,calibration,4117,0.03697957775740442,0.9056570976386309,0.0395730808352857,0.3697957775740442,0.027805371034469003,0.12064944535019978,0.880335279361064
other,P1_normal_mos,mos,4117,0.037011093460897676,0.9005184985745606,0.03955927653138073,0.37011093460897676,0.017136610200826775,0.12292427914572968,0.8835216287784181
other,P2_student_t_mos,mos,4117,0.03702268685993415,0.9036393014145816,0.03956570679973678,0.3702268685993415,0.012708349306535983,0.05501998147559162,0.929305094653424
other,H1_b4_challenger_linear_pool,hybrid_pool,4117,0.03705608269399615,0.9035897004733138,0.03950420130299413,0.3705608269399615,0.029834927084460887,0.5084824873211501,0.8771150918693084
other,B3_forecast_level_residual_pmf,residual_pmf,4117,0.0371211065797297,0.9086834245251056,0.0397624357023389,0.37121106579729707,0.028279451282964663,0.12738332920816858,0.8964059529911844
