cutoff_profile,model_id,season_bucket,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope,official_max_bin,official_range_bin,issue_hour_bucket,fcst_flag_thunderstorm,hourly_any_thunderstorm_warning_24h,hourly_any_rainstorm_warning_24h
tminus1_2359,A6_target_memory_residual_lgbm,MAM,1472,1.0863422351648846,1.3732322400252928,0.9044014986303051,0.02887478297592277,1.7763708937710607,2.277424160887348,2.6837920251871212,4.494228746793425,26.292733478628094,26.263858695652175,26.18546195652174,by_season_bucket,,,,,,
tminus1_2359,A6_target_memory_residual_lgbm,SON,1364,0.7829557568630799,1.0094171207186113,0.6242002538477784,0.002529020963395741,1.3017094153071036,1.6815732044461702,2.0635828764485082,3.9265660011737005,28.492631660259583,28.490102639296186,28.38782991202346,by_season_bucket,,,,,,
tminus1_2359,A7_final_residual_ensemble,DJF,1413,0.8702172255718391,1.1144617303703312,0.7267323965821717,-0.03551079759294561,1.3594279960301288,1.7965015000930527,2.1978395044425,7.769879133313763,19.980341997877684,20.015852795470632,19.788393489030433,by_season_bucket,,,,,,
tminus1_2359,A7_final_residual_ensemble,JJA,1380,0.8403280243025683,1.0747964207015634,0.6985444013951074,0.03176543548712382,1.3285913867580248,1.743647545667571,2.171268407894325,3.881135707390907,31.875750942733504,31.843985507246376,31.76014492753623,by_season_bucket,,,,,,
tminus1_2359,A7_final_residual_ensemble,MAM,1472,1.0879834953043543,1.3702578577119544,0.8929258520951855,0.011972852631324124,1.772523813569743,2.249315508845584,2.7086277585978493,4.432900809485698,26.2758315482835,26.263858695652175,26.18546195652174,by_season_bucket,,,,,,
tminus1_2359,A7_final_residual_ensemble,SON,1364,0.7828492551080692,1.0074475228798787,0.6189731446315871,-0.01027982300931095,1.2881364847189447,1.6697572375983545,2.042682114659052,3.986888470051152,28.479822816286877,28.490102639296186,28.38782991202346,by_season_bucket,,,,,,
tminus1_2359,A8_direct_lgbm_absolute,DJF,1413,0.9494969288517701,1.2527920010998803,0.7587125288471874,0.22285040072375045,1.4892390591754037,1.90534969539513,2.3629958060648435,8.43206860097291,20.238703196194383,20.015852795470632,19.788393489030433,by_season_bucket,,,,,,
tminus1_2359,A8_direct_lgbm_absolute,JJA,1380,0.908350027937427,1.1480890787101787,0.7508914412085801,-0.22077970128368443,1.4707135757553447,1.920644185756462,2.2374042319665897,3.9870382641328668,31.623205805962694,31.843985507246376,31.76014492753623,by_season_bucket,,,,,,
tminus1_2359,A8_direct_lgbm_absolute,MAM,1472,1.1188404713732987,1.3916009322049976,0.9562478568210349,0.031489864094511294,1.8106405099964518,2.2874171982013496,2.7311819974798963,4.21111250684713,26.295348559746685,26.263858695652175,26.18546195652174,by_season_bucket,,,,,,
tminus1_2359,A8_direct_lgbm_absolute,SON,1364,0.806605059457213,1.032011051508281,0.6410741878161783,-0.06039726157648701,1.3339823034516283,1.735190410743919,2.0906047356946824,3.9624683863042485,28.4297053777197,28.490102639296186,28.38782991202346,by_season_bucket,,,,,,
tminus1_2359,B0_climatology_persistence,DJF,1413,2.1785421089879686,2.79483190018979,1.7500000000000036,-0.32499646142958244,3.5,4.775999999999997,5.674,10.479999999999999,19.690856334041047,20.015852795470632,19.788393489030433,by_season_bucket,,,,,,
tminus1_2359,B0_climatology_persistence,JJA,1380,1.452144927536232,1.770912439835809,1.2799999999999994,-0.2619275362318839,2.3000000000000007,2.7820000000000036,3.4004999999999983,6.260000000000002,31.582057971014493,31.843985507246376,31.76014492753623,by_season_bucket,,,,,,
tminus1_2359,B0_climatology_persistence,MAM,1472,2.3699728260869564,2.8504500264450994,2.16,-0.6259374999999999,3.6800000000000024,4.539999999999999,5.18,9.959999999999997,25.637921195652172,26.263858695652175,26.18546195652174,by_season_bucket,,,,,,
tminus1_2359,B0_climatology_persistence,SON,1364,1.5784237536656893,1.966632223384125,1.3599999999999994,-0.48230938416422287,2.5279999999999996,3.1000000000000005,3.795499999999998,8.04,28.00779325513197,28.490102639296186,28.38782991202346,by_season_bucket,,,,,,
tminus1_2359,A0_raw_official,,1034,1.0101547388781433,1.2972482407256385,0.8000000000000007,-0.20087040618955512,1.6000000000000014,2.1000000000000014,2.6999999999999993,4.399999999999999,22.484526112185687,22.68539651837524,22.484526112185687,by_official_max_bin,21_24,,,,,
tminus1_2359,A0_raw_official,,785,1.0152866242038217,1.2670241980606913,0.8000000000000007,-0.10292993630573243,1.6000000000000014,2.1000000000000014,2.479999999999995,4.0,26.039490445859872,26.142420382165604,26.039490445859872,by_official_max_bin,25_27,,,,,
tminus1_2359,A0_raw_official,,1169,0.9958939264328486,1.2684026043844432,0.8000000000000007,-0.0634730538922155,1.6000000000000014,2.1000000000000014,2.5,4.5,29.087254063301966,29.15072711719418,29.087254063301966,by_official_max_bin,28_30,,,,,
tminus1_2359,A0_raw_official,,1018,0.850392927308448,1.0871774525621511,0.6999999999999993,-0.05176817288801565,1.3999999999999986,1.7999999999999972,2.114999999999999,3.700000000000003,31.603143418467585,31.6549115913556,31.603143418467585,by_official_max_bin,31_32,,,,,
tminus1_2359,A0_raw_official,,657,0.7070015220700154,0.9008114049092696,0.6000000000000014,-0.008371385083713845,1.1999999999999993,1.5,1.7000000000000028,3.0,33.35920852359209,33.3675799086758,33.35920852359209,by_official_max_bin,ge33,,,,,
tminus1_2359,A0_raw_official,,966,0.9357142857142858,1.2171862811682452,0.6999999999999993,-0.2806418219461698,1.5,1.9499999999999993,2.3999999999999986,8.6,17.88198757763975,18.16262939958592,17.88198757763975,by_official_max_bin,le20,,,,,
tminus1_2359,A1_grouped_residual,,1034,1.000809645506722,1.2823685375435867,0.8042053666666664,0.005979400330153039,1.6738524407395128,2.126260458017553,2.595034509252381,4.202729636352608,22.691375918705397,22.68539651837524,22.484526112185687,by_official_max_bin,21_24,,,,,
tminus1_2359,A1_grouped_residual,,785,1.0118879172100848,1.2639669274666776,0.8331076850869721,0.04591830364117186,1.5777461140029165,2.1934636801095437,2.4592262756408076,3.8580980711670136,26.188338685806773,26.142420382165604,26.039490445859872,by_official_max_bin,25_27,,,,,
tminus1_2359,A1_grouped_residual,,1169,0.9945793779010207,1.2680890516369856,0.8039701873970593,0.021625752019977233,1.6101667233210235,2.1011407107945277,2.5310312786345466,4.438538435245153,29.17235286921416,29.15072711719418,29.087254063301966,by_official_max_bin,28_30,,,,,
tminus1_2359,A1_grouped_residual,,1018,0.8483977063434902,1.085977040150342,0.6724402027175174,0.00974473713486747,1.4098993568099445,1.788351187446651,2.16111901610473,3.611523665046249,31.66465632849047,31.6549115913556,31.603143418467585,by_official_max_bin,31_32,,,,,
tminus1_2359,A1_grouped_residual,,657,0.712210444225804,0.9045835461489707,0.5877749602207416,0.05163668503994727,1.1526934560323696,1.4734706123049532,1.7807569099605587,3.0570797741957207,33.41921659371574,33.3675799086758,33.35920852359209,by_official_max_bin,ge33,,,,,
tminus1_2359,A1_grouped_residual,,966,0.9132919018951804,1.1849740099828387,0.7430396036736759,-0.027933741886797092,1.45034812018773,1.8746134210699932,2.358696108662265,8.83378546930714,18.134695657699126,18.16262939958592,17.88198757763975,by_official_max_bin,le20,,,,,
tminus1_2359,A2_revision_residual_lgbm,,1034,0.9880410785189068,1.2688488573624412,0.7800572683944349,-0.005460256835462873,1.6191278498050672,2.1085483804122758,2.5416758384698284,4.278416629360851,22.67993626153978,22.68539651837524,22.484526112185687,by_official_max_bin,21_24,,,,,
tminus1_2359,A2_revision_residual_lgbm,,785,0.9930310807527671,1.2541758380809869,0.8021927497396142,0.06888648239659789,1.5543440671352196,2.1471795646515206,2.5035571515618575,4.025921805024652,26.211306864562204,26.142420382165604,26.039490445859872,by_official_max_bin,25_27,,,,,
tminus1_2359,A2_revision_residual_lgbm,,1169,0.9874555825559069,1.2629005686984267,0.8189044852021503,0.026621743361139764,1.5935324045104056,2.0950779860408124,2.5684899845334455,4.442932728355654,29.177348860555323,29.15072711719418,29.087254063301966,by_official_max_bin,28_30,,,,,
tminus1_2359,A2_revision_residual_lgbm,,1018,0.832139287422239,1.0658460910368366,0.6837614823540346,0.060136442126223356,1.3802666427093477,1.7858915494307954,2.097606199640293,3.7727920494058864,31.71504803348182,31.6549115913556,31.603143418467585,by_official_max_bin,31_32,,,,,
tminus1_2359,A2_revision_residual_lgbm,,657,0.7133268473421207,0.9033559384196715,0.5816397117758427,-0.010236919521729063,1.160224367714308,1.5089947034097975,1.7529369458077688,3.102275113979431,33.35734298915407,33.3675799086758,33.35920852359209,by_official_max_bin,ge33,,,,,
tminus1_2359,A2_revision_residual_lgbm,,966,0.906519030608558,1.17830253705142,0.7448406586032892,-0.015793797332605268,1.4142788024967246,1.871221722175763,2.332879040159101,8.730591372422412,18.146835602253315,18.16262939958592,17.88198757763975,by_official_max_bin,le20,,,,,
tminus1_2359,A3_hko_hourly_state_residual_lgbm,,1034,0.9734099010250659,1.2527551711129041,0.7837328708357312,-0.0237769469502098,1.567073782458983,2.0845681293734186,2.562701050634082,4.382234839028023,22.66161957142503,22.68539651837524,22.484526112185687,by_official_max_bin,21_24,,,,,
tminus1_2359,A3_hko_hourly_state_residual_lgbm,,785,0.9805377928562535,1.2402753793000383,0.8027235047982018,0.05607170917910621,1.6114692391912566,2.080865868820151,2.372648459104227,4.10646723008508,26.198492091344708,26.142420382165604,26.039490445859872,by_official_max_bin,25_27,,,,,
tminus1_2359,A3_hko_hourly_state_residual_lgbm,,1169,0.9801921533288279,1.2493062390783392,0.8196106405904011,0.010527198243539015,1.5789869260004248,2.068992195112075,2.510477078015933,4.6012294136818745,29.16125431543772,29.15072711719418,29.087254063301966,by_official_max_bin,28_30,,,,,
tminus1_2359,A3_hko_hourly_state_residual_lgbm,,1018,0.8313086094755145,1.0600004525119897,0.6815849442202442,0.037993710531684946,1.3817313283297545,1.787999673526189,2.0634785697456604,3.4690035555631695,31.692905301887283,31.6549115913556,31.603143418467585,by_official_max_bin,31_32,,,,,
tminus1_2359,A3_hko_hourly_state_residual_lgbm,,657,0.6797866079499368,0.8727307419263826,0.5493833854727512,0.014084558422812053,1.112736582871618,1.42227227235325,1.6977568560128822,2.9658056801135437,33.38166446709861,33.3675799086758,33.35920852359209,by_official_max_bin,ge33,,,,,
tminus1_2359,A3_hko_hourly_state_residual_lgbm,,966,0.8854867285421028,1.1452463142000069,0.7532935642068264,-0.012630102632775227,1.369558031424777,1.8434547737561466,2.193256341873609,8.115805377994901,18.149999296953148,18.16262939958592,17.88198757763975,by_official_max_bin,le20,,,,,
tminus1_2359,A4_network_gradients_residual_lgbm,,1034,0.9722588309201388,1.249208428608255,0.7731890659172276,-0.011602278578654458,1.5600033264807103,2.054212242295067,2.5202250460349394,4.260585200169594,22.67379423979659,22.68539651837524,22.484526112185687,by_official_max_bin,21_24,,,,,
tminus1_2359,A4_network_gradients_residual_lgbm,,785,0.9718983300054711,1.2280379582933407,0.7968097156817073,0.053463644583960676,1.5353840810835981,2.023510918472762,2.4522274816442917,4.196846295496943,26.195884026749564,26.142420382165604,26.039490445859872,by_official_max_bin,25_27,,,,,
tminus1_2359,A4_network_gradients_residual_lgbm,,1169,0.9781144390206474,1.243919912478223,0.8236195221236926,0.016776435874472296,1.5626622214168524,2.0497814182356353,2.4732749836569163,4.422518014723931,29.16750355306866,29.15072711719418,29.087254063301966,by_official_max_bin,28_30,,,,,
tminus1_2359,A4_network_gradients_residual_lgbm,,1018,0.8361363913117741,1.0657475026795562,0.6619158556803022,0.04450346844548019,1.37325007624857,1.7751753747562535,2.092387316928771,3.4139799952290204,31.69941505980108,31.6549115913556,31.603143418467585,by_official_max_bin,31_32,,,,,
tminus1_2359,A4_network_gradients_residual_lgbm,,657,0.6797791986588773,0.8729120769330381,0.5460989246509627,0.035826852531216494,1.1142973253519748,1.4141100574448613,1.6537460904210217,3.159029067114755,33.40340676120701,33.3675799086758,33.35920852359209,by_official_max_bin,ge33,,,,,
