source,item_id,issue_day_utc,cycle_hour,lead_hour_requested,issued_at_utc,valid_at_utc_expected,availability_proxy_utc,availability_proxy_method,http_last_modified_utc,raw_path,raw_bytes,raw_sha256,station_id,station_name,station_latitude,station_longitude,nearest_grid_latitude,nearest_grid_longitude,issued_at_utc_grib,valid_at_utc_grib,tcc_atmosphere_instant,tcc_atmosphere_avg,10u_heightaboveground_instant_m_s_1,10v_heightaboveground_instant_m_s_1,2t_heightaboveground_instant_degc,2d_heightaboveground_instant_degc,tmax_heightaboveground_max_degc,tmin_heightaboveground_min_degc,2r_heightaboveground_instant,prmsl_meansea_instant_hpa,cape_surface_instant_j_kg_1,t_surface_instant_degc,cin_surface_instant_j_kg_1,tp_surface_accum_kg_m_2,gust_surface_instant_m_s_1,sdswrf_surface_avg_w_m_2,normalized_variable_count,normalization_elapsed_seconds,normalization_note
gefs_control,gefs_control_20260706_00z_f009,2026-07-06,0,9,2026-07-06T00:00:00Z,2026-07-06T09:00:00Z,2026-07-06T06:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_00z_f009.grib2,7474100,0b776a82db2efae8a8fa245adde2bbf9f8fad86da67b2629c8f55e2d3ec82746,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T00:00:00Z,2026-07-06T09:00:00Z,,99.0,-0.1833837926387787,8.81283187866211,28.949975585937523,25.350000000000023,29.2499938964844,28.8837829589844,81.06251525878906,1005.77046875,1943.0,,-0.629638671875,1.0,13.250499725341797,629.6599731445312,14,5.026946500001941,
gefs_control,gefs_control_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,2026-07-06T06:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_00z_f012.grib2,7647174,f75bd9a39d7c39d6649a65841b35fc18b2de1b54991040236bb5c9913207b672,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,99.0,0.7300634980201721,8.498549461364746,28.474572753906276,25.204003906250023,29.2499938964844,28.295983886718773,82.55963134765625,1006.993125,1658.0,,-1.263916015625,3.200000047683716,12.921643257141112,366.55999755859375,14,5.317802999983542,
gefs_control,gefs_control_20260706_00z_f018,2026-07-06,0,18,2026-07-06T00:00:00Z,2026-07-06T18:00:00Z,2026-07-06T06:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_00z_f018.grib2,7735628,cec71f18fdaf72bb8bfcb606a8f02e1600fff137e0fdd168756109b3069ea6d2,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T00:00:00Z,2026-07-06T18:00:00Z,,99.0,0.5231982469558716,9.793452262878418,28.1301208496094,25.057031250000023,28.527398681640648,28.003991699218773,83.67286682128906,1006.805625,1405.0,,-10.5623779296875,14.399999618530272,13.629827499389648,0.0,14,5.950413100013975,
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,2026-07-07T00:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gfs\20260706\gfs_20260706_18z_f045.grib2,10382357,6fb0306deca8dc8c78deaa63007fa4fc670585503070df3a6864f25c4212f3eb,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,33.900001525878906,36.09999847412109,-2.490081787109375,3.88916015625,27.710534667968773,24.5742126464844,27.899621582031276,27.399102783203148,83.0999984741211,1007.06546875,849.0,27.575036621093773,-0.4912109375,1.0625,6.929107666015625,0.0,16,7.76386010000715,
gfs,gfs_20260706_18z_f018,2026-07-06,18,18,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,2026-07-07T00:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gfs\20260706\gfs_20260706_18z_f018.grib2,10547386,5de4b5979016170876f590fdeac09ad18023ae5a16c0d1fa55314e14fd4dc927,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T18:00:00Z,2026-07-07T12:00:00Z,90.8000030517578,88.69999694824219,0.285186767578125,3.87811279296875,27.361901855468773,24.549981689453148,28.591516113281276,27.192468261718773,84.4000015258789,1007.104296875,907.0,27.354821777343773,-1.928466796875,3.4375,6.310833930969238,326.5119934082031,16,8.20860289997654,
gfs,gfs_20260706_18z_f015,2026-07-06,18,15,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,2026-07-07T00:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gfs\20260706\gfs_20260706_18z_f015.grib2,10294925,85521fe28cfe90ffc0399eae1759914d6561ef3fb55e901daf49b3a31f5f6074,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T18:00:00Z,2026-07-07T09:00:00Z,83.5999984741211,93.5999984741211,0.374267578125,4.213076591491699,28.119531250000023,24.331719970703148,28.681695556640648,27.892480468750023,80.0999984741211,1006.32890625,960.0,29.191491699218773,-0.4794921875,1.3125,6.004823207855225,550.260009765625,16,8.349226799968164,
gfs,gfs_20260706_18z_f027,2026-07-06,18,27,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,2026-07-07T00:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gfs\20260706\gfs_20260706_18z_f027.grib2,10398059,02bcef7a1547c3a49c13829699bd1600b0d22252783ac153dd027b95f4272dc6,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T18:00:00Z,2026-07-07T21:00:00Z,38.29999923706055,15.600000381469728,-0.472460925579071,4.561532497406006,26.886682128906276,24.363977050781276,27.2499938964844,26.7499938964844,85.9000015258789,1006.91546875,815.0,26.698999023437523,-5.139892578125,4.875,6.900555610656738,0.0,16,7.903601800033357,
gefs_control,gefs_control_20260706_00z_f021,2026-07-06,0,21,2026-07-06T00:00:00Z,2026-07-06T21:00:00Z,2026-07-06T06:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_00z_f021.grib2,7828848,76ede874362c7da30fa1e943f30c8908c48ba600406ec1691b7d374c147ea2a9,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T00:00:00Z,2026-07-06T21:00:00Z,,100.0,0.4822070300579071,8.732719421386719,27.986016845703148,25.256188964843773,28.288140869140648,27.870141601562523,84.91358947753906,1006.57984375,1534.0,,-0.9652099609375,10.0,12.268248558044434,0.0,14,6.2129805000149645,
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,2026-07-07T00:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gfs\20260706\gfs_20260706_18z_f048.grib2,10629451,348704b7e176a183d9b2e752f3081d5f2d7e653c167d5ec0cdf062a38cf76e5b,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,16.700000762939453,47.70000076293945,-2.090466260910034,3.430529832839966,27.198449707031276,24.7800231933594,27.9003845214844,27.116357421875023,86.30000305175781,1005.045078125,1080.0,27.2499938964844,-0.6220703125,2.5,6.614860534667969,0.0,16,7.703206199978013,
gefs_control,gefs_control_20260706_00z_f036,2026-07-06,0,36,2026-07-06T00:00:00Z,2026-07-07T12:00:00Z,2026-07-06T06:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_00z_f036.grib2,7028200,dda5581f6ce7b4cced6eb78ae5f0d7d05dab648aaac74708170e6006bc5607ba,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T00:00:00Z,2026-07-07T12:00:00Z,,99.0,-0.2201171815395355,5.637670993804932,28.2499938964844,25.050012207031276,28.788201904296898,28.001672363281276,82.86085510253906,1006.46640625,1403.0,,-2.260986328125,3.299999952316284,9.223055839538574,196.01600646972656,14,6.422958699986339,
gefs_control,gefs_control_20260706_00z_f024,2026-07-06,0,24,2026-07-06T00:00:00Z,2026-07-07T00:00:00Z,2026-07-06T06:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_00z_f024.grib2,8033025,209e1132721ea6b951d930f9905d8203d7e7fe78e7fa61439e314dd1d47c14f3,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T00:00:00Z,2026-07-07T00:00:00Z,,100.0,0.0152929686009883,8.36600112915039,28.162713623046898,24.557672119140648,28.362725830078148,27.8239685058594,80.92884826660156,1006.995234375,1048.0,,-4.2081298828125,14.699999809265137,11.67124366760254,28.6879997253418,14,7.153743799950462,
gefs_control,gefs_control_20260706_00z_f030,2026-07-06,0,30,2026-07-06T00:00:00Z,2026-07-07T06:00:00Z,2026-07-06T06:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_00z_f030.grib2,8062912,8e1ec2ce02b02af9a31049a371e05fbca46679910c88731cd1827d1ce7c4d41a,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T00:00:00Z,2026-07-07T06:00:00Z,,100.0,0.8881298899650574,6.417807579040527,28.456811523437523,24.754479980468773,28.525048828125023,28.072717285156276,80.3353271484375,1006.68421875,1267.0,,-1.745361328125,12.600000381469728,10.174667358398438,284.12799072265625,14,5.604490600002464,
gefs_control,gefs_control_20260706_00z_f033,2026-07-06,0,33,2026-07-06T00:00:00Z,2026-07-07T09:00:00Z,2026-07-06T06:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_00z_f033.grib2,6870590,4efa1ed221e23ccc0e9c0fb59d371ab7ac91e39fbc16b6b38597be10fd5b367d,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T00:00:00Z,2026-07-07T09:00:00Z,,100.0,0.3418823182582855,5.5397491455078125,28.601678466796898,25.0017028808594,28.833154296875023,28.356835937500023,81.35525512695312,1006.122265625,1433.0,,-0.834716796875,1.399999976158142,8.699999809265137,325.20001220703125,14,5.491117700003088,
gefs_control,gefs_control_20260706_00z_f042,2026-07-06,0,42,2026-07-06T00:00:00Z,2026-07-07T18:00:00Z,2026-07-06T06:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_00z_f042.grib2,7835288,84810c37b40826bde1b25f8451b66efbb4f2d6dfc45db602cc0ea57131451ca8,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T00:00:00Z,2026-07-07T18:00:00Z,,37.0,-1.4907958507537842,4.187670707702637,27.850000000000023,25.550012207031276,28.2499938964844,27.850000000000023,87.3003158569336,1006.25890625,1798.0,,-0.28076171875,0.4000000059604645,7.879842281341553,0.0,14,5.839701500022784,
gefs_control,gefs_control_20260706_06z_f000,2026-07-06,6,0,2026-07-06T06:00:00Z,2026-07-06T06:00:00Z,2026-07-06T12:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_06z_f000.grib2,5197732,ab50efdb8ffdfd0a705156d5f071cc69aae2399fdfdd5557e907c61eea3a72db,,,,,,,,,,,,,,,,,,,,,,,,,0,9.300000965595244e-05,Skipped f000 analysis/initialization lead; fetched and cataloged but not decoded for forward T-24 features.
gefs_control,gefs_control_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,2026-07-06T06:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_00z_f039.grib2,7677264,37a455a265e01b0863fb463cb5c301f033ea552dd8e2259d5ab301b0a422265e,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,58.0,-0.7896777391433716,4.333198070526123,28.119012451171898,25.167321777343773,28.219018554687523,28.050012207031276,84.1938247680664,1007.54,1360.0,,-0.6827392578125,0.3000000119209289,7.329869747161865,0.0,14,5.657711700012442,
gefs_control,gefs_control_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,2026-07-06T06:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_00z_f027.grib2,7881846,e33b61a0954cbd2e33108b9ab35844df100b20642f3cda24e1df926a30c08b92,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,100.0,0.7749804854393005,7.9207763671875,28.349969482421898,24.065332031250023,28.376062011718773,28.075830078125023,77.50212097167969,1008.323671875,677.0,,-15.403564453125,6.900000095367432,11.723453521728516,194.6719970703125,14,5.425686799979303,
gefs_control,gefs_control_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,2026-07-06T06:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_00z_f045.grib2,7247135,95e83774b781a23dda3c9a207d72aefca5b3d76373f3b412a054c2951be3496b,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,1.0,-0.7127929925918579,4.76531982421875,27.678125000000023,25.112847900390648,27.850000000000023,27.653405761718773,85.51117706298828,1005.97703125,1397.0,,-2.1131591796875,0.800000011920929,8.227161407470703,0.0,14,6.021489799953997,
gefs_control,gefs_control_20260706_06z_f006,2026-07-06,6,6,2026-07-06T06:00:00Z,2026-07-06T12:00:00Z,2026-07-06T12:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_06z_f006.grib2,7634013,e0743cb8a0e5499d8951556d0253114682b077147992ef2e849a35f8034c5b11,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T06:00:00Z,2026-07-06T12:00:00Z,,90.0,0.5100732445716858,8.359399795532227,28.304010009765648,24.950006103515648,29.204003906250023,28.106774902343773,82.30000305175781,1007.38796875,1467.0,,-1.978515625,7.099999904632568,12.708073616027832,360.4800109863281,14,5.685737900028471,
gefs_control,gefs_control_20260706_06z_f012,2026-07-06,6,12,2026-07-06T06:00:00Z,2026-07-06T18:00:00Z,2026-07-06T12:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_06z_f012.grib2,7663228,0875df293de86c1f156330781dce241545bc053c96e8420c7259afc9bd6826af,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T06:00:00Z,2026-07-06T18:00:00Z,,95.0,0.549853503704071,8.716411590576172,28.313562011718773,24.988122558593773,28.495996093750023,28.091607666015648,82.46240234375,1007.195390625,1606.0,,-3.4840087890625,11.699999809265137,12.923524856567385,0.0,14,5.277393599972129,
gefs_control,gefs_control_20260706_00z_f048,2026-07-06,0,48,2026-07-06T00:00:00Z,2026-07-08T00:00:00Z,2026-07-06T06:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_00z_f048.grib2,7389208,7db858e490f6a2ca5c8d988779d5681e5e01732ecc538d956aa0974586adb715,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T00:00:00Z,2026-07-08T00:00:00Z,,18.0,-1.475061058998108,4.795010566711426,28.378106689453148,24.578088378906276,28.350000000000023,27.611840820312523,80.20411682128906,1006.6290625,1132.0,,-4.8524169921875,2.0,8.0064697265625,49.21599960327149,14,5.960358100011945,
gefs_control,gefs_control_20260706_06z_f009,2026-07-06,6,9,2026-07-06T06:00:00Z,2026-07-06T15:00:00Z,2026-07-06T12:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_06z_f009.grib2,7480045,cdef43d233c0bf781be9b2c7f8cd37c117ed8aee715e7210c03b9d7abce42b49,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T06:00:00Z,2026-07-06T15:00:00Z,,98.0,1.1625585556030271,7.899765491485596,28.242028808593773,24.542016601562523,28.495996093750023,28.191613769531276,80.26966094970703,1008.386484375,1062.0,,-14.4073486328125,7.099999904632568,12.072781562805176,0.0,14,6.346901000011712,
gefs_control,gefs_control_20260706_06z_f015,2026-07-06,6,15,2026-07-06T06:00:00Z,2026-07-06T21:00:00Z,2026-07-06T12:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_06z_f015.grib2,7874318,caa7a99321fd50f5426c1e56ff4317428cdc685301962f07c194f4a78e37e428,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T06:00:00Z,2026-07-06T21:00:00Z,,80.0,0.3846972584724426,7.85641622543335,28.144494628906276,25.155603027343773,28.327416992187523,28.0439392089844,84.05697631835938,1006.95,1687.0,,0.0718994140625,2.0,11.600366592407228,0.0,14,5.2563966999878176,
gefs_control,gefs_control_20260706_06z_f003,2026-07-06,6,3,2026-07-06T06:00:00Z,2026-07-06T09:00:00Z,2026-07-06T12:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_06z_f003.grib2,7446663,911237b7d51df64b136825085753b50e656f6867bfd6db7de1bd51e4633d3f4c,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T06:00:00Z,2026-07-06T09:00:00Z,,88.0,0.0875488296151161,8.853130340576172,28.913751220703148,24.613732910156276,29.213739013671898,28.506799316406276,77.72859191894531,1006.32890625,1356.0,,-2.3037109375,3.400000095367432,12.61767292022705,622.2000122070312,14,5.607694000005722,
gefs_control,gefs_control_20260706_06z_f018,2026-07-06,6,18,2026-07-06T06:00:00Z,2026-07-07T00:00:00Z,2026-07-06T12:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_06z_f018.grib2,8015527,38e49c12ff7fcfddebce27eee0672902826f66c3cdc7106b2ef1f9d8850b9b68,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T06:00:00Z,2026-07-07T00:00:00Z,,89.0,0.5975878834724426,8.291352272033691,28.218316650390648,24.1511169433594,28.527429199218773,27.864801025390648,78.47317504882812,1007.67609375,869.0,,-6.9866943359375,8.0,11.592232704162598,37.58399963378906,14,7.214220100024249,
gefs_control,gefs_control_20260706_06z_f021,2026-07-06,6,21,2026-07-06T06:00:00Z,2026-07-07T03:00:00Z,2026-07-06T12:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_06z_f021.grib2,8210508,74a191816b29dbf387609cbecf93a0209f3b8111fd4eb4aac0d6c8008807098b,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T06:00:00Z,2026-07-07T03:00:00Z,,100.0,-0.1059912145137786,7.109814643859863,28.500329589843773,24.078088378906276,28.550012207031276,28.137811279296898,77.0836181640625,1008.535625,805.0,,-9.0684814453125,4.199999809265137,10.656571388244627,234.54400634765625,14,7.381308399955742,
gefs_control,gefs_control_20260706_06z_f039,2026-07-06,6,39,2026-07-06T06:00:00Z,2026-07-07T21:00:00Z,2026-07-06T12:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_06z_f039.grib2,7234381,ffe8fec2dcdf154c4e8b45a9d7ae9f2e12ca0b3f7c08aef5c0dfffb669e651df,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T06:00:00Z,2026-07-07T21:00:00Z,,10.0,-1.1658203601837158,5.182690620422363,27.928430175781276,25.060968017578148,28.115075683593773,27.9096618652344,84.27119445800781,1006.208828125,1473.0,,-1.2381591796875,0.3000000119209289,8.701491355895996,0.0,14,7.1535665999981575,
gefs_control,gefs_control_20260706_06z_f036,2026-07-06,6,36,2026-07-06T06:00:00Z,2026-07-07T18:00:00Z,2026-07-06T12:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_06z_f036.grib2,7088391,ab2c09d4d36d22220d426dd5d98e59e8599a48209f69e1cec58db554cca42711,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T06:00:00Z,2026-07-07T18:00:00Z,,87.0,-0.0620300285518169,5.9075469970703125,28.052087402343773,25.2499938964844,28.564599609375023,27.995629882812523,84.7699203491211,1006.84390625,1568.0,,-0.676513671875,1.399999976158142,9.179251670837402,0.0,14,6.952517200028524,
gefs_control,gefs_control_20260706_06z_f030,2026-07-06,6,30,2026-07-06T06:00:00Z,2026-07-07T12:00:00Z,2026-07-06T12:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_06z_f030.grib2,7728787,9795723bf5ef1af855ead2e846d7a14a71ae24bf720d1a5b7914e6171e5bc2ce,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T06:00:00Z,2026-07-07T12:00:00Z,,99.0,0.4552538990974426,4.907656192779541,28.553674316406276,25.314569091796898,29.291589355468773,28.398309326171898,82.87837219238281,1006.51796875,1739.0,,-0.3416748046875,2.200000047683716,8.049356460571289,296.12799072265625,14,6.144743699987885,
gefs_control,gefs_control_20260706_12z_f003,2026-07-06,12,3,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,2026-07-06T18:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_12z_f003.grib2,7521083,8ee3bf90e6379d5745226dd3c8ed73d2fa088ff55c7c8114a885bf08f6b9d73c,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T12:00:00Z,2026-07-06T15:00:00Z,,89.0,0.9021777510643004,5.783823013305664,27.908227539062523,24.7609802246094,27.908227539062523,27.371972656250023,83.1296615600586,1008.16359375,1072.0,,-5.899169921875,5.099999904632568,9.832176208496094,0.0,14,5.556851600005757,
gefs_control,gefs_control_20260706_12z_f000,2026-07-06,12,0,2026-07-06T12:00:00Z,2026-07-06T12:00:00Z,2026-07-06T18:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_12z_f000.grib2,5230173,44f398a15b3932d27c447058a8e3ae1b7795ccb1d4cc08547fa5839d7692f2c3,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0016137000056914,Skipped f000 analysis/initialization lead; fetched and cataloged but not decoded for forward T-24 features.
gefs_control,gefs_control_20260706_06z_f024,2026-07-06,6,24,2026-07-06T06:00:00Z,2026-07-07T06:00:00Z,2026-07-06T12:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_06z_f024.grib2,8036968,f69acf8723c5cc8212cd0358eb870f0e210d441f95827224d8cec7dc9b8c0d4d,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T06:00:00Z,2026-07-07T06:00:00Z,,100.0,-0.0576220713555812,7.065986156463623,28.950036621093773,24.908776855468773,29.149987792968773,28.124353027343773,79.47734832763672,1006.921875,1582.0,,-0.72216796875,8.0,10.64223289489746,391.7279968261719,14,5.744225999980699,
gefs_control,gefs_control_20260706_06z_f042,2026-07-06,6,42,2026-07-06T06:00:00Z,2026-07-08T00:00:00Z,2026-07-06T12:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_06z_f042.grib2,7380251,c2504176df18e9388aae5381c381a755e0db9109c3bc3ed4ccdc89a443e09ebe,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T06:00:00Z,2026-07-08T00:00:00Z,,11.0,-1.2384521961212158,6.198907375335693,28.366418457031276,25.205651855468773,28.415063476562523,27.835961914062523,83.24061584472656,1006.65203125,1586.0,,0.0848388671875,2.299999952316284,9.265414237976074,64.30400085449219,14,5.738565700012259,
gefs_control,gefs_control_20260706_12z_f006,2026-07-06,12,6,2026-07-06T12:00:00Z,2026-07-06T18:00:00Z,2026-07-06T18:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_12z_f006.grib2,7688272,9f3176056207f4b7e649aeb46570773342eb135dc1d1d7414053ecf532bbb2bd,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T12:00:00Z,2026-07-06T18:00:00Z,,85.0,-0.3058447241783142,7.793705940246582,28.003991699218773,25.526025390625023,28.003991699218773,27.371972656250023,86.53648376464844,1007.05578125,1927.0,,-0.7689208984375,7.599999904632568,11.761226654052734,0.0,14,5.601229499967303,
gefs_control,gefs_control_20260706_06z_f027,2026-07-06,6,27,2026-07-06T06:00:00Z,2026-07-07T09:00:00Z,2026-07-06T12:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_06z_f027.grib2,7572724,1de93cc1a2b44104ad4e9238f344f38e61d0f3e9f9c580f68c040ed148d66f13,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T06:00:00Z,2026-07-07T09:00:00Z,,99.0,0.3652197122573852,6.312241077423096,29.098321533203148,25.398309326171898,29.198297119140648,28.898309326171898,80.76844787597656,1006.01109375,1922.0,,-0.789794921875,2.0,10.034774780273438,505.3800048828125,14,5.528985899989493,
gefs_control,gefs_control_20260706_06z_f033,2026-07-06,6,33,2026-07-06T06:00:00Z,2026-07-07T15:00:00Z,2026-07-06T12:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_06z_f033.grib2,6894419,4b9041aa128d6e5fb080409038da0cd71d03a9b8797a718ceebc307312851e55,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T06:00:00Z,2026-07-07T15:00:00Z,,97.0,-0.292449951171875,4.408578395843506,28.200555419921898,25.475732421875023,28.522424316406276,28.195642089843773,84.83638763427734,1008.04484375,1735.0,,0.04150390625,0.2000000029802322,7.52026891708374,0.0,14,5.854714199958835,
gefs_control,gefs_control_20260706_12z_f009,2026-07-06,12,9,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,2026-07-06T18:00:00Z,issued_at_utc + 6h conservative NOMADS buffer,,raw\gefs_control\20260706\gefs_control_20260706_12z_f009.grib2,7838988,8f92f41d2eb9ae1b4c7a216293f4b7d29c70fee673173db4f899e1958dab1f9e,hko:HKO,Hong Kong Observatory,22.301944,114.174167,22.25,114.25,2026-07-06T12:00:00Z,2026-07-06T21:00:00Z,,66.0,0.1152978539466857,8.130776405334473,27.888238525390648,25.121667480468773,28.050012207031276,27.843560791015648,85.05690002441406,1006.96140625,1543.0,,-0.68896484375,1.899999976158142,11.848199844360352,0.0,14,5.815595299995039,
