source,item_id,kind,status,bytes,fetch_elapsed_seconds,normalization_status,normalization_elapsed_seconds,row_count,error
gfs,gfs_20260621_18z_f048,model_grib,ok,12344981,26.985142900026403,,,,
gfs,gfs_20260621_18z_f033,model_grib,ok,12041167,39.10733230004553,,,,
gfs,gfs_20260621_18z_f045,model_grib,ok,12111823,30.699399499979336,,,,
gefs_control,gefs_control_20260621_00z_f012,model_grib,ok,8252088,27.922521600034088,,,,
gefs_control,gefs_control_20260621_00z_f006,model_grib,ok,8201428,29.754490399966016,,,,
gefs_control,gefs_control_20260621_00z_f000,model_grib,ok,6486160,31.114710199995898,,,,
gefs_control,gefs_control_20260621_00z_f015,model_grib,ok,8322213,28.784585200017318,,,,
gefs_control,gefs_control_20260621_00z_f021,model_grib,ok,8153638,24.72521850001067,,,,
gefs_control,gefs_control_20260621_00z_f018,model_grib,ok,8312128,30.48375459999079,,,,
gefs_control,gefs_control_20260621_00z_f003,model_grib,ok,8864956,34.4357452999684,,,,
gefs_control,gefs_control_20260621_00z_f009,model_grib,ok,8046841,33.05828900000779,,,,
gefs_control,gefs_control_20260621_00z_f024,model_grib,ok,8272743,35.243150099995546,,,,
gefs_control,gefs_control_20260621_00z_f027,model_grib,ok,8665462,35.29194149997784,,,,
gefs_control,gefs_control_20260621_00z_f036,model_grib,ok,8290945,34.53565689997049,,,,
gefs_control,gefs_control_20260621_00z_f042,model_grib,ok,8328582,33.18623849999858,,,,
gefs_control,gefs_control_20260621_00z_f039,model_grib,ok,8189445,34.77981710003223,,,,
gefs_control,gefs_control_20260621_00z_f030,model_grib,ok,8601135,40.86517379997531,,,,
gefs_control,gefs_control_20260621_00z_f045,model_grib,ok,8183144,41.403366399987135,,,,
gefs_control,gefs_control_20260621_06z_f000,model_grib,ok,6491091,36.515385499980766,,,,
gefs_control,gefs_control_20260621_00z_f048,model_grib,ok,8325165,37.59264069999335,,,,
gefs_control,gefs_control_20260621_06z_f003,model_grib,ok,8227468,36.815610100049525,,,,
gefs_control,gefs_control_20260621_06z_f006,model_grib,ok,8230621,35.87463759997627,,,,
gefs_control,gefs_control_20260621_00z_f033,model_grib,ok,8114808,76.83331950003048,,,,
gefs_control,gefs_control_20260621_06z_f009,model_grib,ok,8310080,41.09007799997926,,,,
gefs_control,gefs_control_20260621_06z_f012,model_grib,ok,8279597,44.974002700007986,,,,
gefs_control,gefs_control_20260621_06z_f015,model_grib,ok,8125924,45.298043399991,,,,
gefs_control,gefs_control_20260621_06z_f018,model_grib,ok,8240808,28.648215499997605,,,,
gefs_control,gefs_control_20260621_06z_f024,model_grib,ok,8589977,27.619338999968022,,,,
gefs_control,gefs_control_20260621_06z_f027,model_grib,ok,8093759,29.880955999949947,,,,
gefs_control,gefs_control_20260621_06z_f021,model_grib,ok,8655380,30.90520119998837,,,,
gefs_control,gefs_control_20260621_06z_f030,model_grib,ok,8296837,25.30776550003793,,,,
gefs_control,gefs_control_20260621_06z_f033,model_grib,ok,8173362,27.920933899993543,,,,
gefs_control,gefs_control_20260621_06z_f036,model_grib,ok,8339819,39.19893850001972,,,,
gefs_control,gefs_control_20260621_06z_f045,model_grib,ok,8138450,31.906188699998893,,,,
gefs_control,gefs_control_20260621_12z_f000,model_grib,ok,6529335,30.10975010000402,,,,
gefs_control,gefs_control_20260621_06z_f042,model_grib,ok,8299587,32.65194860001793,,,,
gefs_control,gefs_control_20260621_12z_f006,model_grib,ok,8279161,28.05645839998033,,,,
gefs_control,gefs_control_20260621_12z_f003,model_grib,ok,8309167,31.715750900038984,,,,
gefs_control,gefs_control_20260621_06z_f039,model_grib,ok,8183784,37.28723529999843,,,,
gefs_control,gefs_control_20260621_06z_f048,model_grib,ok,8560715,51.62778789998265,,,,
gefs_control,gefs_control_20260621_12z_f015,model_grib,ok,8937550,32.822249299963005,,,,
gefs_control,gefs_control_20260621_12z_f009,model_grib,ok,8750549,36.74908630002756,,,,
gefs_control,gefs_control_20260621_12z_f024,model_grib,ok,8273500,29.188944900000934,,,,
gefs_control,gefs_control_20260621_12z_f012,model_grib,ok,8575578,33.622426700021606,,,,
gefs_control,gefs_control_20260621_12z_f018,model_grib,ok,8585022,31.55859510001028,,,,
gefs_control,gefs_control_20260621_12z_f021,model_grib,ok,8116549,33.82370539999101,,,,
gefs_control,gefs_control_20260621_12z_f027,model_grib,ok,8187001,34.68609309999738,,,,
gefs_control,gefs_control_20260621_12z_f030,model_grib,ok,8343762,39.838547299965285,,,,
gefs_control,gefs_control_20260621_12z_f033,model_grib,ok,8176205,30.764460400037933,,,,
gefs_control,gefs_control_20260621_12z_f042,model_grib,ok,8589539,30.262262400006875,,,,
gefs_control,gefs_control_20260621_12z_f048,model_grib,ok,8258012,26.170452199992724,,,,
gefs_control,gefs_control_20260621_12z_f045,model_grib,ok,8072435,31.36121629999252,,,,
gefs_control,gefs_control_20260621_12z_f039,model_grib,ok,8128822,31.652566899952944,,,,
gefs_control,gefs_control_20260621_12z_f036,model_grib,ok,8285218,37.361493000003975,,,,
gefs_control,gefs_control_20260621_18z_f000,model_grib,ok,6557535,27.64574059995357,,,,
gefs_control,gefs_control_20260621_18z_f003,model_grib,ok,8581889,29.83218060003128,,,,
gefs_control,gefs_control_20260621_18z_f018,model_grib,ok,8256700,27.82995069999015,,,,
gefs_control,gefs_control_20260621_18z_f009,model_grib,ok,9034067,28.526635400019586,,,,
gefs_control,gefs_control_20260621_18z_f006,model_grib,ok,8203348,29.52860540000256,,,,
gefs_control,gefs_control_20260621_18z_f012,model_grib,ok,8549036,28.84042879997287,,,,
gefs_control,gefs_control_20260621_18z_f015,model_grib,ok,8089175,29.383412299968768,,,,
gefs_control,gefs_control_20260621_18z_f021,model_grib,ok,8184999,23.494011299975682,,,,
gefs_control,gefs_control_20260621_18z_f024,model_grib,ok,8348709,25.889916700019967,,,,
gefs_control,gefs_control_20260621_18z_f033,model_grib,ok,8119876,23.275891099998262,,,,
gefs_control,gefs_control_20260621_18z_f036,model_grib,ok,8579588,24.73353050003061,,,,
gefs_control,gefs_control_20260621_18z_f027,model_grib,ok,8184155,25.131426300038584,,,,
gefs_control,gefs_control_20260621_18z_f039,model_grib,ok,8061003,24.500971500005107,,,,
gefs_control,gefs_control_20260621_18z_f030,model_grib,ok,8284694,25.98148499999661,,,,
gefs_control,gefs_control_20260621_18z_f042,model_grib,ok,8271170,23.645342600008007,,,,
gefs_control,gefs_control_20260621_18z_f045,model_grib,ok,8136604,24.069359899964184,,,,
gefs_control,gefs_control_20260621_18z_f048,model_grib,ok,8315254,18.937021400022786,,,,
