cutoff_profile,model_id,month,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope
tminus1_2100,D0_A7_reproduction,10,423,0.7627932749844982,0.9656414255017607,0.6337590727966464,-0.0245924094121489,1.2349118913227854,1.578858944183361,1.884855618856546,3.5570137357868106,28.908740923921187,28.93333333333333,28.77777777777778,by_month
tminus1_2100,D0_A7_reproduction,11,369,0.7812662865703142,1.0207222695720064,0.6083667471026892,0.15095656498169016,1.3406957797211967,1.7075715633591528,2.1013715271958797,3.848072164692688,25.49079396335567,25.339837398373987,25.289972899728998,by_month
tminus1_2100,D0_A7_reproduction,12,363,0.7301196141604868,0.9140283733665454,0.6239082026281899,0.09593549362638279,1.1562760540762007,1.4542151391841038,1.7651623091930406,4.099891404052219,20.59235422640875,20.49641873278237,20.234159779614323,by_month
tminus1_2100,D1_official_residual_memory_shrinkage,1,410,0.8991167021823191,1.1122185465796248,0.7629133529206733,-0.21296822837681156,1.424068864649394,1.793141936333962,2.2058578068607484,3.9973817114070727,19.328982991135383,19.541951219512196,19.270731707317072,by_month
tminus1_2100,D1_official_residual_memory_shrinkage,2,380,1.1014853506791815,1.3701075198362362,0.931365273310087,-0.25721849168174404,1.7371371429189975,2.264670956708146,2.786436025284229,3.753971204689222,20.389360455686678,20.646578947368422,20.326315789473686,by_month
tminus1_2100,D1_official_residual_memory_shrinkage,3,447,1.2196246158854445,1.5280491924911845,0.9561729543796069,-0.1280955264644347,1.9772782386271206,2.4864662928423873,2.8850426299969323,4.446004158961305,22.911949216264873,23.04004474272931,22.859060402684563,by_month
tminus1_2100,D1_official_residual_memory_shrinkage,4,447,1.1856027034864414,1.4508182596056218,1.0503836703923284,-0.05777424951207489,1.8797980768746976,2.3000738672260583,2.8036594799702255,4.1506402915577745,26.450950582702692,26.508724832214767,26.43847874720358,by_month
tminus1_2100,D1_official_residual_memory_shrinkage,5,472,1.0839037439105212,1.3777726631145766,0.8727230205668146,0.05317267361398856,1.7483836539701152,2.463065194118255,2.7506464228023484,4.461894896350181,29.331350639715684,29.278177966101694,29.328389830508474,by_month
tminus1_2100,D1_official_residual_memory_shrinkage,6,435,0.8179461993492876,1.0282343839579635,0.6655570544695664,-0.006850570716177302,1.3502790129311197,1.6605831130571598,2.0057727978522286,3.2871855222670625,31.398206900548193,31.40505747126437,31.404597701149424,by_month
tminus1_2100,D1_official_residual_memory_shrinkage,7,454,0.8672001490673594,1.1191659133910377,0.7086295799233078,-0.11545714902711181,1.3001613960589924,1.827217072592696,2.2676203625696987,3.6992108245219306,32.074630956699764,32.19008810572687,32.059471365638764,by_month
tminus1_2100,D1_official_residual_memory_shrinkage,8,448,0.9196506541793378,1.1620068901712208,0.769549730460314,-0.07824798789868774,1.448144466485018,1.8409523774162513,2.182788538837408,3.6370261683018477,31.725546654958457,31.803794642857145,31.700892857142858,by_month
tminus1_2100,D1_official_residual_memory_shrinkage,9,440,0.9405061170374046,1.19980326389769,0.7626729386902973,-0.07993323616440681,1.5470516832253556,2.0250656522112322,2.360781857682393,3.8742762922879415,31.38370312747196,31.463636363636365,31.363636363636363,by_month
tminus1_2100,D1_official_residual_memory_shrinkage,10,423,0.7941356288128162,1.0017742624807475,0.6530168767230791,-0.12702846924877761,1.2727444898646176,1.6788009858977633,1.9272623596359229,3.48584358243955,28.806304864084552,28.93333333333333,28.77777777777778,by_month
tminus1_2100,D1_official_residual_memory_shrinkage,11,369,0.8225841281169076,1.0599230050757158,0.6533437537469844,-0.03065256624553064,1.2859436503435528,1.7564303564639914,2.065403240844591,4.279491257994838,25.30918483212845,25.339837398373987,25.289972899728998,by_month
tminus1_2100,D1_official_residual_memory_shrinkage,12,363,0.7970577746897887,0.9809095232501026,0.6761737880793106,-0.2286611616588306,1.2642352933414913,1.5898304726034043,1.7909186283233438,3.7111916849857245,20.26775757112354,20.49641873278237,20.234159779614323,by_month
tminus1_2100,D2_A3_plus_residual_memory_lgbm,1,410,0.8621243308998968,1.06792539524025,0.7411642593443535,0.0095993965003576,1.368407438184719,1.7736550426111057,2.094346837000689,3.487446665853625,19.551550616012552,19.541951219512196,19.270731707317072,by_month
tminus1_2100,D2_A3_plus_residual_memory_lgbm,2,380,1.0708595664669436,1.3306704639069669,0.8920521367524081,-0.027989039404612108,1.7268705051568107,2.1541746255717946,2.767736803071292,3.7419567145802333,20.61858990796381,20.646578947368422,20.326315789473686,by_month
tminus1_2100,D2_A3_plus_residual_memory_lgbm,3,447,1.1853495681606399,1.4886742846920946,1.0051387544418553,0.04863866871782626,1.9274437425803974,2.4139315641834016,2.927693715255668,4.86540340710393,23.088683411447132,23.04004474272931,22.859060402684563,by_month
tminus1_2100,D2_A3_plus_residual_memory_lgbm,4,447,1.1368993269361274,1.4063203645444775,1.0067029188727368,0.07266126534372698,1.8025604641541748,2.2399607060073197,2.7255540473935285,4.123294823536394,26.581386097558497,26.508724832214767,26.43847874720358,by_month
