cutoff_profile,model_id,residual_memory_bin,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope
tminus1_2100,A7_final_residual_ensemble,-0.50_to_-0.20,642,0.9134117610713179,1.18084628357106,0.7158193974107103,0.059664538735205566,1.4883759319696626,1.9499768491013374,2.4079823714009447,4.719557454626482,27.931938682037384,27.87227414330218,27.781931464174455,by_residual_memory_bin
tminus1_2100,D0_A7_reproduction,-0.50_to_-0.20,642,0.9134117610713179,1.18084628357106,0.7158193974107103,0.059664538735205566,1.4883759319696626,1.9499768491013374,2.4079823714009447,4.719557454626482,27.931938682037384,27.87227414330218,27.781931464174455,by_residual_memory_bin
tminus1_2100,D5_conservative_A7_plus_memory_blend,-0.50_to_-0.20,642,0.9145295647463179,1.1814150074299279,0.7127060499629554,0.04916284570382164,1.4793490136673662,1.9230202834379064,2.390101420492381,4.6939442589251215,27.921436989006,27.87227414330218,27.781931464174455,by_residual_memory_bin
tminus1_2100,A6_target_memory_residual_lgbm,-0.50_to_-0.20,642,0.9153061442832249,1.1832213924194859,0.7109543704493291,0.05436323089391111,1.4939921284546183,1.9530725084733649,2.429468566408135,4.741655470277742,27.92663737419609,27.87227414330218,27.781931464174455,by_residual_memory_bin
tminus1_2100,A3_hko_hourly_state_residual_lgbm,-0.50_to_-0.20,642,0.915722312793376,1.1802723226303211,0.7140690686479481,0.04092963010425741,1.500592318853194,1.9063177588148765,2.458512433393858,4.617392060371607,27.913203773406437,27.87227414330218,27.781931464174455,by_residual_memory_bin
tminus1_2100,A5_text_warning_residual_lgbm,-0.50_to_-0.20,642,0.9162765295133166,1.1850721497659567,0.7079553194324539,0.043328353960338385,1.4621368847939495,1.9418095461805827,2.412209694899099,4.54803803019837,27.91560249726252,27.87227414330218,27.781931464174455,by_residual_memory_bin
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,-0.50_to_-0.20,642,0.918651481485424,1.1884906479715565,0.7065164980575585,0.031066201811498273,1.464546568831479,1.9254917763360342,2.43995379619186,4.546245624658027,27.90334034511368,27.87227414330218,27.781931464174455,by_residual_memory_bin
tminus1_2100,A4_network_gradients_residual_lgbm,-0.50_to_-0.20,642,0.9201340486692566,1.1865198571960545,0.7021913898514622,0.04783182300917106,1.4839849643682224,1.9589837248456028,2.4194091611646362,4.463566118089879,27.920105966311354,27.87227414330218,27.781931464174455,by_residual_memory_bin
tminus1_2100,D2_A3_plus_residual_memory_lgbm,-0.50_to_-0.20,642,0.9246238299556907,1.1943970597469138,0.7070678764080327,0.026098938438470904,1.4964540361115326,1.9581264481836427,2.542195598453994,4.538008814331217,27.89837308174065,27.87227414330218,27.781931464174455,by_residual_memory_bin
tminus1_2100,A2_revision_residual_lgbm,-0.50_to_-0.20,642,0.9279572850384462,1.1943675269818088,0.727312837213633,0.04280389333557239,1.517561354198112,1.9746956281850667,2.4514068735723527,4.599205387695722,27.915078036637755,27.87227414330218,27.781931464174455,by_residual_memory_bin
tminus1_2100,A1_grouped_residual,-0.50_to_-0.20,642,0.9421430238074643,1.2077499232424462,0.7335095770341962,0.027144106419793694,1.5484875804085771,1.9514653323644502,2.443704749019524,4.437715255792188,27.89941824972198,27.87227414330218,27.781931464174455,by_residual_memory_bin
tminus1_2100,A0_raw_official,-0.50_to_-0.20,642,0.9504672897196262,1.2143354527890187,0.7999999999999972,-0.09034267912772576,1.5,2.0,2.5,4.5,27.781931464174455,27.87227414330218,27.781931464174455,by_residual_memory_bin
tminus1_2100,D1_official_residual_memory_shrinkage,-0.50_to_-0.20,642,0.9533045159662451,1.2161983807889523,0.7659168004742014,-0.11786691026205916,1.5389254567960364,1.998666742586678,2.4845628631281382,4.461894896350181,27.75440723304012,27.87227414330218,27.781931464174455,by_residual_memory_bin
tminus1_2100,A8_direct_lgbm_absolute,-0.50_to_-0.20,642,0.9645002762852627,1.2386248791022008,0.7746370175753654,0.01674037369818659,1.5112635490160977,2.038038108188046,2.4660890050466304,4.622087389787888,27.88901451700037,27.87227414330218,27.781931464174455,by_residual_memory_bin
tminus1_2100,B0_climatology_persistence,-0.50_to_-0.20,642,1.8209034267912771,2.236696913779815,1.5799999999999983,-0.5855763239875388,2.8200000000000003,3.6180000000000008,4.300000000000001,7.68,27.28669781931464,27.87227414330218,27.781931464174455,by_residual_memory_bin
tminus1_2100,D4_residual_memory_constrained_stack,0.20_to_0.50,1131,0.9128671476376171,1.1559365008034848,0.7421565903222458,0.0668287296947572,1.4783474444479694,1.9525956310636623,2.2527688212777885,3.8692958785017773,26.937474176202276,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,D5_conservative_A7_plus_memory_blend,0.20_to_0.50,1131,0.9130308656140862,1.1562333196997876,0.7423098287742036,0.06406459050917943,1.474207617119582,1.9562357019353698,2.2527688212777885,3.8692958785017773,26.934710037016693,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,A7_final_residual_ensemble,0.20_to_0.50,1131,0.9137497649953814,1.1564761811916566,0.7541226051159935,0.07057760940206918,1.4653706814512795,1.944996063261307,2.2091864329708635,3.8452847586068195,26.941223055909585,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,D0_A7_reproduction,0.20_to_0.50,1131,0.9137497649953814,1.1564761811916566,0.7541226051159935,0.07057760940206918,1.4653706814512795,1.944996063261307,2.2091864329708635,3.8452847586068195,26.941223055909585,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,A3_hko_hourly_state_residual_lgbm,0.20_to_0.50,1131,0.916365826035293,1.1620064200899793,0.7379632143249992,0.05951756393247732,1.4739751494387967,1.9234155370572878,2.3121862975582843,4.055523484438407,26.93016301043999,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,A6_target_memory_residual_lgbm,0.20_to_0.50,1131,0.9163800535582874,1.1605847574410506,0.7589990142753607,0.07228487148892505,1.4729839578031054,1.9455732132974752,2.2465476340114954,3.7752215544484464,26.942930317996442,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,A4_network_gradients_residual_lgbm,0.20_to_0.50,1131,0.9200051386604281,1.1645554381419874,0.7556549766086427,0.06776811638141746,1.4590966514046215,1.9139244447348425,2.2799464480937726,4.050926036869246,26.938413562888933,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,D2_A3_plus_residual_memory_lgbm,0.20_to_0.50,1131,0.9216380716115726,1.1670490059094374,0.7485508582158786,0.07116583611071858,1.4872828176094544,1.920986119078421,2.2491015542596653,3.944028857220456,26.941811282618232,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,A5_text_warning_residual_lgbm,0.20_to_0.50,1131,0.9218651033441612,1.165848274727778,0.7531861329493807,0.06504403530072655,1.4597796930113027,1.942404048262933,2.297051419215604,3.9249343347225505,26.935689481808243,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,0.20_to_0.50,1131,0.9244412723909483,1.1710990898318014,0.7467014863355423,0.0682515497950184,1.483489906768252,1.9392849301375463,2.2549497536824905,3.9258243563490076,26.938896996302535,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,A2_revision_residual_lgbm,0.20_to_0.50,1131,0.9332706869491368,1.1814554689365846,0.7524702308077096,0.054975379949374056,1.4837910125291387,1.9533364000731694,2.33501613475239,4.21694686066612,26.925620826456893,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,A1_grouped_residual,0.20_to_0.50,1131,0.9406780978971319,1.1909330004230716,0.7588403415619567,0.03216073988229011,1.4971674619791493,2.0171205660056835,2.337019679620723,4.002007560608426,26.902806186389807,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,D1_official_residual_memory_shrinkage,0.20_to_0.50,1131,0.943279486560498,1.1945537153114758,0.7785677365992711,-0.05297897280012553,1.5027772407861981,1.9824039296716265,2.357696130469165,3.9973817114070727,26.81766647370739,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,A0_raw_official,0.20_to_0.50,1131,0.9450928381962865,1.1962400570511431,0.8000000000000007,-0.10406719717064547,1.5,2.0,2.3999999999999986,4.0,26.76657824933687,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,A8_direct_lgbm_absolute,0.20_to_0.50,1131,0.9561463355337917,1.2097771056867477,0.8029444480125036,0.027816791798853324,1.5266523476925435,1.9292585894845082,2.366040224989188,5.029679582244857,26.89846223830637,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,B0_climatology_persistence,0.20_to_0.50,1131,1.844323607427056,2.3319408058938267,1.5700000000000003,-0.4317860300618921,2.84,3.719999999999999,4.620000000000001,8.100000000000001,26.438859416445624,26.870645446507513,26.76657824933687,by_residual_memory_bin
tminus1_2100,D4_residual_memory_constrained_stack,<=-0.50,531,0.9441654685743529,1.1877881845371159,0.8482019360319839,0.07211847740536706,1.483456979576868,1.93710249032139,2.3916970998343015,3.561766414853487,27.141610002829097,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,D5_conservative_A7_plus_memory_blend,<=-0.50,531,0.9442941880078568,1.187254069921016,0.8512227401371604,0.06940262539897787,1.4821333708344149,1.93710249032139,2.3916970998343015,3.561766414853487,27.138894150822704,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,A3_hko_hourly_state_residual_lgbm,<=-0.50,531,0.9455622385319387,1.1991282866877384,0.8202985225679882,0.06409133772059852,1.4783712989423918,1.9312919037166125,2.483294634843709,3.8945760320923846,27.13358286314433,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,A7_final_residual_ensemble,<=-0.50,531,0.9471434246128984,1.1903239407328463,0.8568920504257136,0.08243282892222806,1.4758740262512369,1.9260023064061826,2.3828730858340936,3.5494723670326174,27.151924354345955,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,D0_A7_reproduction,<=-0.50,531,0.9471434246128984,1.1903239407328463,0.8568920504257136,0.08243282892222806,1.4758740262512369,1.9260023064061826,2.3828730858340936,3.5494723670326174,27.151924354345955,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,A6_target_memory_residual_lgbm,<=-0.50,531,0.9487762435623902,1.1936901032918852,0.8587664269134443,0.07724481644530362,1.4926652130055906,1.9439649138579114,2.411204250609158,3.59319130430352,27.146736341869037,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,A2_revision_residual_lgbm,<=-0.50,531,0.9493593541123795,1.1997705491061368,0.8110011837524311,0.06924929128065883,1.4926304606591891,1.9950373169817688,2.410021357656168,3.780182198055382,27.138740816704388,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,D2_A3_plus_residual_memory_lgbm,<=-0.50,531,0.949762919419291,1.1973064988992326,0.8192186941408579,0.0883327117891167,1.529429738852098,1.9650239355285137,2.464732818479389,3.547700337606793,27.157824237212843,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,<=-0.50,531,0.9553511407900892,1.198200581368397,0.8079529780388341,0.0818925248786985,1.4967847619975672,1.9610393601044152,2.396206602286666,3.578206091480858,27.151384050302426,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,A5_text_warning_residual_lgbm,<=-0.50,531,0.9562401479020324,1.2015815356161772,0.822812111457381,0.05883097892810373,1.4767022102399316,1.9764042308928111,2.4472838814717672,3.584898626358118,27.128322504351832,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,A4_network_gradients_residual_lgbm,<=-0.50,531,0.9565175524589925,1.1996708236390248,0.8440554792433907,0.06450936794118114,1.487565171162057,1.931746855031161,2.420525784742532,3.4431717362757226,27.13400089336491,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,A1_grouped_residual,<=-0.50,531,0.9689375456411744,1.2146291030253533,0.8265367726004165,0.038729258124607875,1.5378747149836869,2.009653639921737,2.405904305135392,3.87979820780982,27.108220783548337,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,A0_raw_official,<=-0.50,531,0.9757062146892658,1.2202852310823646,0.8000000000000007,-0.08455743879472684,1.6000000000000014,2.0,2.3999999999999986,4.0,26.984934086629004,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,A8_direct_lgbm_absolute,<=-0.50,531,0.9794525677527697,1.2265486598443747,0.8069454368254831,0.10199458271268788,1.5822212611281259,2.062524402249373,2.3876429732157654,3.5153701038615033,27.171486108136417,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,D1_official_residual_memory_shrinkage,<=-0.50,531,0.9873423698927697,1.2319775764664544,0.8375649720953646,-0.16258865285186275,1.566225899897077,2.001401252425776,2.4783615259642424,4.1506402915577745,26.906902872571866,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,B0_climatology_persistence,<=-0.50,531,1.8629001883239171,2.3535217030611086,1.5399999999999991,-0.3053107344632768,2.8800000000000026,3.8999999999999986,4.8199999999999985,9.099999999999998,26.76418079096045,27.06949152542373,26.984934086629004,by_residual_memory_bin
tminus1_2100,A3_hko_hourly_state_residual_lgbm,>=0.50,1093,0.9619260875405181,1.23378495045821,0.7776873064309235,-0.026352992384158655,1.5564025931502052,2.052885198675198,2.5505169003323713,4.731047091260816,26.16157015491685,26.187923147301007,25.98170173833486,by_residual_memory_bin
tminus1_2100,D4_residual_memory_constrained_stack,>=0.50,1093,0.962149559297209,1.226173943088474,0.7752627738409039,-0.01634955084914161,1.5371232139730502,2.0182392112963443,2.4571256599835216,4.5330191891452145,26.171573596451868,26.187923147301007,25.98170173833486,by_residual_memory_bin
tminus1_2100,D5_conservative_A7_plus_memory_blend,>=0.50,1093,0.9621952165557176,1.2271006176990225,0.773248622816066,-0.019821150283364532,1.5366828707209081,2.0182392112963443,2.4518983787482713,4.5330191891452145,26.168101997017644,26.187923147301007,25.98170173833486,by_residual_memory_bin
tminus1_2100,A7_final_residual_ensemble,>=0.50,1093,0.9623237600895815,1.2263735155629043,0.7765305784306626,-0.01814620329772281,1.5460770535014143,2.012831586291026,2.46521801529694,4.575937219220215,26.169776944003285,26.187923147301007,25.98170173833486,by_residual_memory_bin
