cutoff_profile,model_id,season_bucket,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope,official_max_bin,official_range_bin,issue_hour_bucket,fcst_flag_thunderstorm,hourly_any_thunderstorm_warning_24h,hourly_any_rainstorm_warning_24h
tminus1_1800,A5_text_warning_residual_lgbm,,4686,0.9240524492549663,1.1793487675758996,0.7607160669780679,0.019287013186654586,1.4742696718572894,1.9178872468912314,2.342937923751416,4.713543885540865,26.800272928679615,26.780985915492955,26.648506188647033,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_1800,A5_text_warning_residual_lgbm,,364,1.1237755579633686,1.3842924201582778,0.9442512166328729,0.07369447004922695,1.8240714618543012,2.314695349756667,2.619607284564235,3.8378318873525785,29.43798018433494,29.36428571428571,29.29945054945055,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_1800,A6_target_memory_residual_lgbm,,4686,0.9211165996515346,1.173910988408733,0.7543244445501713,0.02375632633794026,1.4689067577281385,1.9174096791579007,2.305688442261438,4.484353522135258,26.8047422418309,26.780985915492955,26.648506188647033,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_1800,A6_target_memory_residual_lgbm,,364,1.1346710754839577,1.3891002642854124,1.002622328937015,0.03811653568720371,1.839291776278784,2.271625507008548,2.6486976156580204,3.8065346439508474,29.40240224997292,29.36428571428571,29.29945054945055,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_1800,A7_final_residual_ensemble,,4686,0.9204061543024658,1.1740265423192933,0.7565550926581484,0.02376760778992169,1.4651181589928086,1.9196334158578328,2.308914168259035,4.476817218662621,26.80475352328288,26.780985915492955,26.648506188647033,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_1800,A7_final_residual_ensemble,,364,1.1317870375463452,1.3868805664725925,1.015357487993894,0.03993536762214637,1.8605563861241883,2.251956219704438,2.6194471423210577,3.8368345116189744,29.404221081907863,29.36428571428571,29.29945054945055,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_1800,A8_direct_lgbm_absolute,,4686,0.9668223808072334,1.232740226201511,0.7905777661640965,-0.0017465198381925362,1.5551281804860615,1.9956054729570116,2.4256883055068412,5.974847492804566,26.779239395654763,26.780985915492955,26.648506188647033,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_1800,A8_direct_lgbm_absolute,,364,1.1628973534471916,1.4150591494014697,1.0502748194684468,-0.11831763469225834,1.8715158897558952,2.2509575506682746,2.6787477140216582,4.114626867457876,29.245968079593453,29.36428571428571,29.29945054945055,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_1800,B0_climatology_persistence,,4686,1.8800661545027741,2.364865609555661,1.5800000000000054,-0.5496862996158771,2.9200000000000017,3.8450000000000006,4.675000000000001,9.099999999999998,26.23129961587708,26.780985915492955,26.648506188647033,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_1800,B0_climatology_persistence,,364,1.7671428571428571,2.199182540434933,1.530000000000003,0.5062637362637367,2.7599999999999993,3.789999999999996,4.2769999999999975,6.260000000000002,29.870549450549454,29.36428571428571,29.29945054945055,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_1800,D0_A7_reproduction,,4686,0.9204061543024658,1.1740265423192933,0.7565550926581484,0.02376760778992169,1.4651181589928086,1.9196334158578328,2.308914168259035,4.476817218662621,26.80475352328288,26.780985915492955,26.648506188647033,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_1800,D0_A7_reproduction,,364,1.1317870375463452,1.3868805664725925,1.015357487993894,0.03993536762214637,1.8605563861241883,2.251956219704438,2.6194471423210577,3.8368345116189744,29.404221081907863,29.36428571428571,29.29945054945055,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_1800,D1_official_residual_memory_shrinkage,,4686,0.9504193117945384,1.2096729132124906,0.7738160412782022,-0.10485556643399208,1.5237723906145533,1.979899227989545,2.419162726714104,4.461894896350181,26.676130349058965,26.780985915492955,26.648506188647033,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_1800,D1_official_residual_memory_shrinkage,,364,1.1444431288750991,1.409037199642123,0.9755102042516288,-0.056775724290835224,1.8729409591733337,2.3374163225598705,2.6652372894591023,3.6370261683018477,29.307509989994877,29.36428571428571,29.29945054945055,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_1800,D2_A3_plus_residual_memory_lgbm,,4686,0.925849221999326,1.1825257033716097,0.7429718071821032,0.02927112430644917,1.4846496725767189,1.9383837202822711,2.3420729753484393,4.752468523271418,26.810257039799406,26.780985915492955,26.648506188647033,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_1800,D2_A3_plus_residual_memory_lgbm,,364,1.130786807693728,1.396178429711818,1.0308662346967914,0.020468027270399845,1.8943345241750291,2.2787517142214555,2.696429839063436,3.944171137710075,29.384753741556118,29.36428571428571,29.29945054945055,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_1800,D3_pruned_full_plus_residual_memory_lgbm,,4686,0.9230043755699168,1.1775678539806174,0.7484073058293923,0.025669224295292406,1.478380440034524,1.9097236121379169,2.344234842561666,4.6334149367750115,26.806655139788248,26.780985915492955,26.648506188647033,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_1800,D3_pruned_full_plus_residual_memory_lgbm,,364,1.1357640535873355,1.3968380548785906,0.9761904987940522,0.04501640471568069,1.8252466744352331,2.3085829009569565,2.66522813981958,3.8246666641989684,29.40930211900139,29.36428571428571,29.29945054945055,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_1800,D4_residual_memory_constrained_stack,,4686,0.918394908689691,1.1723487079970436,0.741953110813645,0.03010303287343245,1.4780192004926889,1.9350802798142368,2.328415183422103,4.499239532825307,26.81108894836639,26.780985915492955,26.648506188647033,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_1800,D4_residual_memory_constrained_stack,,364,1.1186938305211451,1.3757949558518956,1.013069672037748,0.031714063370644606,1.814298201845415,2.2421729338013043,2.6053948909756484,3.7891231429986476,29.39599977765636,29.36428571428571,29.29945054945055,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_1800,D5_conservative_A7_plus_memory_blend,,4686,0.9183327773112245,1.1723345975267232,0.741953110813645,0.029128730808512145,1.4760761567682792,1.9338856510956113,2.324905632785195,4.499239532825307,26.81011464630147,26.780985915492955,26.648506188647033,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_1800,D5_conservative_A7_plus_memory_blend,,364,1.118580585939243,1.3757562183634668,1.013069672037748,0.03160081878874224,1.814298201845415,2.2421729338013043,2.6053948909756484,3.7891231429986476,29.39588653307446,29.36428571428571,29.29945054945055,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_2100,A0_raw_official,,4725,0.9447407407407407,1.2047358049748333,0.7999999999999972,-0.13314285714285715,1.5,2.0,2.3999999999999986,4.600000000000001,26.652275132275133,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,A0_raw_official,,363,1.1520661157024794,1.4133951855065954,1.0,-0.058953168044077055,1.8999999999999986,2.3800000000000003,2.6000000000000014,3.6999999999999993,29.31129476584022,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_2100,A1_grouped_residual,,4725,0.935486825297422,1.1931404100866472,0.7540444054355611,0.0038713849250119553,1.4976162067838048,1.9512454960839543,2.387319416811259,4.437715255792188,26.789289374343003,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,A1_grouped_residual,,363,1.1517649580885039,1.4135758232427507,0.9956449038873316,0.025309152152080943,1.906840264158027,2.3364152737421997,2.651311881395672,3.594210651955681,29.39555708603638,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_2100,A2_revision_residual_lgbm,,4725,0.9249549627838979,1.183003579105045,0.7443836530734771,0.03554004640785028,1.4867044078536367,1.9472876603575948,2.388904575256712,4.599205387695722,26.82095803582584,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,A2_revision_residual_lgbm,,363,1.1417186667590424,1.4094422574272722,0.9861704253603811,0.016230982475204953,1.9250318447971093,2.378920091039056,2.6289769945610733,3.6648823917967803,29.3864789163595,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_2100,A3_hko_hourly_state_residual_lgbm,,4725,0.9067177898928489,1.1620227910794458,0.7299567017666782,0.033053557380273366,1.4570314831410416,1.9012308297047975,2.317491115637665,4.731047091260816,26.81847154679826,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,A3_hko_hourly_state_residual_lgbm,,363,1.1417823429113532,1.4051701540120438,1.034245294703215,0.017622287304603877,1.8446510031772179,2.3422238444850323,2.6555491687608668,3.942294075218996,29.3878702211889,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_2100,A4_network_gradients_residual_lgbm,,4725,0.9098563599760305,1.164886433370701,0.7351993796574696,0.04012644044055734,1.4629657771738969,1.911751615989628,2.322192382748372,4.759491170235755,26.82554442985855,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,A4_network_gradients_residual_lgbm,,363,1.142863257803549,1.4042079640470149,1.0497687699691731,0.01755442487623598,1.8269757101772173,2.3344089033241193,2.610618166061029,3.7662976127636902,29.38780235876053,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_2100,A5_text_warning_residual_lgbm,,4725,0.9109546586147556,1.1661430204533014,0.7362621957508324,0.03672134274128479,1.4622425889286952,1.9133605334609143,2.3168457905099813,4.752913346609905,26.822139332159274,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,A5_text_warning_residual_lgbm,,363,1.1390513594854108,1.4070790946381615,1.0116848029813603,0.02305488923356474,1.8533761632949217,2.3241206181372775,2.6511909795428994,3.7097921917563497,29.393302823117864,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_2100,A6_target_memory_residual_lgbm,,4725,0.9061230774326972,1.1609217207045075,0.7371192702348175,0.04502175803537174,1.4674922244674737,1.9127310106911672,2.322767821895619,4.741655470277742,26.83043974745336,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,A6_target_memory_residual_lgbm,,363,1.136381339333672,1.4050354197039001,1.0348841888233338,0.027701693190168537,1.8528657054175661,2.2970840012375753,2.693520103949493,3.6550108523534703,29.397949627074468,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_2100,A7_final_residual_ensemble,,4725,0.9049521595809806,1.1586279026126596,0.736002749403216,0.04552499300356771,1.4623001137205531,1.9077706860518342,2.314705263411439,4.719557454626482,26.830942982421554,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,A7_final_residual_ensemble,,363,1.1338212534552123,1.4014922255024174,1.0467789368713056,0.028688546696351135,1.841629149244688,2.319098376654389,2.6650970016890407,3.733451938976579,29.398936480580648,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
