bin,lo,hi,count,confidence,accuracy,abs_gap,validation_split,method
4,0.4,0.5,120,0.43312390075983287,0.425,0.00812390075983288,fold4,C2_ordinal_cdf_logistic
5,0.5,0.6000000000000001,15,0.5271038771753105,0.6666666666666666,0.13956278949135614,fold4,C2_ordinal_cdf_logistic
6,0.6000000000000001,0.7000000000000001,7,0.6701885674327241,0.2857142857142857,0.38447428171843845,fold4,C2_ordinal_cdf_logistic
7,0.7000000000000001,0.8,33,0.7331631207618811,0.8484848484848485,0.11532172772296745,fold4,C2_ordinal_cdf_logistic
8,0.8,0.9,26,0.8838041562636304,0.8846153846153846,0.0008112283517541785,fold4,C2_ordinal_cdf_logistic
9,0.9,1.0,168,0.9805767264176023,0.9761904761904762,0.004386250227126132,fold4,C2_ordinal_cdf_logistic
0,0.0,0.1,0,,,,fold4,K0_B4_identity
1,0.1,0.2,0,,,,fold4,K0_B4_identity
2,0.2,0.30000000000000004,45,0.2747466897490623,0.3111111111111111,0.036364421362048815,fold4,K0_B4_identity
3,0.30000000000000004,0.4,286,0.3547762364598787,0.32167832167832167,0.03309791478155705,fold4,K0_B4_identity
4,0.4,0.5,147,0.4320207794651826,0.38095238095238093,0.05106839851280165,fold4,K0_B4_identity
5,0.5,0.6000000000000001,15,0.5188069891424321,0.4,0.11880698914243204,fold4,K0_B4_identity
6,0.6000000000000001,0.7000000000000001,26,0.6503250651676405,0.7307692307692307,0.08044416560159018,fold4,K0_B4_identity
7,0.7000000000000001,0.8,15,0.7696936751997219,0.8,0.030306324800278173,fold4,K0_B4_identity
8,0.8,0.9,22,0.8764241073073613,0.7727272727272727,0.1036968345800886,fold4,K0_B4_identity
9,0.9,1.0,175,0.9876535483205426,0.9828571428571429,0.004796405463399767,fold4,K0_B4_identity
0,0.0,0.1,0,,,,fold4,K1_B4_power_calibrated
1,0.1,0.2,0,,,,fold4,K1_B4_power_calibrated
2,0.2,0.30000000000000004,55,0.2735206026660872,0.2545454545454545,0.018975148120632668,fold4,K1_B4_power_calibrated
3,0.30000000000000004,0.4,284,0.3496446635092344,0.3415492957746479,0.008095367734586523,fold4,K1_B4_power_calibrated
4,0.4,0.5,148,0.42755513571753656,0.36486486486486486,0.0626902708526717,fold4,K1_B4_power_calibrated
5,0.5,0.6000000000000001,6,0.5304410173784104,0.5,0.03044101737841043,fold4,K1_B4_power_calibrated
6,0.6000000000000001,0.7000000000000001,26,0.6319394812226697,0.7307692307692307,0.09882974954656099,fold4,K1_B4_power_calibrated
7,0.7000000000000001,0.8,15,0.7521861265692794,0.8,0.04781387343072063,fold4,K1_B4_power_calibrated
8,0.8,0.9,22,0.8605272091920461,0.7727272727272727,0.08779993646477335,fold4,K1_B4_power_calibrated
9,0.9,1.0,175,0.9852697752063204,0.9828571428571429,0.002412632349177546,fold4,K1_B4_power_calibrated
0,0.0,0.1,0,,,,fold4,K2_B4_monotone_cdf_projected
1,0.1,0.2,0,,,,fold4,K2_B4_monotone_cdf_projected
2,0.2,0.30000000000000004,45,0.2747466897490623,0.3111111111111111,0.036364421362048815,fold4,K2_B4_monotone_cdf_projected
3,0.30000000000000004,0.4,286,0.3547762364598787,0.32167832167832167,0.03309791478155705,fold4,K2_B4_monotone_cdf_projected
4,0.4,0.5,147,0.4320207794651826,0.38095238095238093,0.05106839851280165,fold4,K2_B4_monotone_cdf_projected
5,0.5,0.6000000000000001,15,0.5188069891424321,0.4,0.11880698914243204,fold4,K2_B4_monotone_cdf_projected
6,0.6000000000000001,0.7000000000000001,26,0.6503250651676405,0.7307692307692307,0.08044416560159018,fold4,K2_B4_monotone_cdf_projected
7,0.7000000000000001,0.8,15,0.7696936751997219,0.8,0.030306324800278173,fold4,K2_B4_monotone_cdf_projected
8,0.8,0.9,22,0.8764241073073613,0.7727272727272727,0.1036968345800886,fold4,K2_B4_monotone_cdf_projected
9,0.9,1.0,175,0.9876535483205426,0.9828571428571429,0.004796405463399767,fold4,K2_B4_monotone_cdf_projected
0,0.0,0.1,0,,,,fold4,S1_conservative_simplex_stack
1,0.1,0.2,0,,,,fold4,S1_conservative_simplex_stack
2,0.2,0.30000000000000004,53,0.28183235628850634,0.3018867924528302,0.02005443616432384,fold4,S1_conservative_simplex_stack
3,0.30000000000000004,0.4,280,0.35115304767541783,0.34285714285714286,0.008295904818274968,fold4,S1_conservative_simplex_stack
4,0.4,0.5,154,0.42929615090167733,0.37662337662337664,0.052672774278300694,fold4,S1_conservative_simplex_stack
5,0.5,0.6000000000000001,6,0.5343885938096333,0.5,0.03438859380963333,fold4,S1_conservative_simplex_stack
6,0.6000000000000001,0.7000000000000001,26,0.6626349376846643,0.7307692307692307,0.06813429308456642,fold4,S1_conservative_simplex_stack
7,0.7000000000000001,0.8,15,0.7658507807463011,0.8,0.03414921925369896,fold4,S1_conservative_simplex_stack
8,0.8,0.9,22,0.8785847653953344,0.7727272727272727,0.10585749266806166,fold4,S1_conservative_simplex_stack
9,0.9,1.0,175,0.9874064225353147,0.9828571428571429,0.004549279678171869,fold4,S1_conservative_simplex_stack
0,0.0,0.1,0,,,,presealed_2022_2023,B0_climatology
1,0.1,0.2,0,,,,presealed_2022_2023,B0_climatology
2,0.2,0.30000000000000004,0,,,,presealed_2022_2023,B0_climatology
3,0.30000000000000004,0.4,730,0.38869521871568125,0.3424657534246575,0.04622946529102373,presealed_2022_2023,B0_climatology
4,0.4,0.5,0,,,,presealed_2022_2023,B0_climatology
5,0.5,0.6000000000000001,0,,,,presealed_2022_2023,B0_climatology
6,0.6000000000000001,0.7000000000000001,0,,,,presealed_2022_2023,B0_climatology
7,0.7000000000000001,0.8,0,,,,presealed_2022_2023,B0_climatology
8,0.8,0.9,0,,,,presealed_2022_2023,B0_climatology
9,0.9,1.0,0,,,,presealed_2022_2023,B0_climatology
0,0.0,0.1,0,,,,presealed_2022_2023,B1_global_residual_pmf
1,0.1,0.2,0,,,,presealed_2022_2023,B1_global_residual_pmf
2,0.2,0.30000000000000004,0,,,,presealed_2022_2023,B1_global_residual_pmf
3,0.30000000000000004,0.4,399,0.3317978000543737,0.3558897243107769,0.02409192425640322,presealed_2022_2023,B1_global_residual_pmf
4,0.4,0.5,37,0.4381225117545411,0.40540540540540543,0.03271710634913566,presealed_2022_2023,B1_global_residual_pmf
5,0.5,0.6000000000000001,38,0.5618774882454578,0.5789473684210527,0.017069880175594854,presealed_2022_2023,B1_global_residual_pmf
6,0.6000000000000001,0.7000000000000001,0,,,,presealed_2022_2023,B1_global_residual_pmf
7,0.7000000000000001,0.8,41,0.769920311808915,0.7073170731707317,0.06260323863818329,presealed_2022_2023,B1_global_residual_pmf
8,0.8,0.9,13,0.8463645327472789,0.8461538461538461,0.00021068659343270735,presealed_2022_2023,B1_global_residual_pmf
9,0.9,1.0,202,0.9872613393328955,0.9900990099009901,0.0028376705680945857,presealed_2022_2023,B1_global_residual_pmf
0,0.0,0.1,0,,,,presealed_2022_2023,B2_month_residual_pmf
1,0.1,0.2,0,,,,presealed_2022_2023,B2_month_residual_pmf
2,0.2,0.30000000000000004,118,0.2815178444680608,0.3220338983050847,0.040516053837023946,presealed_2022_2023,B2_month_residual_pmf
3,0.30000000000000004,0.4,278,0.3536467601693655,0.36330935251798563,0.009662592348620103,presealed_2022_2023,B2_month_residual_pmf
4,0.4,0.5,40,0.42773756002801433,0.375,0.05273756002801433,presealed_2022_2023,B2_month_residual_pmf
5,0.5,0.6000000000000001,38,0.5484755039371213,0.5789473684210527,0.030471864483931355,presealed_2022_2023,B2_month_residual_pmf
6,0.6000000000000001,0.7000000000000001,3,0.6873204453277221,0.6666666666666666,0.020653778661055444,presealed_2022_2023,B2_month_residual_pmf
7,0.7000000000000001,0.8,37,0.7578887725160541,0.7297297297297297,0.028159042786324417,presealed_2022_2023,B2_month_residual_pmf
8,0.8,0.9,32,0.8728614365852837,0.84375,0.0291114365852837,presealed_2022_2023,B2_month_residual_pmf
9,0.9,1.0,184,0.9916217190009703,1.0,0.008378280999029708,presealed_2022_2023,B2_month_residual_pmf
0,0.0,0.1,0,,,,presealed_2022_2023,B3_forecast_level_residual_pmf
1,0.1,0.2,0,,,,presealed_2022_2023,B3_forecast_level_residual_pmf
2,0.2,0.30000000000000004,0,,,,presealed_2022_2023,B3_forecast_level_residual_pmf
3,0.30000000000000004,0.4,330,0.3273886935343816,0.3303030303030303,0.0029143367686487176,presealed_2022_2023,B3_forecast_level_residual_pmf
4,0.4,0.5,144,0.42365942348783797,0.4652777777777778,0.04161835428993982,presealed_2022_2023,B3_forecast_level_residual_pmf
5,0.5,0.6000000000000001,0,,,,presealed_2022_2023,B3_forecast_level_residual_pmf
6,0.6000000000000001,0.7000000000000001,41,0.6886374467020563,0.7073170731707317,0.01867962646867538,presealed_2022_2023,B3_forecast_level_residual_pmf
7,0.7000000000000001,0.8,0,,,,presealed_2022_2023,B3_forecast_level_residual_pmf
8,0.8,0.9,13,0.8328858420050397,0.8461538461538461,0.013268004148806467,presealed_2022_2023,B3_forecast_level_residual_pmf
9,0.9,1.0,202,0.9824495172834472,0.9900990099009901,0.007649492617542886,presealed_2022_2023,B3_forecast_level_residual_pmf
0,0.0,0.1,0,,,,presealed_2022_2023,B4_hierarchical_residual_pmf
1,0.1,0.2,0,,,,presealed_2022_2023,B4_hierarchical_residual_pmf
2,0.2,0.30000000000000004,79,0.2724839074789223,0.20253164556962025,0.06995226190930207,presealed_2022_2023,B4_hierarchical_residual_pmf
3,0.30000000000000004,0.4,240,0.3474865481434625,0.30416666666666664,0.043319881476795885,presealed_2022_2023,B4_hierarchical_residual_pmf
4,0.4,0.5,133,0.4196270738609051,0.40601503759398494,0.013612036266920147,presealed_2022_2023,B4_hierarchical_residual_pmf
5,0.5,0.6000000000000001,22,0.5270483643307655,0.6818181818181818,0.15476981748741625,presealed_2022_2023,B4_hierarchical_residual_pmf
6,0.6000000000000001,0.7000000000000001,18,0.6655711639500999,0.6666666666666666,0.0010955027165667763,presealed_2022_2023,B4_hierarchical_residual_pmf
7,0.7000000000000001,0.8,23,0.7811722730145171,0.7391304347826086,0.042041838231908435,presealed_2022_2023,B4_hierarchical_residual_pmf
8,0.8,0.9,31,0.8734776150798021,0.8709677419354839,0.0025098731443182754,presealed_2022_2023,B4_hierarchical_residual_pmf
9,0.9,1.0,184,0.9914304283879654,1.0,0.008569571612034643,presealed_2022_2023,B4_hierarchical_residual_pmf
0,0.0,0.1,0,,,,presealed_2022_2023,B5_kernel_analog_pmf
1,0.1,0.2,0,,,,presealed_2022_2023,B5_kernel_analog_pmf
2,0.2,0.30000000000000004,93,0.27269555372982507,0.27956989247311825,0.006874338743293185,presealed_2022_2023,B5_kernel_analog_pmf
3,0.30000000000000004,0.4,230,0.35104336520713636,0.32608695652173914,0.024956408685397224,presealed_2022_2023,B5_kernel_analog_pmf
4,0.4,0.5,148,0.4315895809319753,0.42567567567567566,0.005913905256299645,presealed_2022_2023,B5_kernel_analog_pmf
5,0.5,0.6000000000000001,3,0.52378242327312,0.6666666666666666,0.14288424339354666,presealed_2022_2023,B5_kernel_analog_pmf
6,0.6000000000000001,0.7000000000000001,22,0.645584934552348,0.6818181818181818,0.03623324726583377,presealed_2022_2023,B5_kernel_analog_pmf
7,0.7000000000000001,0.8,10,0.7409831235881799,1.0,0.25901687641182014,presealed_2022_2023,B5_kernel_analog_pmf
8,0.8,0.9,36,0.8431937317000204,0.75,0.09319373170002043,presealed_2022_2023,B5_kernel_analog_pmf
9,0.9,1.0,188,0.9896024782556136,1.0,0.010397521744386351,presealed_2022_2023,B5_kernel_analog_pmf
0,0.0,0.1,0,,,,presealed_2022_2023,B6_month_climatology_diagnostic
1,0.1,0.2,62,0.17002417405318287,0.0967741935483871,0.07324998050479578,presealed_2022_2023,B6_month_climatology_diagnostic
2,0.2,0.30000000000000004,244,0.21822668292744302,0.19672131147540983,0.021505371452033184,presealed_2022_2023,B6_month_climatology_diagnostic
3,0.30000000000000004,0.4,122,0.343309666923205,0.22131147540983606,0.12199819151336896,presealed_2022_2023,B6_month_climatology_diagnostic
4,0.4,0.5,0,,,,presealed_2022_2023,B6_month_climatology_diagnostic
5,0.5,0.6000000000000001,60,0.5406575051248955,0.36666666666666664,0.17399083845822888,presealed_2022_2023,B6_month_climatology_diagnostic
6,0.6000000000000001,0.7000000000000001,0,,,,presealed_2022_2023,B6_month_climatology_diagnostic
7,0.7000000000000001,0.8,62,0.7692476741630654,0.5,0.2692476741630654,presealed_2022_2023,B6_month_climatology_diagnostic
8,0.8,0.9,0,,,,presealed_2022_2023,B6_month_climatology_diagnostic
9,0.9,1.0,180,0.9565615388554511,0.95,0.006561538855451188,presealed_2022_2023,B6_month_climatology_diagnostic
0,0.0,0.1,0,,,,presealed_2022_2023,P1_normal_mos
1,0.1,0.2,0,,,,presealed_2022_2023,P1_normal_mos
2,0.2,0.30000000000000004,143,0.29760073708870227,0.35664335664335667,0.059042619554654396,presealed_2022_2023,P1_normal_mos
3,0.30000000000000004,0.4,256,0.30626719999851293,0.33203125,0.02576405000148707,presealed_2022_2023,P1_normal_mos
4,0.4,0.5,75,0.4630534019034291,0.49333333333333335,0.03027993142990426,presealed_2022_2023,P1_normal_mos
5,0.5,0.6000000000000001,0,,,,presealed_2022_2023,P1_normal_mos
6,0.6000000000000001,0.7000000000000001,0,,,,presealed_2022_2023,P1_normal_mos
7,0.7000000000000001,0.8,54,0.7534341126399741,0.7407407407407407,0.012693371899233363,presealed_2022_2023,P1_normal_mos
8,0.8,0.9,0,,,,presealed_2022_2023,P1_normal_mos
9,0.9,1.0,202,0.9871379789111391,0.9900990099009901,0.00296103098985101,presealed_2022_2023,P1_normal_mos
0,0.0,0.1,0,,,,presealed_2022_2023,P2_student_t_mos
1,0.1,0.2,0,,,,presealed_2022_2023,P2_student_t_mos
2,0.2,0.30000000000000004,304,0.29278250708172004,0.375,0.08221749291827996,presealed_2022_2023,P2_student_t_mos
3,0.30000000000000004,0.4,95,0.3033807101554035,0.23157894736842105,0.07180176278698247,presealed_2022_2023,P2_student_t_mos
4,0.4,0.5,75,0.4638254332732916,0.49333333333333335,0.029507900060041725,presealed_2022_2023,P2_student_t_mos
5,0.5,0.6000000000000001,0,,,,presealed_2022_2023,P2_student_t_mos
6,0.6000000000000001,0.7000000000000001,1,0.696370525945719,1.0,0.303629474054281,presealed_2022_2023,P2_student_t_mos
7,0.7000000000000001,0.8,53,0.7478570249681901,0.7358490566037735,0.012007968364416532,presealed_2022_2023,P2_student_t_mos
8,0.8,0.9,0,,,,presealed_2022_2023,P2_student_t_mos
9,0.9,1.0,202,0.9829505280196859,0.9900990099009901,0.007148481881304236,presealed_2022_2023,P2_student_t_mos
0,0.0,0.1,0,,,,presealed_2022_2023,C1_multinomial_ridge
1,0.1,0.2,0,,,,presealed_2022_2023,C1_multinomial_ridge
2,0.2,0.30000000000000004,164,0.28271256318030136,0.25,0.03271256318030136,presealed_2022_2023,C1_multinomial_ridge
3,0.30000000000000004,0.4,227,0.3425810993040988,0.32158590308370044,0.02099519622039836,presealed_2022_2023,C1_multinomial_ridge
4,0.4,0.5,80,0.43845226193418013,0.425,0.013452261934180143,presealed_2022_2023,C1_multinomial_ridge
5,0.5,0.6000000000000001,14,0.540027902819483,0.5714285714285714,0.03140066860908841,presealed_2022_2023,C1_multinomial_ridge
6,0.6000000000000001,0.7000000000000001,7,0.6657800580735291,1.0,0.33421994192647086,presealed_2022_2023,C1_multinomial_ridge
7,0.7000000000000001,0.8,39,0.7452146524524098,0.717948717948718,0.027265934503691858,presealed_2022_2023,C1_multinomial_ridge
8,0.8,0.9,22,0.8842960170734405,0.9090909090909091,0.02479489201746854,presealed_2022_2023,C1_multinomial_ridge
9,0.9,1.0,177,0.9857254466259975,0.9943502824858758,0.008624835859878277,presealed_2022_2023,C1_multinomial_ridge
0,0.0,0.1,0,,,,presealed_2022_2023,C2_ordinal_cdf_logistic
1,0.1,0.2,0,,,,presealed_2022_2023,C2_ordinal_cdf_logistic
2,0.2,0.30000000000000004,96,0.28912629194543366,0.25,0.039126291945433656,presealed_2022_2023,C2_ordinal_cdf_logistic
3,0.30000000000000004,0.4,288,0.34283075698366133,0.3125,0.030330756983661333,presealed_2022_2023,C2_ordinal_cdf_logistic
4,0.4,0.5,87,0.43949505617401025,0.39080459770114945,0.0486904584728608,presealed_2022_2023,C2_ordinal_cdf_logistic
5,0.5,0.6000000000000001,16,0.5320755990027769,0.4375,0.0945755990027769,presealed_2022_2023,C2_ordinal_cdf_logistic
6,0.6000000000000001,0.7000000000000001,21,0.669739035883523,0.8095238095238095,0.13978477364028652,presealed_2022_2023,C2_ordinal_cdf_logistic
7,0.7000000000000001,0.8,24,0.7344267308653274,0.6666666666666666,0.06776006419866076,presealed_2022_2023,C2_ordinal_cdf_logistic
8,0.8,0.9,25,0.8770316376109285,0.96,0.08296836238907146,presealed_2022_2023,C2_ordinal_cdf_logistic
9,0.9,1.0,173,0.9887039365171557,0.9942196531791907,0.005515716662034986,presealed_2022_2023,C2_ordinal_cdf_logistic
0,0.0,0.1,0,,,,presealed_2022_2023,K0_B4_identity
1,0.1,0.2,0,,,,presealed_2022_2023,K0_B4_identity
2,0.2,0.30000000000000004,79,0.2724839074789223,0.20253164556962025,0.06995226190930207,presealed_2022_2023,K0_B4_identity
3,0.30000000000000004,0.4,240,0.3474865481434625,0.30416666666666664,0.043319881476795885,presealed_2022_2023,K0_B4_identity
4,0.4,0.5,133,0.4196270738609051,0.40601503759398494,0.013612036266920147,presealed_2022_2023,K0_B4_identity
5,0.5,0.6000000000000001,22,0.5270483643307655,0.6818181818181818,0.15476981748741625,presealed_2022_2023,K0_B4_identity
6,0.6000000000000001,0.7000000000000001,18,0.6655711639500999,0.6666666666666666,0.0010955027165667763,presealed_2022_2023,K0_B4_identity
7,0.7000000000000001,0.8,23,0.7811722730145171,0.7391304347826086,0.042041838231908435,presealed_2022_2023,K0_B4_identity
8,0.8,0.9,31,0.8734776150798021,0.8709677419354839,0.0025098731443182754,presealed_2022_2023,K0_B4_identity
9,0.9,1.0,184,0.9914304283879654,1.0,0.008569571612034643,presealed_2022_2023,K0_B4_identity
0,0.0,0.1,0,,,,presealed_2022_2023,K1_B4_power_calibrated
1,0.1,0.2,0,,,,presealed_2022_2023,K1_B4_power_calibrated
2,0.2,0.30000000000000004,121,0.2769829986645911,0.24793388429752067,0.029049114367070417,presealed_2022_2023,K1_B4_power_calibrated
3,0.30000000000000004,0.4,245,0.35722475970183354,0.3306122448979592,0.026612514803874332,presealed_2022_2023,K1_B4_power_calibrated
4,0.4,0.5,86,0.419351174403535,0.37209302325581395,0.04725815114772103,presealed_2022_2023,K1_B4_power_calibrated
5,0.5,0.6000000000000001,27,0.5314455300620654,0.6666666666666666,0.13522113660460122,presealed_2022_2023,K1_B4_power_calibrated
6,0.6000000000000001,0.7000000000000001,13,0.6668991744853048,0.6923076923076923,0.02540851782238751,presealed_2022_2023,K1_B4_power_calibrated
7,0.7000000000000001,0.8,23,0.763431362361817,0.7391304347826086,0.02430092757920832,presealed_2022_2023,K1_B4_power_calibrated
8,0.8,0.9,31,0.8575962698290269,0.8709677419354839,0.01337147210645695,presealed_2022_2023,K1_B4_power_calibrated
9,0.9,1.0,184,0.989805397387478,1.0,0.01019460261252203,presealed_2022_2023,K1_B4_power_calibrated
0,0.0,0.1,0,,,,presealed_2022_2023,K2_B4_monotone_cdf_projected
1,0.1,0.2,0,,,,presealed_2022_2023,K2_B4_monotone_cdf_projected
2,0.2,0.30000000000000004,79,0.2724839074789223,0.20253164556962025,0.06995226190930207,presealed_2022_2023,K2_B4_monotone_cdf_projected
3,0.30000000000000004,0.4,240,0.3474865481434625,0.30416666666666664,0.043319881476795885,presealed_2022_2023,K2_B4_monotone_cdf_projected
4,0.4,0.5,133,0.41962707386090503,0.40601503759398494,0.013612036266920091,presealed_2022_2023,K2_B4_monotone_cdf_projected
5,0.5,0.6000000000000001,22,0.5270483643307654,0.6818181818181818,0.15476981748741636,presealed_2022_2023,K2_B4_monotone_cdf_projected
6,0.6000000000000001,0.7000000000000001,18,0.6655711639500996,0.6666666666666666,0.0010955027165669984,presealed_2022_2023,K2_B4_monotone_cdf_projected
7,0.7000000000000001,0.8,23,0.7811722730145171,0.7391304347826086,0.042041838231908435,presealed_2022_2023,K2_B4_monotone_cdf_projected
8,0.8,0.9,31,0.8734776150798021,0.8709677419354839,0.0025098731443182754,presealed_2022_2023,K2_B4_monotone_cdf_projected
9,0.9,1.0,184,0.9914304283879651,1.0,0.008569571612034865,presealed_2022_2023,K2_B4_monotone_cdf_projected
0,0.0,0.1,0,,,,presealed_2022_2023,S1_conservative_simplex_stack
1,0.1,0.2,0,,,,presealed_2022_2023,S1_conservative_simplex_stack
2,0.2,0.30000000000000004,79,0.27544399691682586,0.189873417721519,0.08557057919530686,presealed_2022_2023,S1_conservative_simplex_stack
3,0.30000000000000004,0.4,278,0.3499536387743644,0.32014388489208634,0.02980975388227808,presealed_2022_2023,S1_conservative_simplex_stack
4,0.4,0.5,95,0.4201475491116077,0.3894736842105263,0.03067386490108137,presealed_2022_2023,S1_conservative_simplex_stack
5,0.5,0.6000000000000001,22,0.5177355640630747,0.6818181818181818,0.16408261775510702,presealed_2022_2023,S1_conservative_simplex_stack
6,0.6000000000000001,0.7000000000000001,8,0.6418451939215626,0.625,0.016845193921562585,presealed_2022_2023,S1_conservative_simplex_stack
7,0.7000000000000001,0.8,33,0.7542019604980549,0.7272727272727273,0.026929233225327587,presealed_2022_2023,S1_conservative_simplex_stack
8,0.8,0.9,31,0.8695992281653563,0.8709677419354839,0.0013685137701275885,presealed_2022_2023,S1_conservative_simplex_stack
9,0.9,1.0,184,0.9909066585561234,1.0,0.009093341443876635,presealed_2022_2023,S1_conservative_simplex_stack
0,0.0,0.1,0,,,,sealed_2024_2026_05,B0_climatology
1,0.1,0.2,0,,,,sealed_2024_2026_05,B0_climatology
2,0.2,0.30000000000000004,0,,,,sealed_2024_2026_05,B0_climatology
3,0.30000000000000004,0.4,882,0.38484364263486887,0.35941043083900226,0.025433211795866606,sealed_2024_2026_05,B0_climatology
4,0.4,0.5,0,,,,sealed_2024_2026_05,B0_climatology
5,0.5,0.6000000000000001,0,,,,sealed_2024_2026_05,B0_climatology
6,0.6000000000000001,0.7000000000000001,0,,,,sealed_2024_2026_05,B0_climatology
7,0.7000000000000001,0.8,0,,,,sealed_2024_2026_05,B0_climatology
8,0.8,0.9,0,,,,sealed_2024_2026_05,B0_climatology
9,0.9,1.0,0,,,,sealed_2024_2026_05,B0_climatology
0,0.0,0.1,0,,,,sealed_2024_2026_05,B1_global_residual_pmf
1,0.1,0.2,0,,,,sealed_2024_2026_05,B1_global_residual_pmf
2,0.2,0.30000000000000004,0,,,,sealed_2024_2026_05,B1_global_residual_pmf
3,0.30000000000000004,0.4,482,0.33154530131220983,0.31950207468879666,0.012043226623413172,sealed_2024_2026_05,B1_global_residual_pmf
4,0.4,0.5,40,0.4381419783619929,0.375,0.06314197836199292,sealed_2024_2026_05,B1_global_residual_pmf
5,0.5,0.6000000000000001,45,0.5618580216380057,0.4222222222222222,0.13963579941578347,sealed_2024_2026_05,B1_global_residual_pmf
6,0.6000000000000001,0.7000000000000001,0,,,,sealed_2024_2026_05,B1_global_residual_pmf
7,0.7000000000000001,0.8,46,0.7696872796742025,0.7391304347826086,0.030556844891593826,sealed_2024_2026_05,B1_global_residual_pmf
8,0.8,0.9,6,0.8453549334934326,0.8333333333333334,0.012021600160099233,sealed_2024_2026_05,B1_global_residual_pmf
9,0.9,1.0,263,0.9877152617079996,0.9885931558935361,0.0008778941855365208,sealed_2024_2026_05,B1_global_residual_pmf
0,0.0,0.1,0,,,,sealed_2024_2026_05,B2_month_residual_pmf
1,0.1,0.2,0,,,,sealed_2024_2026_05,B2_month_residual_pmf
2,0.2,0.30000000000000004,114,0.26653178209190526,0.32456140350877194,0.058029621416866684,sealed_2024_2026_05,B2_month_residual_pmf
3,0.30000000000000004,0.4,372,0.3434823729849219,0.31989247311827956,0.02358989986664234,sealed_2024_2026_05,B2_month_residual_pmf
4,0.4,0.5,36,0.43487546691945406,0.3611111111111111,0.07376435580834295,sealed_2024_2026_05,B2_month_residual_pmf
5,0.5,0.6000000000000001,45,0.5508832724711851,0.4222222222222222,0.12866105024896285,sealed_2024_2026_05,B2_month_residual_pmf
6,0.6000000000000001,0.7000000000000001,9,0.6851482831018297,0.4444444444444444,0.24070383865738532,sealed_2024_2026_05,B2_month_residual_pmf
7,0.7000000000000001,0.8,32,0.7470032983111552,0.78125,0.034246701688844805,sealed_2024_2026_05,B2_month_residual_pmf
8,0.8,0.9,26,0.8568394279917535,0.8461538461538461,0.010685581837907354,sealed_2024_2026_05,B2_month_residual_pmf
9,0.9,1.0,248,0.9909915857085791,1.0,0.009008414291420852,sealed_2024_2026_05,B2_month_residual_pmf
0,0.0,0.1,0,,,,sealed_2024_2026_05,B3_forecast_level_residual_pmf
1,0.1,0.2,0,,,,sealed_2024_2026_05,B3_forecast_level_residual_pmf
2,0.2,0.30000000000000004,0,,,,sealed_2024_2026_05,B3_forecast_level_residual_pmf
3,0.30000000000000004,0.4,403,0.32647921576341177,0.315136476426799,0.011342739336612784,sealed_2024_2026_05,B3_forecast_level_residual_pmf
4,0.4,0.5,164,0.4354158844639925,0.3719512195121951,0.06346466495179737,sealed_2024_2026_05,B3_forecast_level_residual_pmf
5,0.5,0.6000000000000001,0,,,,sealed_2024_2026_05,B3_forecast_level_residual_pmf
6,0.6000000000000001,0.7000000000000001,46,0.6904717451384448,0.7391304347826086,0.048658689644163866,sealed_2024_2026_05,B3_forecast_level_residual_pmf
7,0.7000000000000001,0.8,0,,,,sealed_2024_2026_05,B3_forecast_level_residual_pmf
8,0.8,0.9,6,0.8373405311112966,0.8333333333333334,0.004007197777963212,sealed_2024_2026_05,B3_forecast_level_residual_pmf
9,0.9,1.0,263,0.9827097537220619,0.9885931558935361,0.005883402171474206,sealed_2024_2026_05,B3_forecast_level_residual_pmf
0,0.0,0.1,0,,,,sealed_2024_2026_05,B4_hierarchical_residual_pmf
1,0.1,0.2,0,,,,sealed_2024_2026_05,B4_hierarchical_residual_pmf
2,0.2,0.30000000000000004,121,0.2727388081800726,0.2644628099173554,0.008275998262717243,sealed_2024_2026_05,B4_hierarchical_residual_pmf
3,0.30000000000000004,0.4,282,0.34556248167184933,0.3333333333333333,0.012229148338516016,sealed_2024_2026_05,B4_hierarchical_residual_pmf
4,0.4,0.5,141,0.4247424491572302,0.3120567375886525,0.1126857115685777,sealed_2024_2026_05,B4_hierarchical_residual_pmf
5,0.5,0.6000000000000001,23,0.5407587528183545,0.5652173913043478,0.024458638485993278,sealed_2024_2026_05,B4_hierarchical_residual_pmf
6,0.6000000000000001,0.7000000000000001,23,0.66269659511186,0.6086956521739131,0.05400094293794688,sealed_2024_2026_05,B4_hierarchical_residual_pmf
7,0.7000000000000001,0.8,23,0.7683142029415236,0.8695652173913043,0.10125101444978069,sealed_2024_2026_05,B4_hierarchical_residual_pmf
8,0.8,0.9,21,0.8635837697414284,0.8095238095238095,0.05405996021761883,sealed_2024_2026_05,B4_hierarchical_residual_pmf
9,0.9,1.0,248,0.9921045126212187,1.0,0.007895487378781318,sealed_2024_2026_05,B4_hierarchical_residual_pmf
0,0.0,0.1,0,,,,sealed_2024_2026_05,B5_kernel_analog_pmf
1,0.1,0.2,0,,,,sealed_2024_2026_05,B5_kernel_analog_pmf
2,0.2,0.30000000000000004,129,0.2717409517419509,0.34108527131782945,0.06934431957587855,sealed_2024_2026_05,B5_kernel_analog_pmf
3,0.30000000000000004,0.4,252,0.34498522628707784,0.2896825396825397,0.05530268660453813,sealed_2024_2026_05,B5_kernel_analog_pmf
