validation_split,method,mean_max_probability,mean_entropy
fold4__t_minus_1_2100_hkt,B1_global_residual_pmf,0.5233288570739166,1.1458269699651584
fold4__t_minus_1_2100_hkt,B2_month_residual_pmf,0.5221697478268159,1.1423487732678212
fold4__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf,0.5286718388359963,1.1095475075125585
fold4__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf,0.533791060717903,1.106352488911574
fold4__t_minus_1_2100_hkt,B5_kernel_analog_pmf,0.5365666232154944,1.0760402227553467
fold4__t_minus_1_2100_hkt,B6_month_climatology_diagnostic,0.47317557119760434,1.4512759104956372
fold4__t_minus_1_2100_hkt,P1_normal_mos,0.5043622837878986,1.1577584981818538
fold4__t_minus_1_2100_hkt,P2_student_t_mos,0.4981209532900393,1.208824083206627
fold4__t_minus_1_2100_hkt,C1_multinomial_ridge,0.5172176765611679,1.1679540397338217
fold4__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic,0.5249957968539662,1.191976552696992
fold4__t_minus_1_2100_hkt,K0_B4_identity,0.533791060717903,1.106352488911574
fold4__t_minus_1_2100_hkt,K1_B4_power_calibrated,0.5258644297846782,1.1280548177024525
fold4__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected,0.533791060717903,1.1063524889115743
fold4__t_minus_1_2100_hkt,S1_conservative_simplex_stack,0.5305607767694966,1.1168396415153505
presealed_2022_2023__t_minus_1_2100_hkt,B0_climatology,0.3518730336187299,2.0961259535959096
presealed_2022_2023__t_minus_1_2100_hkt,B1_global_residual_pmf,0.5478621761314002,1.0967923392283419
presealed_2022_2023__t_minus_1_2100_hkt,B2_month_residual_pmf,0.5475769921714477,1.0876072483491952
presealed_2022_2023__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf,0.5434079364796145,1.077334153981299
presealed_2022_2023__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf,0.5515990145358098,1.056697391550813
presealed_2022_2023__t_minus_1_2100_hkt,B5_kernel_analog_pmf,0.5488400987319185,1.0502907859794113
presealed_2022_2023__t_minus_1_2100_hkt,B6_month_climatology_diagnostic,0.4678269227413401,1.4646075487186174
presealed_2022_2023__t_minus_1_2100_hkt,P1_normal_mos,0.5257861533157344,1.1123514126821852
presealed_2022_2023__t_minus_1_2100_hkt,P2_student_t_mos,0.5198600546887838,1.1616253171733322
presealed_2022_2023__t_minus_1_2100_hkt,C1_multinomial_ridge,0.5252176674463039,1.138244705075096
presealed_2022_2023__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic,0.5310129804982965,1.1637818458135556
presealed_2022_2023__t_minus_1_2100_hkt,K0_B4_identity,0.5515990145358098,1.056697391550813
presealed_2022_2023__t_minus_1_2100_hkt,K1_B4_power_calibrated,0.5441813005911411,1.076801946578349
presealed_2022_2023__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected,0.5515990145358098,1.0566973915508138
presealed_2022_2023__t_minus_1_2100_hkt,S1_conservative_simplex_stack,0.5479283791465938,1.0698083763141462
sealed_2024_2026_05__t_minus_1_2100_hkt,B0_climatology,0.3493016573760189,2.1087190822320006
