cutoff_profile,model_id,season_bucket,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope
tminus1_1800,A4_network_gradients_residual_lgbm,MAM,1357,1.1336326678892659,1.4190632959484055,0.9594072475035098,0.04784838254596237,1.8138651098760648,2.351566500887404,2.7723897322944158,4.734129812117974,26.367303061985904,26.31945467943994,26.261606484893147,by_season
tminus1_1800,D4_residual_memory_constrained_stack,MAM,1357,1.1342034305810076,1.4172780761171957,0.9981110828411666,0.06439717957294039,1.8603760727061498,2.3131681037893097,2.7673879075992867,4.499239532825307,26.383851859012886,26.31945467943994,26.261606484893147,by_season
tminus1_1800,D5_conservative_A7_plus_memory_blend,MAM,1357,1.134317856813671,1.4173895833976868,0.9971975400941311,0.06346174333112953,1.8603760727061498,2.3131681037893097,2.7673879075992867,4.499239532825307,26.382916422771068,26.31945467943994,26.261606484893147,by_season
tminus1_1800,A5_text_warning_residual_lgbm,MAM,1357,1.13448021813436,1.4232245124606528,0.9548287899495804,0.04717690028838435,1.8378547754775652,2.3725535230559927,2.7870706155506926,4.713543885540865,26.366631579728324,26.31945467943994,26.261606484893147,by_season
tminus1_1800,A7_final_residual_ensemble,MAM,1357,1.135833304838251,1.41745651845655,0.9670813711723021,0.06527805035617393,1.8526451868197533,2.317422039169021,2.76945484356885,4.476817218662621,26.384732729796113,26.31945467943994,26.261606484893147,by_season
tminus1_1800,D0_A7_reproduction,MAM,1357,1.135833304838251,1.41745651845655,0.9670813711723021,0.06527805035617393,1.8526451868197533,2.317422039169021,2.76945484356885,4.476817218662621,26.384732729796113,26.31945467943994,26.261606484893147,by_season
tminus1_1800,D3_pruned_full_plus_residual_memory_lgbm,MAM,1357,1.137954393521318,1.423475596436211,0.9674924704832932,0.059684929175405785,1.8236338152166196,2.3353911255490862,2.804783909877002,4.6334149367750115,26.37913960861535,26.31945467943994,26.261606484893147,by_season
tminus1_1800,D2_A3_plus_residual_memory_lgbm,MAM,1357,1.1383562443767268,1.4305580628569166,0.9626305894513898,0.06419093900172518,1.8573927036697042,2.3083610236923593,2.7486332134937923,4.752468523271418,26.383645618441665,26.31945467943994,26.261606484893147,by_season
tminus1_1800,A2_revision_residual_lgbm,MAM,1357,1.1535315829744606,1.4466994612682567,0.9551226829271506,0.07422563270446958,1.8621788666157044,2.394159845318696,2.873925477853613,4.610189062400551,26.39368031214441,26.31945467943994,26.261606484893147,by_season
tminus1_1800,A8_direct_lgbm_absolute,MAM,1357,1.1628558033640457,1.4403602190400204,1.0287337040712679,0.09696555590259447,1.8494992255407008,2.3742715488843626,2.7644654670236086,4.223835831910719,26.416420235342535,26.31945467943994,26.261606484893147,by_season
tminus1_1800,A1_grouped_residual,MAM,1357,1.171267615824697,1.4622923137355264,0.9769507831566244,0.06618005879436643,1.9039521919159426,2.395214442703978,2.863628793940617,4.449828392952849,26.38563473823431,26.31945467943994,26.261606484893147,by_season
tminus1_1800,A0_raw_official,MAM,1357,1.1745762711864407,1.4655237166916486,1.0,-0.057848194546794365,1.8999999999999986,2.3999999999999986,2.8000000000000007,4.600000000000001,26.261606484893147,26.31945467943994,26.261606484893147,by_season
tminus1_1800,D1_official_residual_memory_shrinkage,MAM,1357,1.1755948770741558,1.4662464788207927,0.9629473656457108,-0.0366179558598456,1.9000000000000015,2.461902215335701,2.803491925036964,4.461894896350181,26.282836723580097,26.31945467943994,26.261606484893147,by_season
tminus1_1800,B0_climatology_persistence,MAM,1357,2.349985261606485,2.8179869812299922,2.1599999999999966,-0.6251363301400147,3.6599999999999993,4.520000000000001,5.142000000000001,9.099999999999998,25.694318349299927,26.31945467943994,26.261606484893147,by_season
tminus1_1800,D4_residual_memory_constrained_stack,SON,1224,0.828379612183559,1.0628620146867491,0.6600002262780453,-0.0025641849206630165,1.3671902146291608,1.7515734191936236,2.1256501221985484,3.9315364163466633,28.761978298739468,28.764542483660133,28.656045751633986,by_season
tminus1_1800,D5_conservative_A7_plus_memory_blend,SON,1224,0.8284172035484474,1.0629666516256515,0.6600002262780453,-0.0027129694441533486,1.3671902146291608,1.7515734191936236,2.1256501221985484,3.9315364163466633,28.76182951421598,28.764542483660133,28.656045751633986,by_season
tminus1_1800,A3_hko_hourly_state_residual_lgbm,SON,1224,0.8325282197440728,1.0704070594012924,0.661324097085652,-0.002357682500150301,1.385483211877817,1.7994111013130634,2.1537545557098348,3.731184183675502,28.76218480115998,28.764542483660133,28.656045751633986,by_season
tminus1_1800,A7_final_residual_ensemble,SON,1224,0.8335529232943556,1.0690312517529346,0.6575398292455343,-0.016910482787344687,1.3685874712449293,1.7775274472017917,2.11261625057775,3.914669727080266,28.74763200087278,28.764542483660133,28.656045751633986,by_season
tminus1_1800,D0_A7_reproduction,SON,1224,0.8335529232943556,1.0690312517529346,0.6575398292455343,-0.016910482787344687,1.3685874712449293,1.7775274472017917,2.11261625057775,3.914669727080266,28.74763200087278,28.764542483660133,28.656045751633986,by_season
tminus1_1800,D2_A3_plus_residual_memory_lgbm,SON,1224,0.8360436616625376,1.0723260464577755,0.6556528101907002,0.010184285797964494,1.3893273360035419,1.7991888522659885,2.149190219214308,3.7144456680564417,28.774726769458095,28.764542483660133,28.656045751633986,by_season
tminus1_1800,A6_target_memory_residual_lgbm,SON,1224,0.8360468329722383,1.0699036316791828,0.6709907509458208,-0.02736507916106218,1.3513737660741827,1.7835145853111622,2.1186480032918373,3.87411996996763,28.737177404499068,28.764542483660133,28.656045751633986,by_season
tminus1_1800,A4_network_gradients_residual_lgbm,SON,1224,0.8387109658952175,1.0768970913555216,0.6683218353936855,-0.017893848200518973,1.3653020695920046,1.812012724267505,2.1277967381948044,4.032982861786092,28.746648635459614,28.764542483660133,28.656045751633986,by_season
tminus1_1800,A5_text_warning_residual_lgbm,SON,1224,0.8388646618210626,1.0778692219540034,0.6700343207225252,-0.024443870083804515,1.3812956914326622,1.810305556252768,2.13502554201454,3.973649980075688,28.740098613576325,28.764542483660133,28.656045751633986,by_season
tminus1_1800,A2_revision_residual_lgbm,SON,1224,0.8412960347798611,1.0824651047159266,0.6769126254625224,0.03349092464951085,1.4080509906843774,1.8033374042327737,2.210941469013258,3.9589455099830673,28.798033408309635,28.764542483660133,28.656045751633986,by_season
tminus1_1800,D3_pruned_full_plus_residual_memory_lgbm,SON,1224,0.8414723579385586,1.075931164219332,0.6584979725214843,-0.014800403828702353,1.3925498772156333,1.771243559804408,2.141246650625239,3.7902453499898243,28.749742079831424,28.764542483660133,28.656045751633986,by_season
tminus1_1800,A1_grouped_residual,SON,1224,0.8548085846998128,1.0951672135500972,0.6785129649813726,-0.008117543705922933,1.3941191061090594,1.8390082441503786,2.1923158680147767,4.099081499117986,28.756424939954204,28.764542483660133,28.656045751633986,by_season
tminus1_1800,A8_direct_lgbm_absolute,SON,1224,0.8572518108273688,1.08941723883003,0.691926462679799,-0.10507306210566414,1.415696010328209,1.8350755951280853,2.1708386093633742,3.9465259387156593,28.65946942155447,28.764542483660133,28.656045751633986,by_season
tminus1_1800,A0_raw_official,SON,1224,0.8607843137254904,1.1023741461817465,0.6999999999999993,-0.10849673202614375,1.3999999999999986,1.8000000000000007,2.1999999999999993,4.300000000000001,28.656045751633986,28.764542483660133,28.656045751633986,by_season
tminus1_1800,D1_official_residual_memory_shrinkage,SON,1224,0.8624953978142268,1.1027111581861415,0.6849514588155863,-0.08454050389739305,1.4098972963363268,1.832664694160325,2.256892641297577,4.279491257994838,28.680001979762736,28.764542483660133,28.656045751633986,by_season
tminus1_1800,B0_climatology_persistence,SON,1224,1.5506617647058822,1.9092613763620672,1.3550000000000004,-0.5453186274509804,2.5,3.020000000000003,3.6000000000000014,7.0000000000000036,28.21922385620915,28.764542483660133,28.656045751633986,by_season
tminus1_2100,A6_target_memory_residual_lgbm,DJF,1153,0.8797049127960523,1.1107671538422412,0.7523279728524308,0.032497686818736236,1.4029511440462616,1.7971255255749745,2.1784472838702023,4.110291274778323,20.239002456983524,20.206504770164788,19.92194275802255,by_season
tminus1_2100,D5_conservative_A7_plus_memory_blend,DJF,1153,0.8798324097517302,1.1108816377533077,0.7428957964264988,0.017792253575689497,1.3924901376946295,1.7845214988779254,2.199364387004035,4.034937280111077,20.224297023740476,20.206504770164788,19.92194275802255,by_season
tminus1_2100,D4_residual_memory_constrained_stack,DJF,1153,0.8798912375478043,1.1106200910469812,0.7428253953062836,0.02470323575113687,1.3977772647785516,1.7879380151521622,2.199364387004035,4.034937280111077,20.231208005915924,20.206504770164788,19.92194275802255,by_season
tminus1_2100,A7_final_residual_ensemble,DJF,1153,0.8800180832333245,1.1103498229318265,0.7439153203632785,0.020967033056279907,1.4002865395884785,1.7904810134328815,2.1959696554472266,4.099891404052219,20.227471803221064,20.206504770164788,19.92194275802255,by_season
tminus1_2100,D0_A7_reproduction,DJF,1153,0.8800180832333245,1.1103498229318265,0.7439153203632785,0.020967033056279907,1.4002865395884785,1.7904810134328815,2.1959696554472266,4.099891404052219,20.227471803221064,20.206504770164788,19.92194275802255,by_season
tminus1_2100,A4_network_gradients_residual_lgbm,DJF,1153,0.8817099098190058,1.1140202236497863,0.757450098867178,0.03941033077116222,1.394503632780424,1.7782720577618951,2.1509784150561155,3.9031696494960926,20.24591510093595,20.206504770164788,19.92194275802255,by_season
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,DJF,1153,0.8821777171362887,1.1152198522643786,0.735913516168889,0.025219678070847892,1.3861319027973082,1.8271265989503802,2.2348494232974048,3.922959019092204,20.231724448235635,20.206504770164788,19.92194275802255,by_season
tminus1_2100,A5_text_warning_residual_lgbm,DJF,1153,0.8827957523096374,1.116588621643371,0.7486253526097073,0.03150217687130756,1.3911903062183038,1.8032952901849033,2.1512490634408854,3.839343524419988,20.238006947036098,20.206504770164788,19.92194275802255,by_season
tminus1_2100,A3_hko_hourly_state_residual_lgbm,DJF,1153,0.8844536297806981,1.1157065765932097,0.7401441686973129,0.028753083940832678,1.420884295644413,1.8159271178943883,2.207378368124618,3.8945760320923846,20.23525785410562,20.206504770164788,19.92194275802255,by_season
tminus1_2100,D2_A3_plus_residual_memory_lgbm,DJF,1153,0.8954264342138807,1.1240532223403508,0.7402239315165673,0.018353243422813307,1.4112617283774072,1.8416995914925938,2.213381568952013,3.786670077323528,20.224858013587603,20.206504770164788,19.92194275802255,by_season
tminus1_2100,A2_revision_residual_lgbm,DJF,1153,0.9061230154340333,1.136635027239896,0.753731009992439,0.03495565899802167,1.4358757136272247,1.821679533839361,2.242830938987567,4.167199818790717,20.24146042916281,20.206504770164788,19.92194275802255,by_season
tminus1_2100,A1_grouped_residual,DJF,1153,0.9126188677425469,1.140560021556125,0.7631028369272883,-0.043176089155631876,1.4278314140658437,1.8381424552734664,2.262558478080271,3.957818744264646,20.163328681009155,20.206504770164788,19.92194275802255,by_season
tminus1_2100,D1_official_residual_memory_shrinkage,DJF,1153,0.9336810523549289,1.1668256658377414,0.7948092101595314,-0.2324926297968005,1.4660753049168123,1.8809274186574534,2.3184118988470006,3.9973817114070727,19.97401214036799,20.206504770164788,19.92194275802255,by_season
tminus1_2100,A0_raw_official,DJF,1153,0.938508239375542,1.1759257577263549,0.8000000000000007,-0.28456201214223764,1.5,1.8999999999999986,2.3999999999999986,4.0,19.92194275802255,20.206504770164788,19.92194275802255,by_season
tminus1_2100,A8_direct_lgbm_absolute,DJF,1153,0.9510901314438576,1.2426667717654174,0.7785557266089036,0.22781789367734817,1.4901521487329341,1.9909389007858251,2.4617295604445677,5.798516718201604,20.434322663842135,20.206504770164788,19.92194275802255,by_season
tminus1_2100,B0_climatology_persistence,DJF,1153,2.13235039028621,2.7337358520139245,1.7199999999999989,-0.4972246313963573,3.4200000000000004,4.695999999999999,5.6,8.600000000000001,19.70928013876843,20.206504770164788,19.92194275802255,by_season
tminus1_2100,D4_residual_memory_constrained_stack,JJA,1337,0.8495470198204549,1.0856313364677654,0.7006555294901062,0.04353064436950669,1.3632702180331469,1.7746224321108917,2.1626659981349974,3.7953004008288964,31.848766246463747,31.80523560209424,31.726252804786835,by_season
tminus1_2100,D5_conservative_A7_plus_memory_blend,JJA,1337,0.8495998878279579,1.0856584347716038,0.7022164043909882,0.04293835535193754,1.3632702180331469,1.7746224321108917,2.1626659981349974,3.7953004008288964,31.84817395744618,31.80523560209424,31.726252804786835,by_season
tminus1_2100,A6_target_memory_residual_lgbm,JJA,1337,0.8513645000758,1.0908496090743929,0.7023935231871548,0.03976794957281532,1.35126919852204,1.8000402730628553,2.1766019235573144,3.7339621342007803,31.845003551667055,31.80523560209424,31.726252804786835,by_season
