source,item_id,kind,status,bytes,fetch_elapsed_seconds,normalization_status,normalization_elapsed_seconds,row_count,error
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0640,himawari_hsd,ok,3231240,2.0248683000099845,ok,3.1365538999671116,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0650,himawari_hsd,ok,3232442,2.354137200047262,ok,3.4097299000131898,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0630,himawari_hsd,ok,3232065,2.0659406000049785,ok,5.213629299949389,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0700,himawari_hsd,ok,3231583,2.198181800020393,ok,3.333913499955088,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0710,himawari_hsd,ok,3231198,3.1256787000456825,ok,3.0723829999915324,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0730,himawari_hsd,ok,3233091,2.5753566999919713,ok,2.8567217999952845,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0740,himawari_hsd,ok,3234016,2.420977700036019,ok,2.691805000009481,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0750,himawari_hsd,ok,3233284,3.3090273000416346,ok,2.4900503999670036,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0800,himawari_hsd,ok,3234521,2.7594872000045143,ok,2.7037017000257038,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0720,himawari_hsd,ok,3231645,2.9892664999933913,ok,6.339557000028435,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0840,himawari_hsd,ok,3228955,2.257076500041876,ok,3.3426046000095084,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0830,himawari_hsd,ok,3230248,2.816166600037832,ok,3.6522050999919884,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0850,himawari_hsd,ok,3226793,2.270592699991539,ok,3.4074285000097007,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0820,himawari_hsd,ok,3231512,4.777094499964733,ok,3.539854099974036,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0810,himawari_hsd,ok,3233008,3.0436037000035867,ok,6.671183600032236,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0900,himawari_hsd,ok,3225336,3.2979078000062145,ok,3.1198388000484556,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0920,himawari_hsd,ok,3223382,2.725120099959895,ok,3.529783900012262,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0910,himawari_hsd,ok,3224271,5.304166299989447,ok,2.4341719999792986,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0950,himawari_hsd,ok,3223870,2.337292800017167,ok,2.9628611999796703,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0930,himawari_hsd,ok,3222796,3.127297799976077,ok,2.88625390001107,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_0940,himawari_hsd,ok,3222989,2.462176700006239,ok,3.4757014000206254,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1000,himawari_hsd,ok,3225989,3.3218175999936648,ok,2.824424100050237,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1010,himawari_hsd,ok,3226085,4.049583600019105,ok,4.793292900023516,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1040,himawari_hsd,ok,3228108,3.1675237999879755,ok,3.3801215999992564,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1030,himawari_hsd,ok,3227877,2.647053799999412,ok,4.801342099963222,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1020,himawari_hsd,ok,3227341,5.527730800036807,ok,3.277576299966313,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1100,himawari_hsd,ok,3228281,2.16941339999903,ok,3.6253981000045314,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1120,himawari_hsd,ok,3229945,1.737713199981954,ok,3.2085440999944694,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1110,himawari_hsd,ok,3228627,4.408067200041842,ok,3.1193068000138737,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1050,himawari_hsd,ok,3227834,4.82669590000296,ok,3.3023267000098713,1,
